max_velocity_limit,max_acceleration_limit,max_jerk_limit,dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us
4.1,48.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.083,1.5836599999999998,1.292
4.1,48.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.083,5.301779999999915,2.236059999999994
4.1,48.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.044386306595568206,0.023840905191031794,0.28327332971581975,60.0,0.0349456578972013,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,122.68562722128584,259.0014634328466,407.2421803655305,527.8165397960727,0.10129198966408269,2.3095117121342437,32.42882255811133,400.00000000000017,1.084,10.661659999999891,8.235219999999975
4.1,48.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04844124581535795,0.024178437357487776,0.31244985582314,50.0,0.04359596824331141,0.08618266978922717,3.287875878510677,47.999999519999996,9225.426764639504,93.28893462587871,209.55346035672403,291.5019058399382,407.82597982806476,0.18449612403100776,3.3489540496395858,48.0,800.0000000000003,1.084,11.457499999999982,5.039999999999964
4.1,48.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.02993940111686406,0.015394645387258554,0.15503590476402948,10.0,0.029560351997326453,0.08430913348946135,3.6103726691094122,47.999999519999996,9599.999903999995,64.14984706459529,142.93454482117056,235.76679927279466,284.21088531235466,0.36640826873385013,3.4111800417267726,48.0,1600.0000000000002,1.125,21.125,12.165839999999982
4.1,48.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.021491193367131317,0.010361935618060238,0.13777361951536843,0.0,0.021491193367131317,0.08337236533957845,3.799339664049618,47.999999519999996,9599.999903999995,50.0,105.3327927010965,193.89265146551844,260.448579451287,0.5974160206718346,3.415594996685445,48.0,3200.0,1.084,15.593779999999915,10.17543999999988
4.1,48.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.012277876834206088,0.00612575074125834,0.09529816277929554,0.0,0.012277876834206088,0.08337236533957845,3.9384590721566255,47.999999519999996,9599.999903999995,50.0,83.68082118278991,150.71665384152726,212.3955260446443,0.7555555555555555,2.6198229981369523,48.00000000000001,6400.0,1.125,13.805439999999988,10.676779999999916
4.1,48.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.009305202550558795,0.0047747597101401845,0.0635351263742982,0.0,0.009305202550558795,0.08337236533957845,4.01601707336324,47.999999519999996,9599.999903999995,50.0,71.31974931233987,133.48213233407606,205.70297184018298,0.8180878552971577,2.314026553894607,48.00000000000001,9600.0,1.125,10.746999999999927,9.691879999999939
4.1,48.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.00915361153031347,0.004652144539595257,0.06297707963420612,0.0,0.00915361153031347,0.08337236533957845,4.0432494954661005,47.999999519999996,9599.999903999995,50.0,68.22668824778528,132.6019181818834,202.579570053693,0.827906976744186,2.2895517564464183,48.000000000000014,9600.0,1.084,14.47027999999997,6.818559999999976
4.1,48.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.009165703640751664,0.004629919714938885,0.0653943748095916,0.0,0.009165703640751664,0.08337236533957845,4.057144085076248,47.999999519999996,9599.999903999995,50.0,66.45588069516354,132.6278777328862,200.74364833330864,0.834625322997416,2.281750107755168,48.00000000000001,9600.0,1.125,16.193219999999975,10.176779999999916
4.1,48.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.009273387528404516,0.0046290975698057915,0.06981381249391289,0.0,0.009273387528404516,0.08337236533957845,4.071230649065408,47.999999519999996,9599.999903999995,50.0,65.08749767539899,131.75694287091778,198.9016698320928,0.8423772609819121,2.273816219200675,48.00000000000001,9600.0,1.084,11.777719999999993,7.356879999999903
4.1,48.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.00902320646195134,0.004567380931596186,0.06780858126226602,0.0,0.00902320646195134,0.08337236533957845,4.078347484192436,47.999999519999996,9599.999903999995,50.0,64.92967569626596,131.41005177769188,197.98322631687387,0.8439276485788114,2.2703286423825886,48.00000000000001,9600.0,1.125,14.897219999999866,9.05427999999997
4.1,52.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.166,17.249499999999983,10.679779999999989
4.1,52.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.25,19.943559999999977,8.901059999999957
4.1,52.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.167,16.109059999999957,9.881279999999824
4.1,52.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.125,24.664999999999964,11.634279999999897
4.1,52.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.208,64.69449999999969,13.471779999999988
4.1,52.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04063366440689512,0.02187227956562408,0.2233650730270288,40.0,0.03654270543330761,0.08524590163934426,3.287875878510677,51.99999947999999,9277.499131774823,95.69967523527724,199.0679089869028,286.2248116323616,404.653262295311,0.18242894056847545,3.262579898231211,52.0,800.0000000000003,1.167,15.707499999999982,11.356219999999903
4.1,52.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.03233046243494595,0.016318889155179126,0.1589307960426292,10.0,0.03210174996912405,0.08149882903981265,3.6103726691094122,51.99999948,10272.054187702419,63.51084032887314,142.43806945566558,231.02041986011528,273.4430782838786,0.3689922480620155,3.4120300999370845,52.0,1600.0000000000002,1.167,15.943719999999994,9.01227999999997
4.1,52.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.01947172292622971,0.009594376581346757,0.11506171621003124,0.0,0.01947172292622971,0.08009367681498829,3.799339664049618,51.99999948,10399.999895999994,50.0,103.20248607063833,186.05759359105124,240.90459807351584,0.5979328165374677,3.0654936547832796,52.0,3200.0,1.125,16.664999999999964,12.193219999999975
4.1,52.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.015808204172300305,0.007261494352277607,0.12285666014418281,0.0,0.015808204172300305,0.08009367681498829,3.9384590721566255,51.99999948,10399.999895999994,50.0,81.59688147618203,154.64822468809876,206.09367190472196,0.7498708010335917,2.9232279801573537,52.00000000000001,6400.0,1.125,14.414999999999964,10.372499999999945
4.1,52.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008207715564251674,0.004529191760508094,0.05757539656305968,0.0,0.008207715564251674,0.08009367681498829,4.01601707336324,51.99999948,10399.999895999994,50.0,67.75877332384228,127.1590364175216,200.6165399781974,0.8315245478036176,2.3087780769235877,52.000000000000014,10400.000000000002,1.084,9.319059999999993,7.302279999999933
4.1,52.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008008788917880016,0.004317511337159012,0.058168075868134606,0.0,0.008008788917880016,0.08009367681498829,4.0432494954661005,51.99999948,10399.999895999994,50.0,65.29816361666558,127.4073443234646,196.1920183816011,0.8397932816537468,2.292385104244443,52.000000000000014,10400.0,1.084,6.359559999999976,5.7592799999998965
4.1,52.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008597819224779804,0.004497934167413482,0.06106109878816743,0.0,0.008597819224779804,0.08009367681498829,4.057144085076248,51.99999948,10399.999895999994,50.0,63.828391192805185,128.47208673320915,193.86240209074896,0.8449612403100775,2.2840022610004063,52.000000000000014,10400.0,1.084,3.9149999999999636,2.986059999999994
4.1,52.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008606103574623923,0.00447073923612689,0.06384955165891311,0.0,0.008606103574623923,0.08009367681498829,4.071230649065408,51.99999948,10399.999895999994,50.0,62.6372472402468,128.29600074409376,191.91382266428332,0.8516795865633074,2.3186569964698944,52.000000000000014,10400.0,1.084,7.735219999999976,4.289999999999964
4.1,52.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008591989712191953,0.0044464031939685815,0.06521848338770717,0.0,0.008591989712191953,0.08009367681498829,4.078347484192436,51.99999948,10399.999895999994,50.0,62.37830173596814,127.73951231810213,190.94393354582286,0.8542635658914729,2.342101991430859,52.000000000000014,10400.0,1.125,8.84593999999997,6.5929399999998965
4.1,56.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.125,15.721439999999989,7.541159999999982
4.1,56.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.125,13.860219999999975,6.594279999999933
4.1,56.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.125,15.527059999999993,7.344279999999933
4.1,56.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.167,21.125,11.997499999999945
4.1,56.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.166,17.332499999999982,9.413339999999927
4.1,56.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.049838039927940905,0.025086593677528524,0.30950934990839973,50.0,0.04395983786559205,0.08430913348946135,3.287875878510677,55.49783645557765,9280.34749169186,95.56535371450393,208.9884495569212,287.8702062851995,390.9303790478561,0.18397932816537468,3.3252457041890517,56.0,800.0000000000003,1.125,12.277719999999993,7.777719999999994
4.1,56.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.03578391182024899,0.018259576288140938,0.1576921888820963,10.0,0.035288123172754884,0.07915690866510539,3.6103726691094122,55.999999439999996,10671.650785442496,63.94156543932994,148.42557003011277,238.1699338477327,276.4719196588765,0.36847545219638245,3.6031308053439393,56.0,1600.0000000000002,1.167,16.123839999999984,8.177279999999934
4.1,56.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.024287105211876995,0.01145589248640023,0.18870485533447287,0.0,0.024287105211876995,0.07728337236533958,3.799339664049618,55.999999439999996,11164.10976338342,50.0,106.04350043693603,183.91452554688095,243.91231011699736,0.5767441860465117,3.6825994726802525,56.0,3200.0,1.125,17.569059999999993,10.207499999999982
4.1,56.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.01563977244075506,0.007273517942590453,0.12005712126258741,0.0,0.01563977244075506,0.07728337236533958,3.9384590721566255,55.999999439999996,11199.999887999991,50.0,82.2258652577507,143.86962008149615,200.7235125052107,0.765374677002584,3.0846614145118796,56.00000000000001,6400.0,1.125,14.63793999999997,8.986059999999993
4.1,56.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.00800095843591152,0.004487364279376713,0.05975801545638937,0.0,0.00800095843591152,0.07728337236533958,4.01601707336324,55.999999439999996,11199.999887999991,50.0,67.53187773044328,120.99545498859914,195.23271670787477,0.8392764857881136,2.3698119519209913,56.000000000000014,11200.000000000002,1.125,5.521559999999867,3.707499999999982
4.1,56.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007815252749544819,0.004313207810445891,0.056145759111162256,0.0,0.007815252749544819,0.07728337236533958,4.0432494954661005,55.999999439999996,11199.999887999991,50.0,64.10583481232148,121.3186556820382,191.45017430513786,0.8490956072351421,2.296295791855569,56.000000000000014,11200.000000000002,1.125,20.81655999999994,12.357219999999902
4.1,56.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007806989222821091,0.004272346199916286,0.05701034803404388,0.0,0.007806989222821091,0.07728337236533958,4.057144085076248,55.999999439999996,11199.999887999991,50.0,62.56402512633136,120.28370246144671,188.21360389973182,0.8552971576227391,2.2968697052734504,56.000000000000014,11200.000000000002,1.084,8.52021999999983,4.666499999999981
4.1,56.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007859492105059198,0.004256805334125455,0.060220122009380345,0.0,0.007859492105059198,0.07728337236533958,4.071230649065408,55.999999439999996,11199.999887999993,50.0,60.852063022496196,119.59650859572027,186.1606480041209,0.8604651162790697,2.3146081437602017,56.00000000000001,11200.0,1.167,23.217059999999595,18.16977999999977
4.1,56.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007855480180554637,0.00423930477384855,0.061819178029568614,0.0,0.007855480180554637,0.07728337236533958,4.078347484192436,55.999999439999996,11199.999887999993,50.0,60.344413035860796,119.42936193498721,185.14345656856088,0.8630490956072352,2.3219937485980475,56.000000000000014,11200.000000000002,1.25,70.13687999999965,38.77687999999998
4.1,58.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.375,26.31799999999967,12.35771999999992
4.1,58.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.208,21.958939999999714,11.234059999999957
4.1,58.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.167,18.08561999999975,9.272059999999884
4.1,58.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.125,15.777719999999993,8.0
4.1,58.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.084,6.827999999999891,3.444719999999994
4.1,58.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.03942492219212919,0.021065356717992118,0.23073101349938724,30.0,0.03602862729393033,0.08430913348946135,3.287875878510677,55.49783645557765,9280.34749169186,93.79693550599144,201.01621568990447,286.6232285059519,409.4353542231157,0.18397932816537468,3.1995176879399994,58.0,800.0000000000003,1.084,13.034999999999854,7.231059999999885
4.1,58.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.03246395184078815,0.016879906827344103,0.16778130496429827,10.0,0.03218385500127728,0.07915690866510539,3.6103726691094122,57.999999419999995,10748.629254415491,64.92308629346252,144.50303284271936,226.79746139930086,273.86496736765577,0.3581395348837209,3.3568054642886236,58.0,1600.0000000000002,1.125,15.763119999999988,9.943719999999994
4.1,58.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.02109380329448185,0.01013792972056711,0.12445346625378845,0.0,0.02109380329448185,0.07728337236533958,3.799339664049618,57.999999419999995,11364.109761383417,50.0,101.7585564409009,170.30995460917805,212.1272058807605,0.5968992248062015,3.43067944054961,58.0,3200.0000000000005,1.125,19.083,11.219779999999952
4.1,58.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.016981909738251696,0.007768813380751643,0.12626820840117456,0.0,0.016981909738251696,0.07728337236533958,3.9384590721566255,57.999999419999995,11599.999883999993,50.0,81.26562797589948,146.7467132053258,202.37428827399557,0.758656330749354,3.186333005102452,58.00000000000001,6400.0,1.125,24.302279999999932,15.151059999999957
4.1,58.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008167282493942708,0.004593300376168658,0.06091160657369614,0.0,0.008167282493942708,0.07634660421545668,4.01601707336324,57.999999419999995,11599.999883999993,50.0,66.59620723061623,119.50409133544453,192.47082401617186,0.841343669250646,2.4030185093382106,58.000000000000014,11600.000000000002,1.125,16.31205999999985,14.400219999999939
4.1,58.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008052576086486497,0.004398727368920917,0.05715185313110246,0.0,0.008052576086486497,0.07634660421545668,4.0432494954661005,57.999999419999995,11599.999883999993,50.0,63.908298059063675,119.6388499007859,189.02612990730483,0.8511627906976744,2.366940941214092,58.000000000000014,11600.000000000002,1.125,12.929559999999686,8.690219999999902
4.1,58.0,25600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007779202853943027,0.004249578098897981,0.055564530167645974,0.0,0.007779202853943027,0.07634660421545668,4.057144085076248,57.999999419999995,11599.999883999993,50.0,61.96525750828912,118.31972870075157,186.13614531153777,0.8573643410852713,2.319568104336424,58.000000000000014,11600.000000000002,1.084,11.789999999999964,7.716779999999879
4.1,58.0,38400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.007579020469459171,0.004149210465074565,0.05840512587349342,0.0,0.007579020469459171,0.07634660421545668,4.071230649065408,57.999999419999995,11599.999883999993,50.0,60.470866339690275,116.01014196748409,183.66538400569962,0.8645994832041344,2.3269897716351147,58.000000000000014,11600.0,1.125,9.659499999999836,4.651559999999976
4.1,58.0,51200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0075333689060252985,0.004121743244763116,0.060116057064498185,0.0,0.0075333689060252985,0.07634660421545668,4.078347484192436,57.999999419999995,11599.999883999993,50.0,60.13271401486137,115.05549683290253,182.62612528079026,0.8671834625322997,2.3352864018435606,58.000000000000014,11600.0,1.125,13.332499999999982,8.263779999999988
4.1,59.0,20.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,1.0975835829097071,0.8277317178570655,2.4553447884794775,1000.0,1.009412390209729,0.22716627634660422,2.236175337423507,12.800979504077658,2353.1414793248346,1674.7450053776836,2669.464206455209,3293.273613681915,3783.7867979150524,0.007235142118863049,4.1,11.366563733831754,20.000000000000018,1.125,15.647719999999884,9.027059999999993
4.1,59.0,41.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.45882421975832954,0.2958108405137249,1.6323825861136787,300.0,0.4489439479276384,0.1765807962529274,2.5341160475094355,18.050723531431167,3239.7752692898425,889.9572200730541,1607.2280994391415,2146.187808433209,2286.557565944853,0.011886304909560724,3.7697829978995316,16.393456659999053,41.000000000000014,1.084,11.928439999999952,5.955499999999946
4.1,59.0,80.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.2546980173355169,0.14592599179693036,0.9246437039723548,400.0,0.18658501401642427,0.14426229508196722,2.788264551387058,24.337136786747056,4301.531466754743,420.02528612051407,974.3894686973916,1340.9357533348066,1503.192107831011,0.023255813953488372,3.4035247608002646,19.66561811536525,80.00000000000007,1.084,3.791499999999982,2.04166
4.1,59.0,200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.0824025224523501,0.043577757083329345,0.4361556440435974,110.0,0.06742148121839284,0.11241217798594848,2.8094881014320823,34.81281954535312,6127.512599813601,178.27192250536984,450.03231272886643,677.9201517048931,812.7756221781268,0.05529715762273902,2.289319770910279,24.860288116529706,200.00000000000017,1.084,3.304779999999988,2.2777199999999937
4.1,59.0,400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.04449365917754688,0.024136026130632208,0.28327332976015895,60.0,0.0350809373565614,0.10070257611241218,2.9278952380135896,45.39126494386904,7727.401081249281,124.24051086818312,259.0014634328466,407.2421803655305,527.8165397960727,0.09457364341085271,2.3095097020917557,32.42882255811133,400.00000000000017,1.084,11.069379999999994,4.471279999999969
4.1,59.0,800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.049940253171009655,0.02493005533213081,0.30853353859922505,50.0,0.044401294665799715,0.08430913348946135,3.287875878510677,55.49783645557765,9280.34749169186,94.11452130710444,210.65044423302288,289.1398615932144,414.45111538617556,0.19948320413436693,3.3172633953270654,59.0,800.0000000000003,1.125,15.29166,6.5114399999999515
4.1,59.0,1600.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.037080518881362226,0.018603423786834584,0.18667185388361562,10.0,0.0365262051200929,0.07868852459016394,3.6103726691094122,58.999999409999994,10748.629254415491,65.42872727489166,150.5787708017004,229.05606157639994,286.41568301983386,0.3612403100775194,3.4108899744420347,59.0,1600.0000000000002,1.084,17.577499999999873,7.442219999999939
4.1,59.0,3200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.020595588275819175,0.010270528727208178,0.13476553428333066,0.0,0.020595588275819175,0.07634660421545668,3.799339664049618,58.999999409999994,11463.650989380556,50.0,100.75756331391506,166.39690994800299,210.1285281040795,0.57984496124031,3.4628904757929364,59.0,3200.0,1.125,15.830999999999964,10.846779999999988
4.1,59.0,6400.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.018747219534040592,0.008405671403191903,0.1294418350495195,0.0,0.018747219534040592,0.07634660421545668,3.9384590721566255,58.999999409999994,11790.677345035574,50.0,83.58472680208752,151.96102163949624,222.95214434261808,0.7550387596899225,3.3927272003577094,59.00000000000001,6400.0,1.167,27.29855999999954,17.485219999999977
4.1,59.0,12800.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008345063337951306,0.004689582430645883,0.061503091968813664,0.0,0.008345063337951306,0.07540983606557378,4.01601707336324,58.999999409999994,11799.999881999991,50.0,67.44135252656224,120.23234231473427,191.10105922016763,0.8403100775193798,2.4192900696501747,59.000000000000014,11800.0,1.125,17.837279999999787,14.748839999999982
4.1,59.0,19200.0,csv,"3-point central (10 ms lag, 50 ms lookahead)",10.0,50.0,50.0,full,0.008210004031723886,0.004458351376864012,0.06162197090482488,0.0,0.008210004031723886,0.07540983606557378,4.0432494954661005,58.999999409999994,11799.999881999991,50.0,63.54786121921795,118.55603910925794,187.8073655238665,0.8521963824289406,2.4413094167133664,59.000000000000014,11800.000000000002,1.125,11.622499999999945,5.304779999999988
