run_id,dataset_id,session_id,trajectory_id,split,seed,scenario_id,method_id,n_samples,n_joints,output_field,chirp_metadata_kind,chirp_start_hz,chirp_end_hz,chirp_duration_s,chirp_observed_truth_duration_s,frequency_band_index,frequency_band_count,frequency_low_hz,frequency_high_hz,frequency_center_hz,window_start_time_s,window_end_time_s,window_duration_s,window_truth_sample_denominator,evaluated_sample_count,evaluated_sample_fraction,evaluated_start_time_s,evaluated_end_time_s,evaluated_time_coverage_fraction,projection_weight_denominator_s,trajectory_sample_count_denominator,truth_aligned_sample_count,future_tail_excluded_sample_count,joint_index,joint_id,reference_projection_magnitude,reference_projection_normalized,gain,phase_rad,phase_delay_s,group_delay_s,local_delay_samples,local_delay_s,local_delay_aligned_rmse,local_delay_overlap_count,local_delay_overlap_denominator,local_delay_overlap_fraction,local_delay_candidate_count,max_local_lag_s,minimum_lag_overlap_fraction
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__003,test,120803,clean,jerk_qp_pva_ruckig,403,1,command_p,linear_chirp,0.3283738747141384,1.3044506543611456,4.024584156636868,4.0200000000000005,0,6,0.3283738747141384,0.4910533379886396,0.409713606351389,0.0,0.6707640261061446,0.6707640261061446,68,67,0.9852941176470589,0.01,0.67,0.998860961416521,0.32999999999999996,403,402,1,0,joint_0,0.0010688460054162437,0.2731681657547944,0.44212660737877346,-0.10026679865062808,0.03894905218149132,-0.0888316181451677,5,0.04999999999999999,0.03683246890120991,62,67,0.9253731343283582,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__003,test,120803,clean,jerk_qp_pva_ruckig,403,1,command_p,linear_chirp,0.3283738747141384,1.3044506543611456,4.024584156636868,4.0200000000000005,1,6,0.4910533379886396,0.6537328012631408,0.5723930696258902,0.6707640261061446,1.3415280522122894,0.6707640261061448,67,67,1.0,0.68,1.34,0.9988609614165207,0.32999999999999996,403,402,1,0,joint_0,0.0049130108503325325,0.3993247562044297,0.5580307142499111,-0.03677746522542658,0.01022604167594585,-0.03539600155357686,5,0.050000000000000044,0.024584869388845496,62,67,0.9253731343283582,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__003,test,120803,clean,jerk_qp_pva_ruckig,403,1,command_p,linear_chirp,0.3283738747141384,1.3044506543611456,4.024584156636868,4.0200000000000005,2,6,0.6537328012631408,0.8164122645376419,0.7350725329003913,1.3415280522122894,2.012292078318434,0.6707640261061445,67,67,1.0,1.35,2.01,0.9988609614165207,0.32999999999999985,403,402,1,0,joint_0,0.007099924325620368,0.4870339313210865,0.5742848653722529,-0.027907091525797692,0.0060423310147687355,-0.028495233670144865,3,0.030000000000000027,0.02692063693670248,64,67,0.9552238805970149,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__003,test,120803,clean,jerk_qp_pva_ruckig,403,1,command_p,linear_chirp,0.3283738747141384,1.3044506543611456,4.024584156636868,4.0200000000000005,3,6,0.8164122645376419,0.9790917278121432,0.8977519961748925,2.012292078318434,2.6830561044245784,0.6707640261061445,67,67,1.0,2.02,2.6799999999999997,0.9988609614165207,0.32999999999999985,403,402,1,0,joint_0,0.009834818537798279,0.563805242198645,0.7887925702224299,0.021475068177373116,-0.003807135231363553,-0.018766988855832046,-5,-0.04999999999999982,0.019490706416019157,62,67,0.9253731343283582,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__003,test,120803,clean,jerk_qp_pva_ruckig,403,1,command_p,linear_chirp,0.3283738747141384,1.3044506543611456,4.024584156636868,4.0200000000000005,4,6,0.9790917278121432,1.1417711910866444,1.0604314594493938,2.6830561044245784,3.3538201305307234,0.6707640261061449,67,67,1.0,2.69,3.3499999999999996,0.99886096141652,0.32999999999999985,403,402,1,0,joint_0,0.007016810772790022,0.5319283912439278,1.1166313580765046,0.010458084133025639,-0.0015696024200434245,0.07120207947099859,-1,-0.009999999999999787,0.03284577743048905,66,67,0.9850746268656716,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__003,test,120803,clean,jerk_qp_pva_ruckig,403,1,command_p,linear_chirp,0.3283738747141384,1.3044506543611456,4.024584156636868,4.0200000000000005,5,6,1.1417711910866444,1.3044506543611456,1.223110922723895,3.3538201305307234,4.024584156636868,0.6707640261061445,67,67,1.0,3.36,4.02,0.9988609614165207,0.32999999999999985,403,402,1,0,joint_0,0.012259385152693269,0.6460962809503058,0.794522888593004,-0.12408266125717417,0.0161460162967856,0.19204964567130733,5,0.04999999999999982,0.02144568792619771,62,67,0.9253731343283582,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__006,test,120806,clean,jerk_qp_pva_ruckig,357,1,command_p,linear_chirp,0.2508686901646257,1.8601262493444635,3.565630394723021,3.56,0,6,0.2508686901646257,0.5190782833612653,0.3849734867629455,0.0,0.5942717324538367,0.5942717324538367,60,59,0.9833333333333333,0.01,0.59,0.9928118195422183,0.29,357,356,1,0,joint_0,1.9875864798621025e-05,0.057216598869798796,3.586571717618816,2.3644965652365384,-0.9775252821837314,2.1088298298648827,-5,-0.04999999999999999,0.005872933272413245,54,59,0.9152542372881356,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__006,test,120806,clean,jerk_qp_pva_ruckig,357,1,command_p,linear_chirp,0.2508686901646257,1.8601262493444635,3.565630394723021,3.56,1,6,0.5190782833612653,0.787287876557905,0.6531830799595851,0.5942717324538367,1.1885434649076736,0.5942717324538369,59,59,1.0,0.6,1.18,0.992811819542218,0.29,357,356,1,0,joint_0,0.0013702120442069948,0.39822522036763514,0.7657688561018093,-0.0023325218442992028,0.0005683435361078427,0.7001118203796614,1,0.010000000000000009,0.004346173195830336,58,59,0.9830508474576272,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__006,test,120806,clean,jerk_qp_pva_ruckig,357,1,command_p,linear_chirp,0.2508686901646257,1.8601262493444635,3.565630394723021,3.56,2,6,0.787287876557905,1.0554974697545445,0.9213926731562248,1.1885434649076736,1.7828151973615103,0.5942717324538367,60,60,1.0,1.19,1.78,1.0,0.2950000000000001,357,356,1,0,joint_0,0.002580963873485067,0.5308813622495179,0.8967889446062564,0.004824878159043191,-0.0008334157967605714,0.009646232005936686,-3,-0.030000000000000027,0.0026801739356119127,57,60,0.95,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__006,test,120806,clean,jerk_qp_pva_ruckig,357,1,command_p,linear_chirp,0.2508686901646257,1.8601262493444635,3.565630394723021,3.56,3,6,1.0554974697545445,1.3237070629511842,1.1896022663528645,1.7828151973615103,2.377086929815347,0.5942717324538369,59,59,1.0,1.79,2.3699999999999997,0.9928118195422174,0.28999999999999987,357,356,1,0,joint_0,0.002176540541178012,0.5448077466320463,1.1608372279788368,-0.03484438621911589,0.00466177348735013,0.02523789148527731,0,0.0,0.006372826500474942,59,59,1.0,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__006,test,120806,clean,jerk_qp_pva_ruckig,357,1,command_p,linear_chirp,0.2508686901646257,1.8601262493444635,3.565630394723021,3.56,4,6,1.3237070629511842,1.5919166561478237,1.457811859549504,2.377086929815347,2.971358662269184,0.5942717324538367,60,60,1.0,2.38,2.9699999999999998,1.0,0.29499999999999993,357,356,1,0,joint_0,0.003959821088913627,0.6664779581300259,0.8529329217485457,-0.08023744509533093,0.008759831335116687,0.004310060951098725,2,0.020000000000000018,0.0032548134945485775,58,60,0.9666666666666667,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__006,test,120806,clean,jerk_qp_pva_ruckig,357,1,command_p,linear_chirp,0.2508686901646257,1.8601262493444635,3.565630394723021,3.56,5,6,1.5919166561478237,1.8601262493444635,1.7260214527461435,2.971358662269184,3.565630394723021,0.5942717324538371,59,59,1.0,2.98,3.56,0.9928118195422178,0.29000000000000004,357,356,1,0,joint_0,0.0036514643326031426,0.6511263782702402,1.0525011949632528,-0.04937110680836501,0.004552466993945813,-0.040942086338166796,1,0.009999999999999787,0.0047365318799020215,58,59,0.9830508474576272,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__009,test,120809,clean,jerk_qp_pva_ruckig,344,1,command_p,linear_chirp,0.2524525420583529,1.1034684949877387,3.4376946357386062,3.43,0,6,0.2524525420583529,0.3942885342132505,0.3233705381358017,0.0,0.5729491059564342,0.5729491059564342,58,57,0.9827586206896551,0.01,0.5700000000000001,0.9948527610467056,0.28,344,343,1,0,joint_0,5.629090076352766e-05,0.14782227109588905,1.9610579833703983,0.0884756128146956,-0.04354549800275835,0.1211742264641508,-5,-0.04999999999999999,0.003866439644754539,52,57,0.9122807017543859,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__009,test,120809,clean,jerk_qp_pva_ruckig,344,1,command_p,linear_chirp,0.2524525420583529,1.1034684949877387,3.4376946357386062,3.43,1,6,0.3942885342132505,0.5361245263681482,0.46520653029069936,0.5729491059564342,1.145898211912869,0.5729491059564347,57,57,1.0,0.5800000000000001,1.1400000000000001,0.9948527610467048,0.28,344,343,1,0,joint_0,0.0008690897371746069,0.28590454970161194,0.7931543799540722,-0.0030932502687735933,0.0010582527080778893,0.08432561841476215,2,0.020000000000000018,0.003283397105423114,55,57,0.9649122807017544,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__009,test,120809,clean,jerk_qp_pva_ruckig,344,1,command_p,linear_chirp,0.2524525420583529,1.1034684949877387,3.4376946357386062,3.43,2,6,0.5361245263681482,0.6779605185230458,0.6070425224455971,1.145898211912869,1.7188473178693033,0.5729491059564344,57,57,1.0,1.1500000000000001,1.71,0.9948527610467048,0.2799999999999999,344,343,1,0,joint_0,0.0004466808044673626,0.30180577523448676,0.6367826125398935,-0.06182330369495016,0.016208888203881246,0.006620259401502975,1,0.010000000000000009,0.004696955697950093,56,57,0.9824561403508771,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__009,test,120809,clean,jerk_qp_pva_ruckig,344,1,command_p,linear_chirp,0.2524525420583529,1.1034684949877387,3.4376946357386062,3.43,3,6,0.6779605185230458,0.8197965106779435,0.7488785146004946,1.7188473178693033,2.2917964238257373,0.572949105956434,58,58,1.0,1.72,2.29,1.0,0.2850000000000001,344,343,1,0,joint_0,0.0007898512533581979,0.362740218456167,0.9485939917816624,-0.014892959939026265,0.0031651170989063344,-0.04261147403580991,1,0.010000000000000009,0.0045277396590121975,57,58,0.9827586206896551,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__009,test,120809,clean,jerk_qp_pva_ruckig,344,1,command_p,linear_chirp,0.2524525420583529,1.1034684949877387,3.4376946357386062,3.43,4,6,0.8197965106779435,0.9616325028328411,0.8907145067553923,2.2917964238257373,2.864745529782172,0.5729491059564347,57,57,1.0,2.3,2.86,0.9948527610467048,0.28,344,343,1,0,joint_0,0.0014217014774052738,0.44468984347720664,0.8925150498039978,0.01412583843834907,-0.0025240377199763665,0.0003688568444685965,-1,-0.009999999999999787,0.00144076214839673,56,57,0.9824561403508771,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__009,test,120809,clean,jerk_qp_pva_ruckig,344,1,command_p,linear_chirp,0.2524525420583529,1.1034684949877387,3.4376946357386062,3.43,5,6,0.9616325028328411,1.1034684949877387,1.0325504989102898,2.864745529782172,3.4376946357386062,0.5729491059564342,57,57,1.0,2.8699999999999997,3.4299999999999997,0.9948527610467056,0.28,344,343,1,0,joint_0,0.0009613801157509381,0.3539402908645794,1.0594301005017321,-0.015550396968401043,0.0023969021826769524,0.06623087550252181,0,0.0,0.004076970975849325,57,57,1.0,11,0.05,0.5
paper-evidence-v1-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v1,synthetic,oscillatory__test__012,test,120812,clean,jerk_qp_pva_ruckig,411,1,command_p,linear_chirp,0.3400469513763857,1.5848430509292504,4.100566547122079,4.1,0,6,0.3400469513763857,0.5475129679685298,0.44377995967245776,0.0,0.6834277578536798,0.6834277578536798,69,68,0.9855072463768116,0.01,0.68,0.9949844620528076,0.33500000000000013,411,410,1,0,joint_0,0.002719340061354509,0.32360878906711976,0.8501029548180953,-0.030366242104473973,0.010890391575183643,0.12319823656392025,5,0.04999999999999999,0.014286427948701474,63,68,0.9264705882352942,11,0.05,0.5
