plant,method,position_rmse
servo_b4_z0.7_d0,previous_command,0.004429386967572807
servo_b4_z0.7_d0,previous_command,0.005009211077638586
servo_b4_z0.7_d0,previous_command,0.0056834436036955795
servo_b4_z0.7_d0,previous_command,0.00584798705004031
servo_b4_z0.7_d0,previous_command,0.007024147644747927
servo_b4_z0.7_d0,previous_command,0.007491852108078405
servo_b4_z0.7_d0,previous_command,0.008592685620410134
servo_b4_z0.7_d0,previous_command,0.010097326498046046
servo_b4_z0.7_d0,previous_command,0.010349741766558366
servo_b4_z0.7_d0,previous_command,0.014808674664316004
servo_b4_z0.7_d0,previous_command,0.01515148782219229
servo_b4_z0.7_d0,previous_command,0.017476805737233748
servo_b4_z0.7_d0,previous_command,0.017610252193845655
servo_b4_z0.7_d0,previous_command,0.020025594837310604
servo_b4_z0.7_d0,previous_command,0.031981087083150186
servo_b4_z0.7_d0,previous_command,0.032822015005928275
servo_b4_z0.7_d0,previous_command,0.05421636790912762
servo_b4_z0.7_d0,previous_command,0.05997065758785634
servo_b4_z0.7_d0,previous_command,0.07175406788330577
servo_b4_z0.7_d0,previous_command,0.9010960873962932
servo_b4_z0.7_d10,hybrid,0.005730124065155319
servo_b4_z0.7_d10,hybrid,0.008570316738430605
servo_b4_z0.7_d10,hybrid,0.013281244402076118
servo_b4_z0.7_d10,hybrid,0.014048906691882716
servo_b4_z0.7_d10,hybrid,0.018910689014348395
servo_b4_z0.7_d10,hybrid,0.04042315792198464
servo_b4_z0.7_d10,hybrid,0.04252985259422662
servo_b4_z0.7_d10,hybrid,0.050073560426110976
servo_b4_z0.7_d10,hybrid,0.05396702218223752
servo_b4_z0.7_d10,hybrid,0.06342777338618005
servo_b4_z0.7_d10,hybrid,0.06649978594143068
servo_b4_z0.7_d10,hybrid,0.09752925167456607
servo_b4_z0.7_d10,hybrid,0.10830231157186063
servo_b4_z0.7_d10,hybrid,0.18816579356424554
servo_b4_z0.7_d10,hybrid,0.23730873074733025
servo_b4_z0.7_d10,hybrid,0.34619505916025456
servo_b4_z0.7_d10,hybrid,0.3513154054205556
servo_b4_z0.7_d10,hybrid,0.45643422658671906
servo_b4_z0.7_d10,hybrid,1.0320240419957571
servo_b4_z0.7_d10,hybrid,1.0670056571003752
servo_b4_z0.7_d10,hybrid,2.1298038532389505
servo_b4_z0.7_d10,hybrid,3.109599521080837
servo_b4_z0.7_d10,hybrid,3.129066477914019
servo_b4_z0.7_d10,hybrid,3.324896838364165
servo_b4_z0.7_d10,measured,0.005740572385360526
servo_b4_z0.7_d10,measured,0.008578236147545763
servo_b4_z0.7_d10,measured,0.01327950502870632
servo_b4_z0.7_d10,measured,0.014034739441734922
servo_b4_z0.7_d10,measured,0.021433885682215405
servo_b4_z0.7_d10,measured,0.040517358575686835
servo_b4_z0.7_d10,measured,0.04278035334746028
servo_b4_z0.7_d10,measured,0.05004436468391098
servo_b4_z0.7_d10,measured,0.053948356724650634
servo_b4_z0.7_d10,measured,0.06302167330585152
servo_b4_z0.7_d10,measured,0.06649023544467846
servo_b4_z0.7_d10,measured,0.09764099054171502
servo_b4_z0.7_d10,measured,0.10832042264918815
servo_b4_z0.7_d10,measured,0.18826902109189406
servo_b4_z0.7_d10,measured,0.23739266292943634
servo_b4_z0.7_d10,measured,0.34624711659542184
servo_b4_z0.7_d10,measured,0.35185032018651274
servo_b4_z0.7_d10,measured,0.45701288921515515
servo_b4_z0.7_d10,measured,1.0320244033181434
servo_b4_z0.7_d10,measured,1.0671171768514185
servo_b4_z0.7_d10,measured,2.1298246708629467
servo_b4_z0.7_d10,measured,3.109695921772527
servo_b4_z0.7_d10,measured,3.1295767192879937
servo_b4_z0.7_d10,measured,3.3248981594138
servo_b4_z0.7_d10,previous_command,0.0031857523822872956
servo_b4_z0.7_d10,previous_command,0.0044554053194995474
servo_b4_z0.7_d10,previous_command,0.005986058034689413
servo_b4_z0.7_d10,previous_command,0.00686794017861049
servo_b4_z0.7_d10,previous_command,0.006937068802714881
servo_b4_z0.7_d10,previous_command,0.007105570726414283
servo_b4_z0.7_d10,previous_command,0.008625276725890096
servo_b4_z0.7_d10,previous_command,0.010348661183803056
servo_b4_z0.7_d10,previous_command,0.011549834790411006
servo_b4_z0.7_d10,previous_command,0.012413005728232812
servo_b4_z0.7_d10,previous_command,0.017511391698551353
servo_b4_z0.7_d10,previous_command,0.017772888678443954
servo_b4_z0.7_d10,previous_command,0.019962390582241467
servo_b4_z0.7_d10,previous_command,0.020112063822354753
servo_b4_z0.7_d10,previous_command,0.025579605198713093
servo_b4_z0.7_d10,previous_command,0.028108279796278748
servo_b4_z0.7_d10,previous_command,0.03242749413829749
servo_b4_z0.7_d10,previous_command,0.033451388900045974
servo_b4_z0.7_d10,previous_command,0.03874398659486604
servo_b4_z0.7_d10,previous_command,0.039642470984528395
servo_b4_z0.7_d10,previous_command,0.05383690489215136
servo_b4_z0.7_d10,previous_command,0.058965331295817915
servo_b4_z0.7_d10,previous_command,0.07205497234304421
servo_b4_z0.7_d10,previous_command,0.9073860866809174
servo_b4_z0.7_d20,hybrid,0.005726961084309291
servo_b4_z0.7_d20,hybrid,0.008229766026820885
servo_b4_z0.7_d20,hybrid,0.015226287228761296
servo_b4_z0.7_d20,hybrid,0.016530458794963593
servo_b4_z0.7_d20,hybrid,0.020220672907981307
servo_b4_z0.7_d20,hybrid,0.0382775784685915
servo_b4_z0.7_d20,hybrid,0.04052199846437518
servo_b4_z0.7_d20,hybrid,0.052140070181588796
servo_b4_z0.7_d20,hybrid,0.06249805334460148
servo_b4_z0.7_d20,hybrid,0.06574831468670676
servo_b4_z0.7_d20,hybrid,0.07658609698113819
servo_b4_z0.7_d20,hybrid,0.0966299576908985
servo_b4_z0.7_d20,hybrid,0.10631570872489618
servo_b4_z0.7_d20,hybrid,0.18501332767459588
servo_b4_z0.7_d20,hybrid,0.23236500842949614
servo_b4_z0.7_d20,hybrid,0.3571932915251209
servo_b4_z0.7_d20,hybrid,0.4410338221362074
servo_b4_z0.7_d20,hybrid,0.5782304771135245
servo_b4_z0.7_d20,hybrid,1.1006613900943523
servo_b4_z0.7_d20,hybrid,1.1639179417024152
servo_b4_z0.7_d20,hybrid,2.4955871249820984
servo_b4_z0.7_d20,hybrid,3.327908418518056
servo_b4_z0.7_d20,hybrid,3.5148260818819157
servo_b4_z0.7_d20,hybrid,3.6147069592655194
servo_b4_z0.7_d20,measured,0.005759300492271749
servo_b4_z0.7_d20,measured,0.008182218594271151
servo_b4_z0.7_d20,measured,0.0152000545404115
servo_b4_z0.7_d20,measured,0.016533693196075616
servo_b4_z0.7_d20,measured,0.02129033786701335
servo_b4_z0.7_d20,measured,0.03829624937294481
servo_b4_z0.7_d20,measured,0.04056694684017953
servo_b4_z0.7_d20,measured,0.05214397552812376
servo_b4_z0.7_d20,measured,0.06249289629084551
servo_b4_z0.7_d20,measured,0.06571664892001769
servo_b4_z0.7_d20,measured,0.07658255517132545
servo_b4_z0.7_d20,measured,0.09669172257175718
servo_b4_z0.7_d20,measured,0.10630411440051231
servo_b4_z0.7_d20,measured,0.18500886066782435
servo_b4_z0.7_d20,measured,0.2323673131969011
servo_b4_z0.7_d20,measured,0.35716766529573885
servo_b4_z0.7_d20,measured,0.4411624079128515
servo_b4_z0.7_d20,measured,0.5785019618260214
servo_b4_z0.7_d20,measured,1.100659363312455
servo_b4_z0.7_d20,measured,1.1639182475256553
servo_b4_z0.7_d20,measured,2.495597442672187
servo_b4_z0.7_d20,measured,3.3279291307843923
servo_b4_z0.7_d20,measured,3.5150498199802063
servo_b4_z0.7_d20,measured,3.6147075034667395
servo_b4_z0.7_d20,previous_command,0.004488684693666622
servo_b4_z0.7_d20,previous_command,0.004948623560504214
servo_b4_z0.7_d20,previous_command,0.008392965196723872
servo_b4_z0.7_d20,previous_command,0.008668920115129588
servo_b4_z0.7_d20,previous_command,0.008806411743582742
servo_b4_z0.7_d20,previous_command,0.011342519681744032
servo_b4_z0.7_d20,previous_command,0.011876151577577338
servo_b4_z0.7_d20,previous_command,0.015565649743046488
servo_b4_z0.7_d20,previous_command,0.016512241076470178
servo_b4_z0.7_d20,previous_command,0.017568738800029737
servo_b4_z0.7_d20,previous_command,0.017958355540106306
servo_b4_z0.7_d20,previous_command,0.019768873392601857
servo_b4_z0.7_d20,previous_command,0.02022629194052784
servo_b4_z0.7_d20,previous_command,0.033020224220140934
servo_b4_z0.7_d20,previous_command,0.033032439429976454
servo_b4_z0.7_d20,previous_command,0.03441967971967329
servo_b4_z0.7_d20,previous_command,0.041076032926151085
servo_b4_z0.7_d20,previous_command,0.04603921452359142
servo_b4_z0.7_d20,previous_command,0.05371344600681168
servo_b4_z0.7_d20,previous_command,0.05807376251826614
servo_b4_z0.7_d20,previous_command,0.06300882297174182
servo_b4_z0.7_d20,previous_command,0.0641324511140329
servo_b4_z0.7_d20,previous_command,0.07275614835394899
servo_b4_z0.7_d20,previous_command,0.9138870564850646
servo_b4_z1_d0,hybrid,0.0940568244759876
servo_b4_z1_d0,hybrid,0.1566282409924187
servo_b4_z1_d0,hybrid,0.19321810921777474
servo_b4_z1_d0,hybrid,0.29045193814156706
servo_b4_z1_d0,hybrid,0.39125886046856756
servo_b4_z1_d0,hybrid,0.4789348654720241
servo_b4_z1_d0,hybrid,0.8420644439469254
servo_b4_z1_d0,hybrid,0.8427168168940249
servo_b4_z1_d0,hybrid,1.0781899759049915
servo_b4_z1_d0,hybrid,1.0988361350861326
servo_b4_z1_d0,hybrid,1.1361817030818049
servo_b4_z1_d0,hybrid,1.2880835545920715
servo_b4_z1_d0,hybrid,1.3747340518443047
servo_b4_z1_d0,hybrid,1.636831395790464
servo_b4_z1_d0,hybrid,1.841744200215736
servo_b4_z1_d0,hybrid,1.9209128032062837
servo_b4_z1_d0,hybrid,2.3206397554215705
servo_b4_z1_d0,hybrid,2.3446540797790343
servo_b4_z1_d0,hybrid,2.4878497851228247
servo_b4_z1_d0,hybrid,2.9926341060762276
servo_b4_z1_d0,hybrid,3.1667552734929356
servo_b4_z1_d0,hybrid,3.975873768518491
servo_b4_z1_d0,hybrid,7.941291551177135
servo_b4_z1_d0,hybrid,8.03336475339216
servo_b4_z1_d0,measured,0.11270359901637685
servo_b4_z1_d0,measured,0.18664733764240873
servo_b4_z1_d0,measured,0.19302242217676857
servo_b4_z1_d0,measured,0.262521788319376
servo_b4_z1_d0,measured,0.40439631114021696
servo_b4_z1_d0,measured,0.5042220186447356
servo_b4_z1_d0,measured,0.8427102429072871
servo_b4_z1_d0,measured,0.8818039455736826
servo_b4_z1_d0,measured,1.0754835389081785
servo_b4_z1_d0,measured,1.1184837422611893
servo_b4_z1_d0,measured,1.2701798189155582
servo_b4_z1_d0,measured,1.4317328792374029
servo_b4_z1_d0,measured,1.451703019961123
servo_b4_z1_d0,measured,1.6441745257808775
servo_b4_z1_d0,measured,1.866820389839753
servo_b4_z1_d0,measured,2.138063651201762
servo_b4_z1_d0,measured,2.313173173830621
servo_b4_z1_d0,measured,2.4291456884734415
servo_b4_z1_d0,measured,2.578450796716957
servo_b4_z1_d0,measured,2.992334479783165
servo_b4_z1_d0,measured,3.5955967019094146
servo_b4_z1_d0,measured,4.053577173935552
servo_b4_z1_d0,measured,8.033436162938553
servo_b4_z1_d0,measured,8.057405742180878
servo_b4_z1_d0,previous_command,0.0016168463640736954
servo_b4_z1_d0,previous_command,0.0023892823425000656
servo_b4_z1_d0,previous_command,0.0024664317804119562
servo_b4_z1_d0,previous_command,0.003370883719191531
servo_b4_z1_d0,previous_command,0.004426210659103263
servo_b4_z1_d0,previous_command,0.005015655917780676
servo_b4_z1_d0,previous_command,0.005204009215640372
servo_b4_z1_d0,previous_command,0.005610922913806483
servo_b4_z1_d0,previous_command,0.006599314201169592
servo_b4_z1_d0,previous_command,0.007072670449064619
servo_b4_z1_d0,previous_command,0.00858636081615156
servo_b4_z1_d0,previous_command,0.010179212463917712
servo_b4_z1_d0,previous_command,0.010437107074759172
servo_b4_z1_d0,previous_command,0.014998352457684543
servo_b4_z1_d0,previous_command,0.015229556730742862
servo_b4_z1_d0,previous_command,0.017439869431567608
servo_b4_z1_d0,previous_command,0.017598797779125572
servo_b4_z1_d0,previous_command,0.020011287580419812
servo_b4_z1_d0,previous_command,0.03177060271734237
servo_b4_z1_d0,previous_command,0.032836193749819054
servo_b4_z1_d0,previous_command,0.05410657764061314
servo_b4_z1_d0,previous_command,0.05982759614403132
servo_b4_z1_d0,previous_command,0.07083695059601457
servo_b4_z1_d0,previous_command,0.8849267416103898
servo_b4_z1_d10,hybrid,0.005704614107645486
servo_b4_z1_d10,hybrid,0.008557299413892133
servo_b4_z1_d10,hybrid,0.012640123214234475
servo_b4_z1_d10,hybrid,0.013273032733830887
servo_b4_z1_d10,hybrid,0.018916913932830935
servo_b4_z1_d10,hybrid,0.04072043743714398
servo_b4_z1_d10,hybrid,0.0429038233924077
servo_b4_z1_d10,hybrid,0.04932606639579903
servo_b4_z1_d10,hybrid,0.05125781548412713
servo_b4_z1_d10,hybrid,0.06182117055414048
servo_b4_z1_d10,hybrid,0.06323271672534798
servo_b4_z1_d10,hybrid,0.09565597412723371
servo_b4_z1_d10,hybrid,0.10820179489155358
servo_b4_z1_d10,hybrid,0.18817862221423814
servo_b4_z1_d10,hybrid,0.23571608969954042
servo_b4_z1_d10,hybrid,0.3164728159717933
servo_b4_z1_d10,hybrid,0.3351622467603388
servo_b4_z1_d10,hybrid,0.41074913080758985
servo_b4_z1_d10,hybrid,0.9737686292806615
servo_b4_z1_d10,hybrid,1.0647825050498059
servo_b4_z1_d10,hybrid,1.9553256799668794
servo_b4_z1_d10,hybrid,2.943873709565288
servo_b4_z1_d10,hybrid,2.9963550896418782
servo_b4_z1_d10,hybrid,3.183600194013368
servo_b4_z1_d10,measured,0.005707485449165288
servo_b4_z1_d10,measured,0.008652684660847952
servo_b4_z1_d10,measured,0.012639849825870334
servo_b4_z1_d10,measured,0.013274691277261629
servo_b4_z1_d10,measured,0.02090527589183504
servo_b4_z1_d10,measured,0.040854899681741656
servo_b4_z1_d10,measured,0.04319515701201152
servo_b4_z1_d10,measured,0.049291079936122986
servo_b4_z1_d10,measured,0.051264279721386766
servo_b4_z1_d10,measured,0.0618841048536325
servo_b4_z1_d10,measured,0.06322441011730635
servo_b4_z1_d10,measured,0.09573273282074925
servo_b4_z1_d10,measured,0.10822085463679236
servo_b4_z1_d10,measured,0.18817785966922748
servo_b4_z1_d10,measured,0.23584682251141115
servo_b4_z1_d10,measured,0.31674107025814363
servo_b4_z1_d10,measured,0.33518773039445193
servo_b4_z1_d10,measured,0.41111289304516213
servo_b4_z1_d10,measured,0.9737688234575691
servo_b4_z1_d10,measured,1.0647862085845465
servo_b4_z1_d10,measured,1.9553476140228314
servo_b4_z1_d10,measured,2.9443322138293637
servo_b4_z1_d10,measured,2.9964456429789026
servo_b4_z1_d10,measured,3.1836013489452126
servo_b4_z1_d10,previous_command,0.0032025391763231496
servo_b4_z1_d10,previous_command,0.004452383146729191
servo_b4_z1_d10,previous_command,0.00587465951939489
servo_b4_z1_d10,previous_command,0.00649302943312991
servo_b4_z1_d10,previous_command,0.006875422124237792
servo_b4_z1_d10,previous_command,0.007138214499881797
servo_b4_z1_d10,previous_command,0.008619090934253455
servo_b4_z1_d10,previous_command,0.010322956602727522
servo_b4_z1_d10,previous_command,0.01108095681245949
servo_b4_z1_d10,previous_command,0.012424725823655659
servo_b4_z1_d10,previous_command,0.017471529537312444
servo_b4_z1_d10,previous_command,0.01776170577840884
servo_b4_z1_d10,previous_command,0.020013552276660667
servo_b4_z1_d10,previous_command,0.0200982185863955
servo_b4_z1_d10,previous_command,0.025679210644736033
servo_b4_z1_d10,previous_command,0.028198783876936678
servo_b4_z1_d10,previous_command,0.03217495753613944
servo_b4_z1_d10,previous_command,0.033487607733787325
servo_b4_z1_d10,previous_command,0.03894907619424277
servo_b4_z1_d10,previous_command,0.039727564200958444
servo_b4_z1_d10,previous_command,0.05374566466713165
servo_b4_z1_d10,previous_command,0.05882872781868048
servo_b4_z1_d10,previous_command,0.07116467413664161
servo_b4_z1_d10,previous_command,0.8922640873073788
servo_b4_z1_d20,hybrid,0.005657349573783801
servo_b4_z1_d20,hybrid,0.008256064396396616
servo_b4_z1_d20,hybrid,0.014348211176164652
servo_b4_z1_d20,hybrid,0.015558439322779399
servo_b4_z1_d20,hybrid,0.020326461148823572
servo_b4_z1_d20,hybrid,0.03853401154812246
servo_b4_z1_d20,hybrid,0.040773413714103084
servo_b4_z1_d20,hybrid,0.0514877877140484
servo_b4_z1_d20,hybrid,0.05963634932069669
servo_b4_z1_d20,hybrid,0.06475067657029157
servo_b4_z1_d20,hybrid,0.07286988564867007
servo_b4_z1_d20,hybrid,0.09606753534241827
servo_b4_z1_d20,hybrid,0.10599446052834509
servo_b4_z1_d20,hybrid,0.18442740264907773
servo_b4_z1_d20,hybrid,0.2316652066183012
servo_b4_z1_d20,hybrid,0.3534048763771657
servo_b4_z1_d20,hybrid,0.4155209511294488
servo_b4_z1_d20,hybrid,0.5448525333634849
servo_b4_z1_d20,hybrid,1.0821057667244858
servo_b4_z1_d20,hybrid,1.1294648601046386
servo_b4_z1_d20,hybrid,2.4101663314219857
servo_b4_z1_d20,hybrid,3.2765538979623137
servo_b4_z1_d20,hybrid,3.425480604989729
servo_b4_z1_d20,hybrid,3.545449907829893
servo_b4_z1_d20,measured,0.00570139388342365
servo_b4_z1_d20,measured,0.008231519403812173
servo_b4_z1_d20,measured,0.014352237680042703
servo_b4_z1_d20,measured,0.015557787693736953
servo_b4_z1_d20,measured,0.0212415592269521
servo_b4_z1_d20,measured,0.03855358558633314
servo_b4_z1_d20,measured,0.040793957333040524
servo_b4_z1_d20,measured,0.05147587966403327
servo_b4_z1_d20,measured,0.05962801669879915
servo_b4_z1_d20,measured,0.06472018297149955
servo_b4_z1_d20,measured,0.07287264851943279
servo_b4_z1_d20,measured,0.09619136174777274
servo_b4_z1_d20,measured,0.10598059669927298
servo_b4_z1_d20,measured,0.18442053745747025
servo_b4_z1_d20,measured,0.23168878217677327
servo_b4_z1_d20,measured,0.35339046866941676
servo_b4_z1_d20,measured,0.41637782021319436
servo_b4_z1_d20,measured,0.5451387793533035
servo_b4_z1_d20,measured,1.0821232184481078
servo_b4_z1_d20,measured,1.12946511077012
servo_b4_z1_d20,measured,2.410179180850481
servo_b4_z1_d20,measured,3.276566570637945
servo_b4_z1_d20,measured,3.4257258091266083
servo_b4_z1_d20,measured,3.545450421897562
servo_b4_z1_d20,previous_command,0.004485818200473729
servo_b4_z1_d20,previous_command,0.004978979027801938
servo_b4_z1_d20,previous_command,0.00797098314278296
servo_b4_z1_d20,previous_command,0.008662882002260678
servo_b4_z1_d20,previous_command,0.008753167866203455
servo_b4_z1_d20,previous_command,0.011350143756328016
servo_b4_z1_d20,previous_command,0.011909667499237208
servo_b4_z1_d20,previous_command,0.015608221059688758
servo_b4_z1_d20,previous_command,0.01623340785666907
servo_b4_z1_d20,previous_command,0.017525039819593212
servo_b4_z1_d20,previous_command,0.017947438803553137
servo_b4_z1_d20,previous_command,0.019781207086561482
servo_b4_z1_d20,previous_command,0.02021292424688646
servo_b4_z1_d20,previous_command,0.032732584740329966
servo_b4_z1_d20,previous_command,0.03307171286174854
servo_b4_z1_d20,previous_command,0.0344737072056241
servo_b4_z1_d20,previous_command,0.041179248766804656
servo_b4_z1_d20,previous_command,0.04613000391664024
servo_b4_z1_d20,previous_command,0.05363876357937854
servo_b4_z1_d20,previous_command,0.05794393294323657
servo_b4_z1_d20,previous_command,0.06321615438320405
servo_b4_z1_d20,previous_command,0.0642190387912518
servo_b4_z1_d20,previous_command,0.07188980181955834
servo_b4_z1_d20,previous_command,0.8997898010357099
servo_b8_z0.7_d0,hybrid,1.4032278163343324
servo_b8_z0.7_d0,hybrid,11.393419670274012
servo_b8_z0.7_d0,hybrid,2.4117569181226832
servo_b8_z0.7_d0,hybrid,3.1897447590847636
servo_b8_z0.7_d0,hybrid,3.4045573424153828
servo_b8_z0.7_d0,hybrid,3.9126389949625353
servo_b8_z0.7_d0,hybrid,4.218764978846986
servo_b8_z0.7_d0,hybrid,4.251471863896421
servo_b8_z0.7_d0,hybrid,4.3874087925705165
servo_b8_z0.7_d0,hybrid,4.449229844018855
servo_b8_z0.7_d0,hybrid,4.466085857199205
servo_b8_z0.7_d0,hybrid,4.6491827327097575
servo_b8_z0.7_d0,hybrid,4.9230338384955585
servo_b8_z0.7_d0,hybrid,5.046890470345269
servo_b8_z0.7_d0,hybrid,5.086601017172441
servo_b8_z0.7_d0,hybrid,5.948840645970558
servo_b8_z0.7_d0,hybrid,6.207033334376325
servo_b8_z0.7_d0,hybrid,6.2246133879378025
servo_b8_z0.7_d0,hybrid,6.502250395401954
servo_b8_z0.7_d0,hybrid,6.757481004046439
servo_b8_z0.7_d0,hybrid,7.236378566837229
servo_b8_z0.7_d0,hybrid,7.337921458082753
servo_b8_z0.7_d0,hybrid,7.762433561602756
servo_b8_z0.7_d0,hybrid,8.627111510427161
servo_b8_z0.7_d0,measured,1.4030915567246716
servo_b8_z0.7_d0,measured,11.389786509122063
servo_b8_z0.7_d0,measured,3.18033532132913
servo_b8_z0.7_d0,measured,3.3698965464003576
servo_b8_z0.7_d0,measured,3.912190509274689
servo_b8_z0.7_d0,measured,4.219501064208549
servo_b8_z0.7_d0,measured,4.249755394641843
servo_b8_z0.7_d0,measured,4.254271531639291
servo_b8_z0.7_d0,measured,4.386979320513337
servo_b8_z0.7_d0,measured,4.465436563269816
servo_b8_z0.7_d0,measured,4.743682996602661
servo_b8_z0.7_d0,measured,4.899982979190158
servo_b8_z0.7_d0,measured,4.9000565410533055
servo_b8_z0.7_d0,measured,4.966366766168611
servo_b8_z0.7_d0,measured,4.991489715828147
servo_b8_z0.7_d0,measured,5.948527863743324
servo_b8_z0.7_d0,measured,6.103988245193442
servo_b8_z0.7_d0,measured,6.222263720702757
servo_b8_z0.7_d0,measured,6.502767383592999
servo_b8_z0.7_d0,measured,6.77230143151944
servo_b8_z0.7_d0,measured,7.223183250518645
servo_b8_z0.7_d0,measured,7.327334354320057
servo_b8_z0.7_d0,measured,7.843239052164731
servo_b8_z0.7_d0,measured,8.627982215987466
servo_b8_z0.7_d0,previous_command,0.0010230646732015387
servo_b8_z0.7_d0,previous_command,0.001872056462690839
servo_b8_z0.7_d0,previous_command,0.002593870369560105
servo_b8_z0.7_d0,previous_command,0.0026714252491921073
servo_b8_z0.7_d0,previous_command,0.003725406111132877
servo_b8_z0.7_d0,previous_command,0.004021007236632117
servo_b8_z0.7_d0,previous_command,0.004066576941244231
servo_b8_z0.7_d0,previous_command,0.004355313192967382
servo_b8_z0.7_d0,previous_command,0.004924028548537449
servo_b8_z0.7_d0,previous_command,0.0076953553370317385
servo_b8_z0.7_d0,previous_command,0.008467566306701157
servo_b8_z0.7_d0,previous_command,0.009480450738606715
servo_b8_z0.7_d0,previous_command,0.010077376359813579
servo_b8_z0.7_d0,previous_command,0.013374715670233458
servo_b8_z0.7_d0,previous_command,0.013735670525361817
servo_b8_z0.7_d0,previous_command,0.017185547419376963
servo_b8_z0.7_d0,previous_command,0.017360650803264217
servo_b8_z0.7_d0,previous_command,0.019736136131744037
servo_b8_z0.7_d0,previous_command,0.031091354381649807
servo_b8_z0.7_d0,previous_command,0.03249873235577243
servo_b8_z0.7_d0,previous_command,0.05326066002203051
servo_b8_z0.7_d0,previous_command,0.05884461898156386
servo_b8_z0.7_d0,previous_command,0.06989274993226104
servo_b8_z0.7_d0,previous_command,0.9199413589607284
servo_b8_z0.7_d10,hybrid,0.005536765386221235
servo_b8_z0.7_d10,hybrid,0.00811197582398789
servo_b8_z0.7_d10,hybrid,0.013972048193013824
servo_b8_z0.7_d10,hybrid,0.015648104322689305
servo_b8_z0.7_d10,hybrid,0.020621957175265913
servo_b8_z0.7_d10,hybrid,0.037682723278176816
servo_b8_z0.7_d10,hybrid,0.039937992908716746
servo_b8_z0.7_d10,hybrid,0.0521696694131981
servo_b8_z0.7_d10,hybrid,0.060877367656161634
servo_b8_z0.7_d10,hybrid,0.06518740909035599
servo_b8_z0.7_d10,hybrid,0.07421932643212587
servo_b8_z0.7_d10,hybrid,0.09463467544674574
servo_b8_z0.7_d10,hybrid,0.10467624947605039
servo_b8_z0.7_d10,hybrid,0.18230278117191212
servo_b8_z0.7_d10,hybrid,0.22813392136816163
servo_b8_z0.7_d10,hybrid,0.3496704369958031
servo_b8_z0.7_d10,hybrid,0.4216243929497865
servo_b8_z0.7_d10,hybrid,0.5520279999538549
servo_b8_z0.7_d10,hybrid,1.0803401793612009
servo_b8_z0.7_d10,hybrid,1.1386530441579492
servo_b8_z0.7_d10,hybrid,2.441964597267293
servo_b8_z0.7_d10,hybrid,3.2923651083644336
servo_b8_z0.7_d10,hybrid,3.4593302148297416
servo_b8_z0.7_d10,hybrid,3.568459743016159
servo_b8_z0.7_d10,measured,0.005571332295083492
servo_b8_z0.7_d10,measured,0.008090423212253412
servo_b8_z0.7_d10,measured,0.01395860433470153
servo_b8_z0.7_d10,measured,0.01554801114376662
servo_b8_z0.7_d10,measured,0.020876538022962476
servo_b8_z0.7_d10,measured,0.037739846059238566
servo_b8_z0.7_d10,measured,0.04000480857583745
servo_b8_z0.7_d10,measured,0.05210394402538681
servo_b8_z0.7_d10,measured,0.060858380477907925
servo_b8_z0.7_d10,measured,0.06517033108770057
servo_b8_z0.7_d10,measured,0.07424780864705807
servo_b8_z0.7_d10,measured,0.09460994528301965
servo_b8_z0.7_d10,measured,0.10467973979259415
servo_b8_z0.7_d10,measured,0.18225305013792276
servo_b8_z0.7_d10,measured,0.22819312986683007
servo_b8_z0.7_d10,measured,0.3496480931274377
servo_b8_z0.7_d10,measured,0.4218304736087367
servo_b8_z0.7_d10,measured,0.5521638902662795
servo_b8_z0.7_d10,measured,1.080318346441992
servo_b8_z0.7_d10,measured,1.1386536503239952
servo_b8_z0.7_d10,measured,2.441976493036453
servo_b8_z0.7_d10,measured,3.292364539233359
servo_b8_z0.7_d10,measured,3.459535615090158
servo_b8_z0.7_d10,measured,3.568460889901743
servo_b8_z0.7_d10,previous_command,0.0028043864494828874
servo_b8_z0.7_d10,previous_command,0.004381285051421374
servo_b8_z0.7_d10,previous_command,0.00473141978438576
servo_b8_z0.7_d10,previous_command,0.0049860407454484345
servo_b8_z0.7_d10,previous_command,0.007083502035290813
servo_b8_z0.7_d10,previous_command,0.007458925217310386
servo_b8_z0.7_d10,previous_command,0.00850025646313968
servo_b8_z0.7_d10,previous_command,0.009000153561603455
servo_b8_z0.7_d10,previous_command,0.009012628360999798
servo_b8_z0.7_d10,previous_command,0.01234951367712345
servo_b8_z0.7_d10,previous_command,0.01719273402372678
servo_b8_z0.7_d10,previous_command,0.017523594930590705
servo_b8_z0.7_d10,previous_command,0.019822587018226333
servo_b8_z0.7_d10,previous_command,0.020756960145040488
servo_b8_z0.7_d10,previous_command,0.02499893875934045
servo_b8_z0.7_d10,previous_command,0.027963233341252895
servo_b8_z0.7_d10,previous_command,0.03132061790880329
servo_b8_z0.7_d10,previous_command,0.03301834170605542
servo_b8_z0.7_d10,previous_command,0.037524944083009486
servo_b8_z0.7_d10,previous_command,0.03822202802875104
servo_b8_z0.7_d10,previous_command,0.052799263247242545
servo_b8_z0.7_d10,previous_command,0.05783444740864338
servo_b8_z0.7_d10,previous_command,0.07000684627653003
servo_b8_z0.7_d10,previous_command,0.921772045902309
servo_b8_z0.7_d20,hybrid,0.005809407565830872
servo_b8_z0.7_d20,hybrid,0.008063930174987712
servo_b8_z0.7_d20,hybrid,0.016613094769023354
servo_b8_z0.7_d20,hybrid,0.018387357726642108
servo_b8_z0.7_d20,hybrid,0.021143718625034384
