trajectory_id,joint_id,method_id,control_time,command_time,p_ref,command_p
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.47,2.48,-1.037044417116116,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.48,2.4899999999999998,-1.0161197806416988,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.49,2.5,-0.9946225012400103,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.5,2.51,-0.9725646938841628,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.5100000000000002,2.52,-0.9499587894375014,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.52,2.53,-0.9268175276480923,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.5300000000000002,2.54,-0.9031539499691251,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.54,2.55,-0.8789813922092974,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.5500000000000003,2.56,-0.8543134770173061,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.56,2.57,-0.8291641062046949,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.57,2.5799999999999996,-0.8035474529113658,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.58,2.59,-0.7774779536181922,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.59,2.5999999999999996,-0.7509703000112193,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.6,2.61,-0.7240394307020405,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.61,2.6199999999999997,-0.6967005228090222,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.62,2.63,-0.6689689834041057,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.63,2.6399999999999997,-0.6408604408300311,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.64,2.65,-0.6123907358928454,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.65,2.6599999999999997,-0.5835759129346955,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.66,2.67,-0.5544322107918942,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.67,2.6799999999999997,-0.5249760536433985,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.68,2.69,-0.4952240417548161,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.69,2.6999999999999997,-0.46519294212319995,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.7,2.71,-0.434899679027855,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.71,2.7199999999999998,-0.4043613244925313,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.72,2.73,-0.3735950886643283,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.73,2.7399999999999998,-0.3426183101147897,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.74,2.75,-0.3114484460685923,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.75,2.76,-0.2801030625653943,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.7600000000000002,2.77,-0.24859982456033172,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.77,2.78,-0.21695648596880368,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.7800000000000002,2.79,-0.18519087966108952,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.79,2.8,-0.15332090741249957,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.8000000000000003,2.81,-0.12136452981466458,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.81,2.82,-0.08933975615371278,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.82,2.8299999999999996,-0.0572646342609718,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.83,2.84,-0.025157240341968815,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.84,2.8499999999999996,0.006964331210562965,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.85,2.86,0.03908197801394001,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.86,2.8699999999999997,0.07117759989726373,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.87,2.88,0.10323310910193649,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.88,2.8899999999999997,0.13523044047515567,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.89,2.9,0.1671515616506975,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.9,2.9099999999999997,0.198978483211189,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.91,2.92,0.23069326882621047,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.92,2.9299999999999997,0.26227804536045074,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.93,2.94,0.2937150129462777,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.94,2.9499999999999997,0.32498645501498413,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.95,2.96,0.35607474828112395,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.96,2.9699999999999998,0.3869623726742486,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.97,2.98,0.4176319212125047,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.98,2.9899999999999998,0.44806610981246653,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,2.99,3.0,0.47824778702974097,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.0,3.01,0.5081599437247956,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.0100000000000002,3.02,0.5377857226486125,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.02,3.03,0.5671084279427226,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.0300000000000002,3.04,0.5961115345483035,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.04,3.05,0.624778697519007,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.0500000000000003,3.06,0.6530937612323009,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.06,3.07,0.681040768494095,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.0700000000000003,3.08,0.7086039695315604,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.08,3.09,0.7357678308690364,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.09,3.0999999999999996,0.7625170440820598,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.1,3.11,0.7888365344245555,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.11,3.1199999999999997,0.8147114693243263,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.12,3.13,0.8401272667420862,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.13,3.1399999999999997,0.8650696033892794,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.14,3.15,0.8895244228001032,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.15,3.1599999999999997,0.913477943253133,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.16,3.17,0.9369166655381391,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.17,3.1799999999999997,0.9598273805636706,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.18,3.19,0.9821971768011611,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.19,3.1999999999999997,1.0040134475613174,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.2,3.21,1.025263898098735,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.21,3.2199999999999998,1.0459365525406985,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.22,3.23,1.0660197606362927,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.23,3.2399999999999998,1.0855022043219928,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.24,3.25,1.1043729041000614,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.25,3.26,1.12262122522613,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.2600000000000002,3.27,1.1402368837025068,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.27,3.28,1.1572099520738057,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.2800000000000002,3.29,1.1735308650216503,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.29,3.3,1.1891904247552871,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.3000000000000003,3.31,1.204179806195084,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.31,3.32,1.2184905619459736,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.3200000000000003,3.33,1.2321146270580596,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.33,3.34,1.245044323571683,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.34,3.3499999999999996,1.2572723648444057,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.35,3.36,1.2687918596574606,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.36,3.3699999999999997,1.2795963160993529,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.37,3.38,1.289679645224438,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.38,3.3899999999999997,1.299036164484394,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.39,3.4,1.3076606009306764,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.4,3.4099999999999997,1.3155480941861293,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.41,3.42,1.3226941991840973,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.42,3.4299999999999997,1.3290948886734781,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.43,3.44,1.3347465554883178,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.44,3.4499999999999997,1.3396460145806603,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.45,3.46,1.3437905048155103,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.46,3.4699999999999998,1.3471776905268948,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.47,3.48,1.3498056628341506,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.48,3.4899999999999998,1.3516729407176902,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.49,3.5,1.352778471853646,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.5,3.51,1.3531216332069185,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.5100000000000002,3.52,1.3527022313822938,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.52,3.53,1.3515205027334365,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.5300000000000002,3.54,1.3495771132296912,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.54,3.55,1.346873158080774,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.5500000000000003,3.56,1.3434101611195581,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.56,3.57,1.3391900739433094,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.5700000000000003,3.58,1.3342152748138476,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.58,3.59,1.3284885673172602,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.59,3.5999999999999996,1.3220131787839204,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.6,3.61,1.3147927584697001,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.61,3.6199999999999997,1.306831375499404,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.62,3.63,1.2981335165735826,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.63,3.6399999999999997,1.2887040834400159,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.64,3.65,1.2785483901312948,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.65,3.6599999999999997,1.2676721599700593,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.66,3.67,1.2560815223435686,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.67,3.6799999999999997,1.243783009249443,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.68,3.69,1.2307835516144965,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.69,3.6999999999999997,1.2170904753887646,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.7,3.71,1.2027114974169026,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.71,3.7199999999999998,1.187654721089297,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.72,3.73,1.1719286317753312,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.73,3.7399999999999998,1.155542092041394,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.74,3.75,1.138504336656299,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.75,3.76,1.1208249673869677,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.7600000000000002,3.77,1.1025139475872618,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.77,3.78,1.0835815965830664,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.7800000000000002,3.79,1.0640385838567437,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.79,3.8,1.043895923034262,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.8000000000000003,3.81,1.023164965678371,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.81,3.82,1.001857394891348,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.8200000000000003,3.83,0.9799852187308753,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.83,3.84,0.9575607634428167,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.84,3.8499999999999996,0.9345966665146456,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.85,3.86,0.9111058695534939,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.86,3.8699999999999997,0.887101610992808,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.87,3.88,0.8625974186317068,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.88,3.8899999999999997,0.8376071020112961,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.89,3.9,0.812144744632172,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.9,3.9099999999999997,0.7862246960175618,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.91,3.92,0.7598615636265253,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.92,3.9299999999999997,0.7330702046218047,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.93,3.94,0.7058657174969394,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.94,3.9499999999999997,0.6782634335674027,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.95,3.96,0.650278908330492,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.96,3.9699999999999998,0.6219279126989206,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.97,3.98,0.5932264241129693,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.98,3.9899999999999998,0.5641906175362851,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,3.99,4.0,0.5348368563403377,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.0,4.01,0.5051816830827093,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.01,4.02,0.47524181018439854,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.0200000000000005,4.03,0.4450341105113911,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.03,4.04,0.41457560786583886,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.04,4.05,0.3838834673921242,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.05,4.06,0.35297498590331877,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.0600000000000005,4.07,0.32186758213342165,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.07,4.08,0.2905787869208831,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.08,4.09,0.25912623332895673,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.09,4.1,0.22752764670843464,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.1,4.109999999999999,0.19580083470838414,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.11,4.12,0.16396367724050123,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.12,4.13,0.13203411640273502,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.13,4.14,0.10003014636786954,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.14,4.1499999999999995,0.06796980324275298,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.15,4.16,0.035871154903900915,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.16,4.17,0.0037522908152124923,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.17,4.18,-0.028368688166531198,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.18,4.1899999999999995,-0.06047367999252722,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.19,4.2,-0.09254459162353036,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.2,4.21,-0.12456334922632148,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.21,4.22,-0.15651190835937534,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.22,4.2299999999999995,-0.1883722641419598,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.23,4.24,-0.2201264614009355,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.24,4.25,-0.2517566047895254,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.25,4.26,-0.2832448688724208,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.26,4.27,-0.3145735081714257,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.2700000000000005,4.28,-0.34572486716608947,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.28,4.29,-0.3766813902436078,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.29,4.3,-0.40742563159244405,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.3,4.31,-0.4379402650340683,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.3100000000000005,4.32,-0.468208093787259,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.32,4.33,-0.4982120601594963,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.33,4.34,-0.5279352551599803,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.34,4.35,-0.5573609280288163,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.3500000000000005,4.36,-0.5864724956770659,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.36,4.37,-0.6152535520322696,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.37,4.38,-0.6436878772842362,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.38,4.39,-0.6717594470258585,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.39,4.3999999999999995,-0.6994524412837907,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.4,4.41,-0.7267512534339421,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.41,4.42,-0.7536404989967092,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.42,4.43,-0.7801050243070372,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.43,4.4399999999999995,-0.8061299150543988,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.44,4.45,-0.831700504687879,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.45,4.46,-0.8568023826816205,0.7739559873449462
oscillatory__test__004,joint_0,one_step_governed_pva_direct,4.46,4.47,-0.8814214026560242,0.7739559873449462
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.0,0.01,0.0012225485989034723,0.0012225485989034723
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.01,0.02,0.004346748102990183,0.0012237626579443667
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.02,0.03,0.007495325723343776,0.001235809468591466
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.03,0.04,0.010660091996738206,0.0012769140761849282
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.04,0.05,0.013832801325304194,0.0013429938984332868
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.05,0.060000000000000005,0.01700517429318762,0.001428545513536881
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.06,0.06999999999999999,0.020168920079596257,0.0015293457774716648
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.07,0.08,0.023315758907286,0.0016411373648060328
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.08,0.09,0.026437444465438407,0.0017596551892396358
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.09,0.09999999999999999,0.029525786245949055,0.0018806435937610687
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.1,0.11,0.03257267173237924,0.0019998734372742534
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.11,0.12,0.03557008838122156,0.0021131590469058684
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.12,0.13,0.03851014533569328,0.002216374982425954
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.13,0.14,0.04138509481299601,0.002305472559982084
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.14,0.15000000000000002,0.04418735310686636,0.0023764960831159187
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.15,0.16,0.046909521148287434,0.0024255987299495975
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.16,0.17,0.04954440456842939,0.002449058046497229
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.17,0.18000000000000002,0.05208503320924046,0.0024432909972686868
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.18,0.19,0.05452468002861019,0.0024048685256869
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.19,0.2,0.056856879348671174,0.0023305295783321873
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.2,0.21000000000000002,0.059075444397590944,0.002217194548652003
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.21,0.22,0.06117448409712607,0.0020619780975287033
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.22,0.23,0.06314841905025971,0.0018622013099762454
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.23,0.24000000000000002,0.06499199668541931,0.001615403149232847
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.24,0.25,0.06670030551606279,0.001319351171626145
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.25,0.26,0.06826878847682749,0.0009720514678030982
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.26,0.27,0.06969325529994608,0.0005717577982335177
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.27,0.28,0.07096989389824358,0.00011697989330661071
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.28,0.29000000000000004,0.07209528072372996,-0.00039350910916305355
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.29,0.3,0.07306639007358941,-0.0009606661136266093
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.3,0.31,0.07388060231822836,-0.001585172425645151
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.31,0.32,0.0745357110289768,-0.002267429039128924
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.32,0.33,0.07502992898602864,-0.003007552868440881
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.33,0.34,0.07536189305025306,-0.0038053739390122346
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.34,0.35000000000000003,0.07553066788559765,-0.004660433547254764
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.35000000000000003,0.36000000000000004,0.07553574852193064,-0.005571983397658112
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.36,0.37,0.07537706175132326,-0.006538985722038934
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.37,0.38,0.07505496635394547,-0.0075601143829703964
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.38,0.39,0.074570252152932,-0.008633756960473991
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.39,0.4,0.07392413790076076,-0.009758017818109001
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.4,0.41000000000000003,0.07311826800286332,-0.010930722141656371
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.41000000000000003,0.42000000000000004,0.07215470808735043,-0.012149420940672366
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.42,0.43,0.07103593943287406,-0.013411397000290794
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.43,0.44,0.0697648522697526,-0.014713671767788964
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.44,0.45,0.0683447379725521,-0.01605301315561129
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.45,0.46,0.0667792801653306,-0.017425944239771483
oscillatory__test__017,joint_0,one_step_governed_pva_direct,0.46,0.47000000000000003,0.06507254476371073,-0.018828752829839517
