scenario_id,method,position_rmse
jitter_0ms,one_step_governed_pva_direct,0.003969074195196281
jitter_0ms,one_step_governed_pva_direct,0.004344093818210483
jitter_0ms,one_step_governed_pva_direct,0.0044994806338561
jitter_0ms,one_step_governed_pva_direct,0.004769176956438904
jitter_0ms,one_step_governed_pva_direct,0.005137659425050972
jitter_0ms,one_step_governed_pva_direct,0.005445470612074462
jitter_0ms,one_step_governed_pva_direct,0.007428514718732406
jitter_0ms,one_step_governed_pva_direct,0.008442386543822705
jitter_0ms,one_step_governed_pva_direct,0.013076321575973788
jitter_0ms,one_step_governed_pva_direct,0.015547052224465677
jitter_0ms,one_step_governed_pva_direct,0.017089804674608834
jitter_0ms,one_step_governed_pva_direct,0.017364700302152442
jitter_0ms,one_step_governed_pva_direct,0.01796618713421544
jitter_0ms,one_step_governed_pva_direct,0.019682769353001332
jitter_0ms,one_step_governed_pva_direct,0.02433046287880182
jitter_0ms,one_step_governed_pva_direct,0.024521611950504486
jitter_0ms,one_step_governed_pva_direct,0.030728884739280593
jitter_0ms,one_step_governed_pva_direct,0.03265050928210029
jitter_0ms,one_step_governed_pva_direct,0.05270179015499766
jitter_0ms,one_step_governed_pva_direct,0.057924297560180575
jitter_0ms,one_step_governed_pva_direct,0.06810359880693453
jitter_0ms,one_step_governed_pva_direct,1.1113098209427474
jitter_1ms,deployed_p_only,0.0003033389810788959
jitter_1ms,deployed_p_only,0.0006293156759135924
jitter_1ms,deployed_p_only,0.001468653112196053
jitter_1ms,deployed_p_only,0.0015418438452715056
jitter_1ms,deployed_p_only,0.0018344360138481367
jitter_1ms,deployed_p_only,0.005257397336726302
jitter_1ms,deployed_p_only,0.006610198130536069
jitter_1ms,deployed_p_only,0.0072859238477854926
jitter_1ms,deployed_p_only,0.00835751051200957
jitter_1ms,deployed_p_only,0.014196322211036286
jitter_1ms,deployed_p_only,0.014406695340262857
jitter_1ms,deployed_p_only,0.01553966089393017
jitter_1ms,deployed_p_only,0.02531089748297133
jitter_1ms,deployed_p_only,0.02761192297635911
jitter_1ms,deployed_p_only,0.027854654487474994
jitter_1ms,deployed_p_only,0.0357389758275078
jitter_1ms,deployed_p_only,0.03696920348307215
jitter_1ms,deployed_p_only,0.06644129456697104
jitter_1ms,deployed_p_only,0.15697621136065207
jitter_1ms,deployed_p_only,0.21587017548294976
jitter_1ms,deployed_p_only,0.298041129121274
jitter_1ms,deployed_p_only,0.42953393903180875
jitter_1ms,deployed_p_only,0.4739937777069039
jitter_1ms,deployed_p_only,0.48082420130944115
jitter_1ms,one_step_governed_pva_direct,0.0034415805788416587
jitter_1ms,one_step_governed_pva_direct,0.005721162835668858
jitter_1ms,one_step_governed_pva_direct,0.011901593701511911
jitter_1ms,one_step_governed_pva_direct,0.01338347011583997
jitter_1ms,one_step_governed_pva_direct,0.019204012827721353
jitter_1ms,one_step_governed_pva_direct,0.019573903807062067
jitter_1ms,one_step_governed_pva_direct,0.047951269661640004
jitter_1ms,one_step_governed_pva_direct,0.049194477996241284
jitter_1ms,one_step_governed_pva_direct,0.05099887816580365
jitter_1ms,one_step_governed_pva_direct,0.0636558770433445
jitter_1ms,one_step_governed_pva_direct,0.07171412509182529
jitter_1ms,one_step_governed_pva_direct,0.07824453297585743
jitter_1ms,one_step_governed_pva_direct,0.07978103760678287
jitter_1ms,one_step_governed_pva_direct,0.08843573503541659
jitter_1ms,one_step_governed_pva_direct,0.10909897636119557
jitter_1ms,one_step_governed_pva_direct,0.10950195985436412
jitter_1ms,one_step_governed_pva_direct,0.11556669009410037
jitter_1ms,one_step_governed_pva_direct,0.1306625707296949
jitter_1ms,one_step_governed_pva_direct,0.3280483852822582
jitter_1ms,one_step_governed_pva_direct,0.4326009263948538
jitter_1ms,one_step_governed_pva_direct,0.6973293741643842
jitter_1ms,one_step_governed_pva_direct,1.0888085344447391
jitter_1ms,one_step_governed_pva_direct,1.6295740778180918
jitter_1ms,one_step_governed_pva_direct,2.0247813303628925
jitter_2ms,deployed_p_only,0.00030478301710057664
jitter_2ms,deployed_p_only,0.000628213704454987
jitter_2ms,deployed_p_only,0.0014449307835762986
jitter_2ms,deployed_p_only,0.0015489826655965537
jitter_2ms,deployed_p_only,0.0018343108129992196
jitter_2ms,deployed_p_only,0.0052587865252642215
jitter_2ms,deployed_p_only,0.006524468537816035
jitter_2ms,deployed_p_only,0.007339810673971853
jitter_2ms,deployed_p_only,0.00818429604378015
jitter_2ms,deployed_p_only,0.013927330258779902
jitter_2ms,deployed_p_only,0.014506268640682312
jitter_2ms,deployed_p_only,0.01562588019776263
jitter_2ms,deployed_p_only,0.025569509259578793
jitter_2ms,deployed_p_only,0.027460869085435623
jitter_2ms,deployed_p_only,0.027524674365109084
jitter_2ms,deployed_p_only,0.03508492258423679
jitter_2ms,deployed_p_only,0.03709821953131445
jitter_2ms,deployed_p_only,0.0669286397473231
jitter_2ms,deployed_p_only,0.15657260665241451
jitter_2ms,deployed_p_only,0.21594731175776113
jitter_2ms,deployed_p_only,0.2974429462299371
jitter_2ms,deployed_p_only,0.4236402610602798
jitter_2ms,deployed_p_only,0.4732448327908445
jitter_2ms,deployed_p_only,0.4821325767217153
jitter_2ms,one_step_governed_pva_direct,0.009575049085088794
jitter_2ms,one_step_governed_pva_direct,0.01620770367344221
jitter_2ms,one_step_governed_pva_direct,0.026200888201305117
jitter_2ms,one_step_governed_pva_direct,0.030247629621645677
jitter_2ms,one_step_governed_pva_direct,0.04000190626699819
jitter_2ms,one_step_governed_pva_direct,0.042160584126277684
jitter_2ms,one_step_governed_pva_direct,0.08068480036571936
jitter_2ms,one_step_governed_pva_direct,0.08356973894772798
jitter_2ms,one_step_governed_pva_direct,0.08530394696862882
jitter_2ms,one_step_governed_pva_direct,0.09998511727002993
jitter_2ms,one_step_governed_pva_direct,0.10333390931898369
jitter_2ms,one_step_governed_pva_direct,0.11195750201973291
jitter_2ms,one_step_governed_pva_direct,0.12264010737040461
jitter_2ms,one_step_governed_pva_direct,0.1385363920565976
jitter_2ms,one_step_governed_pva_direct,0.15137624948016293
jitter_2ms,one_step_governed_pva_direct,0.16132926113687232
jitter_2ms,one_step_governed_pva_direct,0.18281593702256543
jitter_2ms,one_step_governed_pva_direct,0.24945691336986414
jitter_2ms,one_step_governed_pva_direct,0.2847539174998904
jitter_2ms,one_step_governed_pva_direct,0.6943981113817285
jitter_2ms,one_step_governed_pva_direct,0.9496940273839557
jitter_2ms,one_step_governed_pva_direct,0.9577216211503128
jitter_2ms,one_step_governed_pva_direct,1.5079927919845706
jitter_2ms,one_step_governed_pva_direct,1.7177785857500922
outlier_burst,deployed_p_only,0.00024943153692545916
outlier_burst,deployed_p_only,0.0004008203266418457
outlier_burst,deployed_p_only,0.0010172254561580697
outlier_burst,deployed_p_only,0.0011161883539714292
outlier_burst,deployed_p_only,0.0012476492789405126
outlier_burst,deployed_p_only,0.004031608749601831
outlier_burst,deployed_p_only,0.005352137609810528
outlier_burst,deployed_p_only,0.005748778402281003
outlier_burst,deployed_p_only,0.006728142518993742
outlier_burst,deployed_p_only,0.012059149909492941
outlier_burst,deployed_p_only,0.01249983317680651
outlier_burst,deployed_p_only,0.013335231413454607
outlier_burst,deployed_p_only,0.02263222985700833
outlier_burst,deployed_p_only,0.024618213048661162
outlier_burst,deployed_p_only,0.024731384514775853
outlier_burst,deployed_p_only,0.03174486093469426
outlier_burst,deployed_p_only,0.03348442831056683
outlier_burst,deployed_p_only,0.062421121490406614
outlier_burst,deployed_p_only,0.14919400364716787
outlier_burst,deployed_p_only,0.20742047779704514
outlier_burst,deployed_p_only,0.28729385464596463
outlier_burst,deployed_p_only,0.41157463289248086
outlier_burst,deployed_p_only,0.45960123586860474
outlier_burst,deployed_p_only,0.4667557047447513
outlier_burst,one_step_governed_pva_direct,0.004454721181123143
outlier_burst,one_step_governed_pva_direct,0.004854195098344457
outlier_burst,one_step_governed_pva_direct,0.005149818230439811
outlier_burst,one_step_governed_pva_direct,0.005801130423412998
outlier_burst,one_step_governed_pva_direct,0.008246609932080706
outlier_burst,one_step_governed_pva_direct,0.008489395102240015
outlier_burst,one_step_governed_pva_direct,0.008636358016298628
outlier_burst,one_step_governed_pva_direct,0.011855082393417309
outlier_burst,one_step_governed_pva_direct,0.013994822680479989
outlier_burst,one_step_governed_pva_direct,0.015132144601285693
outlier_burst,one_step_governed_pva_direct,0.01594569864275094
outlier_burst,one_step_governed_pva_direct,0.018472651252212948
outlier_burst,one_step_governed_pva_direct,0.02045460466261487
outlier_burst,one_step_governed_pva_direct,0.022118570737230905
outlier_burst,one_step_governed_pva_direct,0.02529681179079158
outlier_burst,one_step_governed_pva_direct,0.02874705657211126
outlier_burst,one_step_governed_pva_direct,0.03103496387858893
outlier_burst,one_step_governed_pva_direct,0.0349875921504507
outlier_burst,one_step_governed_pva_direct,0.037704756849015024
outlier_burst,one_step_governed_pva_direct,0.03866415486709635
outlier_burst,one_step_governed_pva_direct,0.04636329861810731
outlier_burst,one_step_governed_pva_direct,0.05776621942292667
outlier_burst,one_step_governed_pva_direct,0.06100383660113284
outlier_burst,one_step_governed_pva_direct,1.1586407009303359
outlier_impossible_jump,deployed_p_only,0.0002019614873576956
outlier_impossible_jump,deployed_p_only,0.0003984840330412718
outlier_impossible_jump,deployed_p_only,0.001012409875954757
outlier_impossible_jump,deployed_p_only,0.0010164045966780245
outlier_impossible_jump,deployed_p_only,0.0012462191956203747
outlier_impossible_jump,deployed_p_only,0.004030152464344955
outlier_impossible_jump,deployed_p_only,0.00536029599676457
outlier_impossible_jump,deployed_p_only,0.005705980016553644
outlier_impossible_jump,deployed_p_only,0.006701288978224588
outlier_impossible_jump,deployed_p_only,0.012058534199977117
outlier_impossible_jump,deployed_p_only,0.012342339715628883
outlier_impossible_jump,deployed_p_only,0.01332156308865709
outlier_impossible_jump,deployed_p_only,0.02263224750725799
outlier_impossible_jump,deployed_p_only,0.024309327495774823
outlier_impossible_jump,deployed_p_only,0.024700043044058775
outlier_impossible_jump,deployed_p_only,0.03174453523052558
outlier_impossible_jump,deployed_p_only,0.03350209840747742
outlier_impossible_jump,deployed_p_only,0.06242127516682764
outlier_impossible_jump,deployed_p_only,0.14918767176594888
outlier_impossible_jump,deployed_p_only,0.207419546500773
outlier_impossible_jump,deployed_p_only,0.2872910748308194
outlier_impossible_jump,deployed_p_only,0.4132058085872362
outlier_impossible_jump,deployed_p_only,0.4592373364763434
outlier_impossible_jump,deployed_p_only,0.4667553382747345
outlier_impossible_jump,one_step_governed_pva_direct,0.006384617556759228
outlier_impossible_jump,one_step_governed_pva_direct,0.008583505250012217
outlier_impossible_jump,one_step_governed_pva_direct,0.008670349110039914
outlier_impossible_jump,one_step_governed_pva_direct,0.0092146826483867
outlier_impossible_jump,one_step_governed_pva_direct,0.00964764203489764
outlier_impossible_jump,one_step_governed_pva_direct,0.009862008362193711
outlier_impossible_jump,one_step_governed_pva_direct,0.010278882301313984
outlier_impossible_jump,one_step_governed_pva_direct,0.010758848882384731
outlier_impossible_jump,one_step_governed_pva_direct,0.010905256903382112
outlier_impossible_jump,one_step_governed_pva_direct,0.012677262325693026
outlier_impossible_jump,one_step_governed_pva_direct,0.015414976264472144
outlier_impossible_jump,one_step_governed_pva_direct,0.01825195564141289
outlier_impossible_jump,one_step_governed_pva_direct,0.01911541138522828
outlier_impossible_jump,one_step_governed_pva_direct,0.020827344008656254
outlier_impossible_jump,one_step_governed_pva_direct,0.021906728252258915
outlier_impossible_jump,one_step_governed_pva_direct,0.02448204011586702
outlier_impossible_jump,one_step_governed_pva_direct,0.02590858427146382
outlier_impossible_jump,one_step_governed_pva_direct,0.030200991001475157
outlier_impossible_jump,one_step_governed_pva_direct,0.03152349992776335
outlier_impossible_jump,one_step_governed_pva_direct,0.033938907425479545
outlier_impossible_jump,one_step_governed_pva_direct,0.04330716009951062
outlier_impossible_jump,one_step_governed_pva_direct,0.047220662713784466
outlier_impossible_jump,one_step_governed_pva_direct,0.06040923548792338
outlier_impossible_jump,one_step_governed_pva_direct,1.1299691700255292
outlier_nan,deployed_p_only,0.00019287916035245982
outlier_nan,deployed_p_only,0.000399094996339605
outlier_nan,deployed_p_only,0.000991470659018203
outlier_nan,deployed_p_only,0.0010170754138809285
outlier_nan,deployed_p_only,0.0012462594505116716
outlier_nan,deployed_p_only,0.004030152464344955
outlier_nan,deployed_p_only,0.005380993154619591
outlier_nan,deployed_p_only,0.005705980016553644
outlier_nan,deployed_p_only,0.006701288978224588
outlier_nan,deployed_p_only,0.01205854025372247
outlier_nan,deployed_p_only,0.012342339715628883
outlier_nan,deployed_p_only,0.01332156308865709
outlier_nan,deployed_p_only,0.022632315043015078
outlier_nan,deployed_p_only,0.024309327495774823
outlier_nan,deployed_p_only,0.024700043044058775
outlier_nan,deployed_p_only,0.031744509994517674
outlier_nan,deployed_p_only,0.0335168244145649
outlier_nan,deployed_p_only,0.06242244993308905
outlier_nan,deployed_p_only,0.14920158448816698
outlier_nan,deployed_p_only,0.207419546500773
outlier_nan,deployed_p_only,0.28729569270365246
outlier_nan,deployed_p_only,0.41361483826975104
outlier_nan,deployed_p_only,0.4592373364763434
outlier_nan,deployed_p_only,0.4667553382747345
outlier_nan,one_step_governed_pva_direct,0.0018338109401552667
outlier_nan,one_step_governed_pva_direct,0.0028724736635008514
outlier_nan,one_step_governed_pva_direct,0.003653475105513992
outlier_nan,one_step_governed_pva_direct,0.004406915729431326
outlier_nan,one_step_governed_pva_direct,0.004499542210283617
outlier_nan,one_step_governed_pva_direct,0.004768385980187931
outlier_nan,one_step_governed_pva_direct,0.005153844033130722
outlier_nan,one_step_governed_pva_direct,0.005545819002903402
outlier_nan,one_step_governed_pva_direct,0.007396886149571174
outlier_nan,one_step_governed_pva_direct,0.00844210288210081
outlier_nan,one_step_governed_pva_direct,0.013076020073127484
outlier_nan,one_step_governed_pva_direct,0.015507635054850871
outlier_nan,one_step_governed_pva_direct,0.01607458675869735
outlier_nan,one_step_governed_pva_direct,0.01791741328556717
outlier_nan,one_step_governed_pva_direct,0.017966064024140447
outlier_nan,one_step_governed_pva_direct,0.01967605915780807
outlier_nan,one_step_governed_pva_direct,0.02432935565708469
outlier_nan,one_step_governed_pva_direct,0.024517125530123387
outlier_nan,one_step_governed_pva_direct,0.02992798689857339
outlier_nan,one_step_governed_pva_direct,0.032641864283401656
outlier_nan,one_step_governed_pva_direct,0.0527850404912777
outlier_nan,one_step_governed_pva_direct,0.05793207773435838
outlier_nan,one_step_governed_pva_direct,0.06964927806301358
outlier_nan,one_step_governed_pva_direct,1.1111947535646602
outlier_neginf,deployed_p_only,0.00019287916035245982
outlier_neginf,deployed_p_only,0.000399094996339605
outlier_neginf,deployed_p_only,0.000991470659018203
outlier_neginf,deployed_p_only,0.0010170754138809285
outlier_neginf,deployed_p_only,0.0012462594505116716
outlier_neginf,deployed_p_only,0.004030152464344955
outlier_neginf,deployed_p_only,0.005380993154619591
outlier_neginf,deployed_p_only,0.005705980016553644
outlier_neginf,deployed_p_only,0.006701288978224588
outlier_neginf,deployed_p_only,0.01205854025372247
outlier_neginf,deployed_p_only,0.012342339715628883
outlier_neginf,deployed_p_only,0.01332156308865709
outlier_neginf,deployed_p_only,0.022632315043015078
outlier_neginf,deployed_p_only,0.024309327495774823
outlier_neginf,deployed_p_only,0.024700043044058775
outlier_neginf,deployed_p_only,0.031744509994517674
outlier_neginf,deployed_p_only,0.0335168244145649
outlier_neginf,deployed_p_only,0.06242244993308905
outlier_neginf,deployed_p_only,0.14920158448816698
outlier_neginf,deployed_p_only,0.207419546500773
outlier_neginf,deployed_p_only,0.28729569270365246
outlier_neginf,deployed_p_only,0.41361483826975104
outlier_neginf,deployed_p_only,0.4592373364763434
outlier_neginf,deployed_p_only,0.4667553382747345
outlier_neginf,one_step_governed_pva_direct,0.0018338109401552667
outlier_neginf,one_step_governed_pva_direct,0.0028724736635008514
outlier_neginf,one_step_governed_pva_direct,0.003653475105513992
outlier_neginf,one_step_governed_pva_direct,0.004406915729431326
outlier_neginf,one_step_governed_pva_direct,0.004499542210283617
outlier_neginf,one_step_governed_pva_direct,0.004768385980187931
outlier_neginf,one_step_governed_pva_direct,0.005153844033130722
outlier_neginf,one_step_governed_pva_direct,0.005545819002903402
outlier_neginf,one_step_governed_pva_direct,0.007396886149571174
outlier_neginf,one_step_governed_pva_direct,0.00844210288210081
outlier_neginf,one_step_governed_pva_direct,0.013076020073127484
outlier_neginf,one_step_governed_pva_direct,0.015507635054850871
outlier_neginf,one_step_governed_pva_direct,0.01607458675869735
outlier_neginf,one_step_governed_pva_direct,0.01791741328556717
outlier_neginf,one_step_governed_pva_direct,0.017966064024140447
outlier_neginf,one_step_governed_pva_direct,0.01967605915780807
outlier_neginf,one_step_governed_pva_direct,0.02432935565708469
outlier_neginf,one_step_governed_pva_direct,0.024517125530123387
outlier_neginf,one_step_governed_pva_direct,0.02992798689857339
outlier_neginf,one_step_governed_pva_direct,0.032641864283401656
outlier_neginf,one_step_governed_pva_direct,0.0527850404912777
outlier_neginf,one_step_governed_pva_direct,0.05793207773435838
outlier_neginf,one_step_governed_pva_direct,0.06964927806301358
outlier_neginf,one_step_governed_pva_direct,1.1111947535646602
outlier_posinf,deployed_p_only,0.00019287916035245982
outlier_posinf,deployed_p_only,0.000399094996339605
outlier_posinf,deployed_p_only,0.000991470659018203
outlier_posinf,deployed_p_only,0.0010170754138809285
outlier_posinf,deployed_p_only,0.0012462594505116716
outlier_posinf,deployed_p_only,0.004030152464344955
outlier_posinf,deployed_p_only,0.005380993154619591
outlier_posinf,deployed_p_only,0.005705980016553644
outlier_posinf,deployed_p_only,0.006701288978224588
outlier_posinf,deployed_p_only,0.01205854025372247
outlier_posinf,deployed_p_only,0.012342339715628883
outlier_posinf,deployed_p_only,0.01332156308865709
outlier_posinf,deployed_p_only,0.022632315043015078
outlier_posinf,deployed_p_only,0.024309327495774823
outlier_posinf,deployed_p_only,0.024700043044058775
outlier_posinf,deployed_p_only,0.031744509994517674
outlier_posinf,deployed_p_only,0.0335168244145649
outlier_posinf,deployed_p_only,0.06242244993308905
outlier_posinf,deployed_p_only,0.14920158448816698
outlier_posinf,deployed_p_only,0.207419546500773
outlier_posinf,deployed_p_only,0.28729569270365246
outlier_posinf,deployed_p_only,0.41361483826975104
outlier_posinf,deployed_p_only,0.4592373364763434
outlier_posinf,deployed_p_only,0.4667553382747345
outlier_posinf,one_step_governed_pva_direct,0.0018338109401552667
outlier_posinf,one_step_governed_pva_direct,0.0028724736635008514
outlier_posinf,one_step_governed_pva_direct,0.003653475105513992
outlier_posinf,one_step_governed_pva_direct,0.004406915729431326
outlier_posinf,one_step_governed_pva_direct,0.004499542210283617
outlier_posinf,one_step_governed_pva_direct,0.004768385980187931
outlier_posinf,one_step_governed_pva_direct,0.005153844033130722
outlier_posinf,one_step_governed_pva_direct,0.005545819002903402
outlier_posinf,one_step_governed_pva_direct,0.007396886149571174
outlier_posinf,one_step_governed_pva_direct,0.00844210288210081
outlier_posinf,one_step_governed_pva_direct,0.013076020073127484
outlier_posinf,one_step_governed_pva_direct,0.015507635054850871
outlier_posinf,one_step_governed_pva_direct,0.01607458675869735
outlier_posinf,one_step_governed_pva_direct,0.01791741328556717
outlier_posinf,one_step_governed_pva_direct,0.017966064024140447
outlier_posinf,one_step_governed_pva_direct,0.01967605915780807
outlier_posinf,one_step_governed_pva_direct,0.02432935565708469
outlier_posinf,one_step_governed_pva_direct,0.024517125530123387
outlier_posinf,one_step_governed_pva_direct,0.02992798689857339
outlier_posinf,one_step_governed_pva_direct,0.032641864283401656
outlier_posinf,one_step_governed_pva_direct,0.0527850404912777
outlier_posinf,one_step_governed_pva_direct,0.05793207773435838
outlier_posinf,one_step_governed_pva_direct,0.06964927806301358
outlier_posinf,one_step_governed_pva_direct,1.1111947535646602
outlier_spike,deployed_p_only,0.0002019614873576956
outlier_spike,deployed_p_only,0.0003984840330412718
outlier_spike,deployed_p_only,0.001012409875954757
outlier_spike,deployed_p_only,0.0010164045966780245
outlier_spike,deployed_p_only,0.0012462191956203747
outlier_spike,deployed_p_only,0.004030152464344955
outlier_spike,deployed_p_only,0.00536029599676457
outlier_spike,deployed_p_only,0.005705980016553644
outlier_spike,deployed_p_only,0.006701288978224588
outlier_spike,deployed_p_only,0.012058534199977117
outlier_spike,deployed_p_only,0.012342339715628883
outlier_spike,deployed_p_only,0.01332156308865709
outlier_spike,deployed_p_only,0.02263224750725799
outlier_spike,deployed_p_only,0.024309327495774823
outlier_spike,deployed_p_only,0.024700043044058775
outlier_spike,deployed_p_only,0.03174453523052558
outlier_spike,deployed_p_only,0.03350209840747742
outlier_spike,deployed_p_only,0.06242127516682764
outlier_spike,deployed_p_only,0.14918767176594888
outlier_spike,deployed_p_only,0.207419546500773
outlier_spike,deployed_p_only,0.2872910748308194
outlier_spike,deployed_p_only,0.4132058085872362
outlier_spike,deployed_p_only,0.4592373364763434
outlier_spike,deployed_p_only,0.4667553382747345
outlier_spike,one_step_governed_pva_direct,0.006384617556759228
outlier_spike,one_step_governed_pva_direct,0.008583505250012217
outlier_spike,one_step_governed_pva_direct,0.008670349110039914
outlier_spike,one_step_governed_pva_direct,0.0092146826483867
outlier_spike,one_step_governed_pva_direct,0.00964764203489764
outlier_spike,one_step_governed_pva_direct,0.009862008362193711
outlier_spike,one_step_governed_pva_direct,0.010278882301313984
outlier_spike,one_step_governed_pva_direct,0.010758848882384731
outlier_spike,one_step_governed_pva_direct,0.010905256903382112
outlier_spike,one_step_governed_pva_direct,0.012677262325693026
outlier_spike,one_step_governed_pva_direct,0.015414976264472144
outlier_spike,one_step_governed_pva_direct,0.01825195564141289
outlier_spike,one_step_governed_pva_direct,0.01911541138522828
outlier_spike,one_step_governed_pva_direct,0.020827344008656254
outlier_spike,one_step_governed_pva_direct,0.021906728252258915
outlier_spike,one_step_governed_pva_direct,0.02448204011586702
outlier_spike,one_step_governed_pva_direct,0.02590858427146382
outlier_spike,one_step_governed_pva_direct,0.030200991001475157
outlier_spike,one_step_governed_pva_direct,0.03152349992776335
outlier_spike,one_step_governed_pva_direct,0.033938907425479545
outlier_spike,one_step_governed_pva_direct,0.04330716009951062
outlier_spike,one_step_governed_pva_direct,0.047220662713784466
outlier_spike,one_step_governed_pva_direct,0.06040923548792338
outlier_spike,one_step_governed_pva_direct,1.1299691700255292
quant_0.0001,deployed_p_only,0.0002018950715240305
quant_0.0001,deployed_p_only,0.0004026796251542166
quant_0.0001,deployed_p_only,0.0009735549599684103
quant_0.0001,deployed_p_only,0.0010183550704403856
quant_0.0001,deployed_p_only,0.0012488757626101501
quant_0.0001,deployed_p_only,0.004032889411808875
quant_0.0001,deployed_p_only,0.005365550226426031
quant_0.0001,deployed_p_only,0.0057077323477335955
quant_0.0001,deployed_p_only,0.006678492018922768
quant_0.0001,deployed_p_only,0.01205375551312978
quant_0.0001,deployed_p_only,0.012295157499294739
quant_0.0001,deployed_p_only,0.013316420013688789
quant_0.0001,deployed_p_only,0.02263331001016681
quant_0.0001,deployed_p_only,0.024149536816083766
quant_0.0001,deployed_p_only,0.024689084273413195
quant_0.0001,deployed_p_only,0.031744501020132876
quant_0.0001,deployed_p_only,0.033507961847464615
quant_0.0001,deployed_p_only,0.06242017213679699
quant_0.0001,deployed_p_only,0.14918918475079593
quant_0.0001,deployed_p_only,0.20741782238165093
quant_0.0001,deployed_p_only,0.28729150925337893
quant_0.0001,deployed_p_only,0.4135508415792372
quant_0.0001,deployed_p_only,0.45906545106347996
quant_0.0001,deployed_p_only,0.46675480138718445
quant_0.0001,one_step_governed_pva_direct,0.001834487559862816
quant_0.0001,one_step_governed_pva_direct,0.002212433050786211
quant_0.0001,one_step_governed_pva_direct,0.0028799626139424024
quant_0.0001,one_step_governed_pva_direct,0.004500588383342583
quant_0.0001,one_step_governed_pva_direct,0.004771241920582492
quant_0.0001,one_step_governed_pva_direct,0.005287266276651976
quant_0.0001,one_step_governed_pva_direct,0.005439825317154575
quant_0.0001,one_step_governed_pva_direct,0.007427949455325643
quant_0.0001,one_step_governed_pva_direct,0.007793503591752152
quant_0.0001,one_step_governed_pva_direct,0.010028729869433872
quant_0.0001,one_step_governed_pva_direct,0.013076030195398117
quant_0.0001,one_step_governed_pva_direct,0.015551014235413219
quant_0.0001,one_step_governed_pva_direct,0.01629588241467917
quant_0.0001,one_step_governed_pva_direct,0.017779780318700675
quant_0.0001,one_step_governed_pva_direct,0.01796598088328649
quant_0.0001,one_step_governed_pva_direct,0.018942159605873605
quant_0.0001,one_step_governed_pva_direct,0.02438483000442553
quant_0.0001,one_step_governed_pva_direct,0.024527464041343688
quant_0.0001,one_step_governed_pva_direct,0.027993528912496443
quant_0.0001,one_step_governed_pva_direct,0.031093178956550938
quant_0.0001,one_step_governed_pva_direct,0.055789211989704386
quant_0.0001,one_step_governed_pva_direct,0.056434742451343424
quant_0.0001,one_step_governed_pva_direct,0.07094105257882337
quant_0.0001,one_step_governed_pva_direct,1.1242717731154002
quant_0.001,deployed_p_only,0.0003855727004508127
quant_0.001,deployed_p_only,0.0006008254806335774
quant_0.001,deployed_p_only,0.0010639191252576742
quant_0.001,deployed_p_only,0.0011534853380852355
quant_0.001,deployed_p_only,0.0013387671034659702
quant_0.001,deployed_p_only,0.004075898986175877
quant_0.001,deployed_p_only,0.005371163452594044
quant_0.001,deployed_p_only,0.005747230993455944
quant_0.001,deployed_p_only,0.006697054749905536
quant_0.001,deployed_p_only,0.012066813015400926
quant_0.001,deployed_p_only,0.012304706091611495
quant_0.001,deployed_p_only,0.01333450627287712
quant_0.001,deployed_p_only,0.022647386400400295
quant_0.001,deployed_p_only,0.02420596642391533
quant_0.001,deployed_p_only,0.02467248299861254
quant_0.001,deployed_p_only,0.03175957426441007
quant_0.001,deployed_p_only,0.03353317508357602
quant_0.001,deployed_p_only,0.062408396004386475
quant_0.001,deployed_p_only,0.149188477094319
quant_0.001,deployed_p_only,0.20739065163225845
quant_0.001,deployed_p_only,0.2872590595991661
quant_0.001,deployed_p_only,0.41444300796983546
quant_0.001,deployed_p_only,0.45907462042306163
quant_0.001,deployed_p_only,0.46676087365831576
quant_0.001,one_step_governed_pva_direct,0.009739188236826436
quant_0.001,one_step_governed_pva_direct,0.049812785125504654
quant_0.001,one_step_governed_pva_direct,0.06602358999140115
quant_0.001,one_step_governed_pva_direct,0.070628144373102
quant_0.001,one_step_governed_pva_direct,0.07157016576282643
quant_0.001,one_step_governed_pva_direct,0.07529301269197469
quant_0.001,one_step_governed_pva_direct,0.07764119321055252
quant_0.001,one_step_governed_pva_direct,0.08098444430198364
quant_0.001,one_step_governed_pva_direct,0.09326988231574322
quant_0.001,one_step_governed_pva_direct,0.0957715768558289
quant_0.001,one_step_governed_pva_direct,0.10076667591223326
quant_0.001,one_step_governed_pva_direct,0.10236558943332812
quant_0.001,one_step_governed_pva_direct,0.10920830638866845
quant_0.001,one_step_governed_pva_direct,0.11415498596493068
quant_0.001,one_step_governed_pva_direct,0.11465454302047205
quant_0.001,one_step_governed_pva_direct,0.12538962979280036
quant_0.001,one_step_governed_pva_direct,0.1328268298410822
quant_0.001,one_step_governed_pva_direct,0.1394670838349317
quant_0.001,one_step_governed_pva_direct,0.16400465671539136
quant_0.001,one_step_governed_pva_direct,0.2203844790761624
quant_0.001,one_step_governed_pva_direct,0.23589790237491806
quant_0.001,one_step_governed_pva_direct,0.2362632912580882
quant_0.001,one_step_governed_pva_direct,1.1391198823788717
quant_0.001,one_step_governed_pva_direct,2.2748303273160246
quant_1e-05,deployed_p_only,0.00019310931161492861
quant_1e-05,deployed_p_only,0.0003987730899915511
quant_1e-05,deployed_p_only,0.000972391180009198
quant_1e-05,deployed_p_only,0.0010164702838883861
quant_1e-05,deployed_p_only,0.0012459379437199968
