method,position_rmse
jerk_qp_pva_direct,0.004514406180451462
jerk_qp_pva_direct,0.004517300462063609
jerk_qp_pva_direct,0.004526671284011402
jerk_qp_pva_direct,0.004553058187090738
jerk_qp_pva_direct,0.004728875523391703
jerk_qp_pva_direct,0.004783813081253382
jerk_qp_pva_direct,0.0047890275877317074
jerk_qp_pva_direct,0.004819583054107824
jerk_qp_pva_direct,0.004929654350672392
jerk_qp_pva_direct,0.004970644575514509
jerk_qp_pva_direct,0.005103133041361182
jerk_qp_pva_direct,0.005117269119088726
jerk_qp_pva_direct,0.005224893617142611
jerk_qp_pva_direct,0.005392557268046961
jerk_qp_pva_direct,0.005400451420473373
jerk_qp_pva_direct,0.005408433954752792
jerk_qp_pva_direct,0.005414858952646559
jerk_qp_pva_direct,0.005429519623841417
jerk_qp_pva_direct,0.005685151470469007
jerk_qp_pva_direct,0.005991745213620331
jerk_qp_pva_direct,0.006205911761721619
jerk_qp_pva_direct,0.006225288327224883
jerk_qp_pva_direct,0.006859240600485514
jerk_qp_pva_direct,0.007090203250121305
jerk_qp_pva_direct,0.00748573159706618
jerk_qp_pva_direct,0.008293829020064553
jerk_qp_pva_direct,0.008336472182850954
jerk_qp_pva_direct,0.008434506724263017
jerk_qp_pva_direct,0.00851589620992937
jerk_qp_pva_direct,0.008809955348848514
jerk_qp_pva_direct,0.009246627436753514
jerk_qp_pva_direct,0.010035156024971409
jerk_qp_pva_direct,0.01018660761434603
jerk_qp_pva_direct,0.010318050983119357
jerk_qp_pva_direct,0.010435481579363045
jerk_qp_pva_direct,0.011518174856677853
jerk_qp_pva_direct,0.012098959401044562
jerk_qp_pva_direct,0.012649559827660422
jerk_qp_pva_direct,0.012650266238216492
jerk_qp_pva_direct,0.012671147189061913
jerk_qp_pva_direct,0.01268383513708557
jerk_qp_pva_direct,0.012917840761484766
jerk_qp_pva_direct,0.013313732853771014
jerk_qp_pva_direct,0.013400132144830447
jerk_qp_pva_direct,0.01375407369419737
jerk_qp_pva_direct,0.014805767357505852
jerk_qp_pva_direct,0.015102885355176768
jerk_qp_pva_direct,0.01558204956046933
jerk_qp_pva_direct,0.0160505017851558
jerk_qp_pva_direct,0.01671113542081978
jerk_qp_pva_direct,0.017035549980155516
jerk_qp_pva_direct,0.017089804674608834
jerk_qp_pva_direct,0.017288792858710333
jerk_qp_pva_direct,0.017364700302152442
jerk_qp_pva_direct,0.01772480346150454
jerk_qp_pva_direct,0.017732166986463332
jerk_qp_pva_direct,0.01774635470205777
jerk_qp_pva_direct,0.017788134472524367
jerk_qp_pva_direct,0.017843872694914383
jerk_qp_pva_direct,0.018146326237633723
jerk_qp_pva_direct,0.0184680525096248
jerk_qp_pva_direct,0.01850507722181053
jerk_qp_pva_direct,0.01873407374392428
jerk_qp_pva_direct,0.019293747169082727
jerk_qp_pva_direct,0.019682769353001332
jerk_qp_pva_direct,0.019921670427528737
jerk_qp_pva_direct,0.02031972746571202
jerk_qp_pva_direct,0.023753432860000406
jerk_qp_pva_direct,0.023849577183105437
jerk_qp_pva_direct,0.024101563878493267
jerk_qp_pva_direct,0.024154068863949586
jerk_qp_pva_direct,0.02416094219957346
jerk_qp_pva_direct,0.02419759544979204
jerk_qp_pva_direct,0.024226831632533002
jerk_qp_pva_direct,0.024517239202015893
jerk_qp_pva_direct,0.02584624513860474
jerk_qp_pva_direct,0.029841119565319964
jerk_qp_pva_direct,0.030728884739280593
jerk_qp_pva_direct,0.03205153726505599
jerk_qp_pva_direct,0.03265050928210029
jerk_qp_pva_direct,0.03376391644767448
jerk_qp_pva_direct,0.035861051446837613
jerk_qp_pva_direct,0.047108979721526556
jerk_qp_pva_direct,0.05017473301459682
jerk_qp_pva_direct,0.05270179015499766
jerk_qp_pva_direct,0.053167298297081125
jerk_qp_pva_direct,0.057295525893759684
jerk_qp_pva_direct,0.057924297560180575
jerk_qp_pva_direct,0.05933586251615733
jerk_qp_pva_direct,0.06081230382504653
jerk_qp_pva_direct,0.06899895674635907
jerk_qp_pva_direct,0.117005134159515
jerk_qp_pva_direct,0.1649092477170149
jerk_qp_pva_direct,0.22894566602950203
jerk_qp_pva_direct,0.28248696941348156
jerk_qp_pva_direct,0.41414726918196204
jerk_qp_pva_direct,0.5075651299566927
jerk_qp_pva_direct,0.7330547111049893
jerk_qp_pva_direct,1.0863441181046762
jerk_qp_pva_direct,1.1118632624042377
jerk_qp_pva_ruckig,0.0007455037318046274
jerk_qp_pva_ruckig,0.0010655960647805388
jerk_qp_pva_ruckig,0.0011873505587423347
jerk_qp_pva_ruckig,0.001319275392518087
jerk_qp_pva_ruckig,0.0014861357220543937
jerk_qp_pva_ruckig,0.0018077033664210345
jerk_qp_pva_ruckig,0.0020190207427640884
jerk_qp_pva_ruckig,0.002058281567559944
jerk_qp_pva_ruckig,0.0026825498099269105
jerk_qp_pva_ruckig,0.0032708145835516167
jerk_qp_pva_ruckig,0.0036620852199300323
jerk_qp_pva_ruckig,0.003969074249791175
jerk_qp_pva_ruckig,0.0040767746204124575
jerk_qp_pva_ruckig,0.00410273959323319
jerk_qp_pva_ruckig,0.0041466505153601035
jerk_qp_pva_ruckig,0.004333687019914643
jerk_qp_pva_ruckig,0.004366569420432488
jerk_qp_pva_ruckig,0.004440160709683612
jerk_qp_pva_ruckig,0.004442501682481053
jerk_qp_pva_ruckig,0.004499772240028814
jerk_qp_pva_ruckig,0.004514406179952043
jerk_qp_pva_ruckig,0.004517300461592709
jerk_qp_pva_ruckig,0.004526671283481359
jerk_qp_pva_ruckig,0.004553057891938655
jerk_qp_pva_ruckig,0.004783813310802301
jerk_qp_pva_ruckig,0.004789027587225884
jerk_qp_pva_ruckig,0.004819581701155738
jerk_qp_pva_ruckig,0.004929654335202545
jerk_qp_pva_ruckig,0.004970644562733673
jerk_qp_pva_ruckig,0.005103133230983586
jerk_qp_pva_ruckig,0.0051172691155939205
jerk_qp_pva_ruckig,0.005224893719816674
jerk_qp_pva_ruckig,0.0053925572543840825
jerk_qp_pva_ruckig,0.005400451356327825
jerk_qp_pva_ruckig,0.005408432450990889
jerk_qp_pva_ruckig,0.005414858888882275
jerk_qp_pva_ruckig,0.0054295190284547774
jerk_qp_pva_ruckig,0.005685151470289131
jerk_qp_pva_ruckig,0.0059917464829765425
jerk_qp_pva_ruckig,0.00620591177860551
jerk_qp_pva_ruckig,0.006225288327239405
jerk_qp_pva_ruckig,0.006859240605567647
jerk_qp_pva_ruckig,0.007090203146161956
jerk_qp_pva_ruckig,0.007485731755574994
jerk_qp_pva_ruckig,0.008293829019895498
jerk_qp_pva_ruckig,0.008336472422181225
