method,estimator_p_rmse,posterior_lag_s,estimator_p99_us
cj_kf_q10000,5.485284604146166e-06,0.0,40.990279999999984
cj_kf_q10000,5.895037043512287e-05,0.0,39.626749999999994
cj_kf_q10000,5.943352215466094e-07,0.0,43.85816
cj_kf_q10000,6.195498995305747e-07,0.0,41.30196
cj_kf_q10000,6.241488302727869e-06,0.0,42.89995000000002
cj_kf_q10000,6.568551929083404e-06,0.0,41.33700000000002
cj_kf_q10000,6.649336815221923e-07,0.0,45.98974999999999
cj_kf_q10000,7.181592862486983e-07,0.0,41.41471
cj_kf_q10000,7.549386690287024e-06,0.0,41.1124
cj_kf_q10000,7.805885331380134e-06,0.0,41.06268000000001
cj_kf_q10000,8.141689299621306e-05,0.0,41.41658
cj_kf_q10000,8.616815097376744e-06,0.0,40.161120000000004
cj_kf_q10000,9.167937252677311e-07,0.0,38.83368
cj_kf_q10000,9.88056502395427e-06,0.0,42.08359999999998
delay_one_centered_difference,1.0081740532098445e-18,0.009973262032085562,35.101339999999915
delay_one_centered_difference,1.0317896551123049e-18,0.009965635738831614,38.65380000000004
delay_one_centered_difference,1.0441115933591796e-17,0.009970760233918128,112.53152999999993
delay_one_centered_difference,1.0534997306850034e-18,0.009963235294117648,30.656290000000123
delay_one_centered_difference,1.1168303411125059e-16,0.00996923076923077,28.806079999999994
delay_one_centered_difference,1.1355782398014953e-18,0.009975124378109452,30.62416
delay_one_centered_difference,1.1394845609019772e-17,0.00997596153846154,39.3982000000001
delay_one_centered_difference,1.2185445325475688e-16,0.009977777777777778,30.84516999999999
delay_one_centered_difference,1.246471242219349e-17,0.009973890339425587,28.16244
delay_one_centered_difference,1.2854969112447216e-16,0.009969040247678019,45.23045999999984
delay_one_centered_difference,1.306592326147506e-17,0.009969135802469135,291.1421599999996
delay_one_centered_difference,1.3209693384777007e-16,0.00997732426303855,46.883800000000086
delay_one_centered_difference,1.445993127136415e-18,0.009967213114754098,31.62935999999998
delay_one_centered_difference,1.5048044777171604e-18,0.009968253968253968,55.5095000000001
delay_one_centered_difference,1.5796690754860548e-17,0.009961977186311788,30.774579999999983
delay_one_centered_difference,1.7105897046558083e-16,0.009961977186311788,30.151459999999993
delay_one_centered_difference,1.726435772290241e-18,0.009976798143851507,29.303499999999996
delay_one_centered_difference,1.8127762701174128e-17,0.00997282608695652,32.54125
delay_one_centered_difference,2.0324969596179438e-18,0.009975124378109452,31.038660000000004
delay_one_centered_difference,2.1679813408546657e-18,0.00996732026143791,28.533649999999998
delay_one_centered_difference,2.230957134050664e-18,0.009966329966329967,37.01132000000009
delay_one_centered_difference,2.2324385078377196e-17,0.009963636363636364,34.26291999999998
delay_one_centered_difference,2.2530008059369886e-17,0.00997566909975669,31.69969999999994
delay_one_centered_difference,2.287022754246914e-18,0.009977578475336323,28.1292
delay_one_centered_difference,2.2961350903955278e-17,0.009974554707379134,28.141639999999995
delay_one_centered_difference,2.3201848692940647e-18,0.0099625468164794,32.38227999999987
delay_one_centered_difference,2.4483120570509333e-17,0.009960317460317461,38.95526000000014
delay_one_centered_difference,2.638822367132502e-17,0.00996969696969697,28.581609999999994
delay_one_centered_difference,2.6578196606822822e-17,0.00997275204359673,36.129999999999825
delay_one_centered_difference,2.6958856159661116e-19,0.009971910112359551,67.21494999999986
delay_one_centered_difference,2.7276008687872052e-17,0.009965034965034964,32.66704999999979
delay_one_centered_difference,2.7821234036800763e-19,0.009966777408637873,41.916
delay_one_centered_difference,2.8669977645067906e-17,0.009976635514018693,41.81366000000005
delay_one_centered_difference,3.3230549114553e-18,0.009976689976689978,29.098239999999983
delay_one_centered_difference,3.4114970431145216e-18,0.009971988795518208,37.75196
delay_one_centered_difference,3.538445551990294e-19,0.009968847352024923,87.03320000000011
delay_one_centered_difference,3.554836296189057e-18,0.009973474801061009,28.61376
delay_one_centered_difference,3.7823788707112345e-18,0.00996168582375479,28.058399999999992
delay_one_centered_difference,3.998041732354686e-18,0.009975550122249389,37.64036000000016
delay_one_centered_difference,4.0584937855566213e-19,0.009977011494252874,31.898499999999913
delay_one_centered_difference,4.192054343763385e-17,0.009973544973544973,36.92325000000008
delay_one_centered_difference,4.2246164705237643e-19,0.00997245179063361,29.606379999999998
delay_one_centered_difference,4.232842312437332e-18,0.009973262032085562,125.32556999999993
delay_one_centered_difference,4.419388640516615e-17,0.009962121212121212,28.450170000000004
delay_one_centered_difference,4.667834768274405e-17,0.009973474801061009,34.77616000000006
delay_one_centered_difference,4.854205059119707e-19,0.009960937500000001,28.325149999999997
delay_one_centered_difference,5.058094075965238e-17,0.009973753280839895,28.533799999999996
delay_one_centered_difference,5.308842259410157e-18,0.009965277777777778,33.75845999999996
delay_one_centered_difference,5.412221867991433e-18,0.00997716894977169,28.740499999999997
delay_one_centered_difference,6.325207825429304e-19,0.00997093023255814,36.085189999999955
delay_one_centered_difference,6.603679361245238e-17,0.009974025974025974,34.29999999999974
delay_one_centered_difference,6.637983005620201e-17,0.009967532467532469,29.828120000000002
delay_one_centered_difference,6.758361448167701e-18,0.00996732026143791,30.65834999999998
delay_one_centered_difference,7.164189134649272e-17,0.009969969969969971,32.44856
delay_one_centered_difference,7.231149536425821e-19,0.009966329966329967,41.301680000000346
delay_one_centered_difference,7.549511684688464e-17,0.009974293059125963,35.09696
delay_one_centered_difference,7.863064412564652e-19,0.009975845410628018,35.554040000000015
delay_one_centered_difference,7.915223674132977e-18,0.009970674486803518,53.30000000000035
delay_one_centered_difference,8.594769003767123e-19,0.009977678571428571,59.359009999999486
delay_one_centered_difference,8.602361918389014e-19,0.00997506234413965,28.333
jerk_limited_f1,0.0046283889444249686,0.0,43.03299999999999
jerk_limited_f1,0.004757421867766621,0.0,46.53545
jerk_limited_f1,0.0051817910225126634,0.0,42.083
jerk_limited_f1,0.006402860542660675,0.0,42.05696
jerk_limited_f1,0.007080522632467939,0.0,43.55177999999998
jerk_limited_f1,0.007314493617347444,0.0,41.82440000000001
jerk_limited_f1,0.009690393386845388,0.0,46.884489999999985
jerk_limited_f1,0.009690888788477861,0.0,45.66154
jerk_limited_f1,0.011588219322843249,0.0,44.564119999999996
jerk_limited_f1,0.012446200058968269,0.0,52.24018000000001
jerk_limited_f1,0.014164027440710627,0.0,43.338
jerk_limited_f1,0.014696283913123302,0.0,45.349700000000006
jerk_limited_f1,0.016121733552726763,0.0,44.75
jerk_limited_f1,0.021597886698081627,0.0,42.87231999999998
jerk_limited_f1,0.024437319517772085,0.0,45.0805
jerk_limited_f1,0.027372090191847432,0.0,42.39388
jerk_limited_f1,0.028076525193123935,0.0,41.90727999999998
jerk_limited_f1,0.02891511173884531,0.0,47.31664999999999
jerk_limited_f1,0.031158959517199568,0.0,45.183799999999984
jerk_limited_f1,0.034153831224368776,0.0,41.99199999999999
jerk_limited_f1,0.03881521323786535,0.0,42.22843999999998
jerk_limited_f1,0.05013435607037956,0.0,41.238000000000014
jerk_limited_f1,0.05240217181474775,0.0,42.62008
jerk_limited_f1,0.05573393189765273,0.0,41.66658
jerk_limited_f1,0.05658623039970148,0.0,43.37308
jerk_limited_f1,0.05936033869337737,0.0,42.456250000000004
jerk_limited_f1,0.06324304843602287,0.0,41.78327999999998
jerk_limited_f1,0.06933672230281804,0.0,41.86304
jerk_limited_f1,0.0850264996829051,0.0,42.96887999999999
jerk_limited_f1,0.09593019848066398,0.0,42.78972000000001
jerk_limited_f1,0.0966027246317404,0.0,46.24783999999994
jerk_limited_f1,0.1054675760162381,0.0,42.0809
jerk_limited_f1,0.13131241790255851,0.0,42.62808999999999
jerk_limited_f1,0.13790140778537013,0.0,41.58658
jerk_limited_f1,0.16167829753791033,0.0,43.87950000000001
jerk_limited_f1,0.1855471186224858,0.0,41.772499999999994
jerk_limited_f1,0.20110046906524617,0.0,41.93559
jerk_limited_f1,0.21165877760313492,0.0,42.72689999999999
jerk_limited_f1,0.21438756777674614,0.0,40.619859999999974
jerk_limited_f1,0.21598870525654665,0.0,42.28340000000001
jerk_limited_f1,0.21608909448948108,0.0,41.60477999999997
jerk_limited_f1,0.2165775331646747,0.0,45.44706
jerk_limited_f1,0.2784641466115184,0.0,46.717999999999996
jerk_limited_f1,0.2958232173320387,0.0,43.654399999999995
jerk_limited_f1,0.34293452032146343,0.0,40.62533999999999
jerk_limited_f1,0.3576892646270342,0.0,40.71276000000002
jerk_limited_f1,0.3956352796228106,0.0,40.87049999999998
jerk_limited_f1,0.45526534249468414,0.0,43.183840000000004
jerk_limited_f1,0.558575867449925,0.0,45.89339000000008
jerk_limited_f1,0.5896919068422587,0.0,42.76512
jerk_limited_f1,0.5953052539253038,0.0,41.25804
jerk_limited_f1,0.5990748155507118,0.0,41.00366999999999
jerk_limited_f1,0.623210512276581,0.0,41.63688
jerk_limited_f1,0.6774965718077954,0.0,41.14054
jerk_limited_f1,0.7701859412753442,0.0,43.14855999999998
jerk_limited_f1,0.8027426386813993,0.0,41.76483999999999
jerk_limited_f1,0.8183578136277071,0.0,41.624800000000015
jerk_limited_f1,0.8825391143301332,0.0,43.4
jerk_limited_f1,1.0764092638837546,0.0,42.478959999999994
jerk_limited_f1,1.0953470751815804,0.0,40.28723999999999
jerk_limited_f2,0.002606384664453473,0.0,45.38329999999997
jerk_limited_f2,0.0036019825837759617,0.0,43.375
jerk_limited_f2,0.0038143680531129826,0.0,43.013119999999994
jerk_limited_f2,0.0050890154782887494,0.0,42.3898
jerk_limited_f2,0.005229792910093721,0.0,43.18199999999999
jerk_limited_f2,0.005253103440516533,0.0,51.21058000000002
jerk_limited_f2,0.005784739871117977,0.0,42.625
jerk_limited_f2,0.006981381494215699,0.0,43.10161
jerk_limited_f2,0.007840863603274621,0.0,43.15820000000001
jerk_limited_f2,0.008785567679636038,0.0,40.541
jerk_limited_f2,0.012729488055184805,0.0,42.64894
jerk_limited_f2,0.01536125198266047,0.0,43.64500000000001
jerk_limited_f2,0.015389145477077575,0.0,41.161899999999996
jerk_limited_f2,0.016429603333719907,0.0,44.02920000000001
jerk_limited_f2,0.01681929527314373,0.0,47.60419999999996
jerk_limited_f2,0.018569103197056073,0.0,43.725199999999994
jerk_limited_f2,0.020402736392023228,0.0,43.72200000000001
jerk_limited_f2,0.02145908115085003,0.0,43.096999999999966
jerk_limited_f2,0.023770330551514736,0.0,45.22181999999999
jerk_limited_f2,0.0269742030067642,0.0,43.106670000000015
jerk_limited_f2,0.031287466862975205,0.0,42.691559999999996
jerk_limited_f2,0.03343342517944651,0.0,43.10316
jerk_limited_f2,0.037806255955047385,0.0,42.385000000000005
jerk_limited_f2,0.039860209430391265,0.0,44.35946
jerk_limited_f2,0.040491893941374014,0.0,42.42249999999998
jerk_limited_f2,0.04641203175963777,0.0,54.11175999999995
jerk_limited_f2,0.051748644386160135,0.0,44.86058
jerk_limited_f2,0.05328970528212709,0.0,42.1606
jerk_limited_f2,0.05494018609563043,0.0,44.57357000000001
jerk_limited_f2,0.0603591350573793,0.0,42.184079999999994
jerk_limited_f2,0.06502282641535097,0.0,42.41395
jerk_limited_f2,0.07142414473184447,0.0,43.10164
jerk_limited_f2,0.07486441605780762,0.0,41.21892
jerk_limited_f2,0.09379032890350386,0.0,42.98755
jerk_limited_f2,0.10478196317360962,0.0,42.07193
jerk_limited_f2,0.10782676282876771,0.0,43.051849999999966
jerk_limited_f2,0.10823979100884076,0.0,41.35093
jerk_limited_f2,0.10850519862043627,0.0,42.181779999999996
jerk_limited_f2,0.11131342471372974,0.0,46.537999999999926
jerk_limited_f2,0.1117625017597694,0.0,41.90805999999998
jerk_limited_f2,0.12755997643487094,0.0,43.09812
jerk_limited_f2,0.16323605739577057,0.0,42.67028
jerk_limited_f2,0.16719962827522608,0.0,40.80820000000001
jerk_limited_f2,0.17198155694562345,0.0,42.858399999999996
jerk_limited_f2,0.21506193625213235,0.0,42.80486
jerk_limited_f2,0.21546221463772544,0.0,43.22075000000001
jerk_limited_f2,0.22138881020311782,0.0,47.01551999999994
jerk_limited_f2,0.24011475179071753,0.0,43.18876000000002
jerk_limited_f2,0.2958760306428462,0.0,40.82024
jerk_limited_f2,0.29677956931452215,0.0,40.96884
jerk_limited_f2,0.29730431169132143,0.0,42.44125
jerk_limited_f2,0.3100292299395401,0.0,45.655320000000025
jerk_limited_f2,0.32119174959993263,0.0,42.59
jerk_limited_f2,0.3646325401139836,0.0,40.260540000000006
jerk_limited_f2,0.40564667878290567,0.0,42.083760000000005
jerk_limited_f2,0.4079092383891271,0.0,42.782800000000016
jerk_limited_f2,0.4129431260235593,0.0,43.36443999999998
jerk_limited_f2,0.45206348712572725,0.0,48.46639999999999
jerk_limited_f2,0.547631526203865,0.0,42.106379999999994
jerk_limited_f2,0.5503876527448752,0.0,42.48999999999995
jerk_limited_f4,0.0012923993476162072,0.0,43.2878
jerk_limited_f4,0.0018053597850703998,0.0,41.6125
jerk_limited_f4,0.0018779142769155142,0.0,44.77571999999999
jerk_limited_f4,0.0025819212042368744,0.0,42.46848999999999
jerk_limited_f4,0.0025902349893101185,0.0,43.17421
jerk_limited_f4,0.003531564281837805,0.0,42.185320000000004
jerk_limited_f4,0.004339544631463694,0.0,42.667
jerk_limited_f4,0.004482609928003064,0.0,41.91264999999999
jerk_limited_f4,0.0049479429475499034,0.0,42.875
jerk_limited_f4,0.006199713668651148,0.0,41.7496
jerk_limited_f4,0.0075775932345902635,0.0,45.45595
jerk_limited_f4,0.008299825589962081,0.0,43.184
jerk_limited_f4,0.009186920083942349,0.0,42.89999999999999
jerk_limited_f4,0.011265591080925086,0.0,42.05837
jerk_limited_f4,0.011591336883301754,0.0,42.038620000000016
jerk_limited_f4,0.012320066988048951,0.0,42.826359999999994
jerk_limited_f4,0.012815578355070703,0.0,42.071680000000036
jerk_limited_f4,0.013552971420153378,0.0,43.60000000000002
jerk_limited_f4,0.016318490589673496,0.0,40.90704
jerk_limited_f4,0.01732678359366221,0.0,41.84200000000001
jerk_limited_f4,0.01980682400263533,0.0,41.80616
jerk_limited_f4,0.02032738526236079,0.0,44.27449999999999
jerk_limited_f4,0.021240231870785813,0.0,42.93632000000005
jerk_limited_f4,0.023033061154269497,0.0,41.20899
jerk_limited_f4,0.025872276257585668,0.0,43.403239999999975
jerk_limited_f4,0.02729342614587524,0.0,44.18403999999999
jerk_limited_f4,0.03079543025125946,0.0,41.47427999999999
jerk_limited_f4,0.03242290444951044,0.0,40.387209999999996
jerk_limited_f4,0.03373078526707451,0.0,42.6144
jerk_limited_f4,0.03461981842140626,0.0,41.56009999999999
jerk_limited_f4,0.036526409394795414,0.0,43.15892
jerk_limited_f4,0.03772276545700262,0.0,44.80125999999999
jerk_limited_f4,0.040779860529235,0.0,44.98500000000003
jerk_limited_f4,0.048078963666225494,0.0,43.42765000000001
jerk_limited_f4,0.051607870077443656,0.0,43.38459000000001
jerk_limited_f4,0.052142642382299535,0.0,46.07324999999996
jerk_limited_f4,0.05220057963782924,0.0,443.3977799999993
jerk_limited_f4,0.05224483845429597,0.0,51.69665999999973
jerk_limited_f4,0.05862483052463083,0.0,41.69119
jerk_limited_f4,0.06564586142160753,0.0,43.42740999999997
jerk_limited_f4,0.06597964962710615,0.0,41.78306
jerk_limited_f4,0.08419496413022488,0.0,42.125
jerk_limited_f4,0.08827304398978221,0.0,42.125
jerk_limited_f4,0.09475127931794176,0.0,42.31660000000003
jerk_limited_f4,0.10808560782290769,0.0,48.28924999999999
jerk_limited_f4,0.11183874601627038,0.0,48.14634000000005
jerk_limited_f4,0.11590178621313421,0.0,41.792
jerk_limited_f4,0.11910159774051252,0.0,41.29684
jerk_limited_f4,0.14240650173455724,0.0,51.92156000000003
jerk_limited_f4,0.14259280966736862,0.0,46.97392000000001
jerk_limited_f4,0.1426720572192788,0.0,354.42691999999914
jerk_limited_f4,0.1565236734141131,0.0,42.243590000000005
jerk_limited_f4,0.15696200899426624,0.0,43.14943
jerk_limited_f4,0.17933595031323832,0.0,45.86500000000001
jerk_limited_f4,0.19568218078770894,0.0,46.786919999999995
jerk_limited_f4,0.1959955519015046,0.0,46.55780000000001
jerk_limited_f4,0.2063681584555631,0.0,43.03999999999999
jerk_limited_f4,0.21921979849263437,0.0,43.6082
jerk_limited_f4,0.2645894612467279,0.0,54.57103999999999
jerk_limited_f4,0.265007642829626,0.0,47.97197999999988
local_poly_w11_d2_lag1,0.00012491705878289486,0.009973262032085562,77.5374999999998
local_poly_w11_d2_lag1,0.00013416905964269796,0.0099625468164794,90.28343999999993
local_poly_w11_d2_lag1,0.00016162804002906606,0.009975124378109452,109.08691000000012
local_poly_w11_d2_lag1,1.0349367517367275e-05,0.009976689976689978,70.87323999999985
local_poly_w11_d2_lag1,1.0386409362041322e-07,0.009975845410628018,69.87625000000001
local_poly_w11_d2_lag1,1.0719028420607283e-05,0.009973544973544973,57.59091000000013
local_poly_w11_d2_lag1,1.1176610583629169e-06,0.00997275204359673,41.31477999999996
local_poly_w11_d2_lag1,1.3438530373137814e-05,0.00996168582375479,42.191799999999965
local_poly_w11_d2_lag1,1.345436437694214e-07,0.009960937500000001,42.550149999999995
local_poly_w11_d2_lag1,1.3835364662747067e-06,0.00996969696969697,44.18999999999997
local_poly_w11_d2_lag1,1.5675942329964085e-05,0.00997596153846154,357.74005000000017
local_poly_w11_d2_lag1,1.6976076440199517e-06,0.009977777777777778,45.13083999999999
local_poly_w11_d2_lag1,1.7748470906045796e-07,0.009963235294117648,62.21161000000095
local_poly_w11_d2_lag1,1.7804492777951336e-05,0.009975550122249389,39.78864
local_poly_w11_d2_lag1,1.7817902295280739e-06,0.009976635514018693,46.38741000000001
local_poly_w11_d2_lag1,1.8427875261883776e-06,0.009965034965034964,62.082999999999714
local_poly_w11_d2_lag1,1.899398311523146e-07,0.00997506234413965,43.709
local_poly_w11_d2_lag1,1.9347827281659595e-05,0.009973753280839895,54.25839999999992
local_poly_w11_d2_lag1,2.035580332889701e-05,0.009969135802469135,41.058069999999994
local_poly_w11_d2_lag1,2.1198183938881124e-05,0.00996732026143791,46.00144999999999
local_poly_w11_d2_lag1,2.2465989264849735e-05,0.009965277777777778,53.07107999999997
local_poly_w11_d2_lag1,2.2534277333258244e-05,0.009962121212121212,90.18042000000003
local_poly_w11_d2_lag1,2.2645199900986226e-06,0.009974293059125963,40.52496
local_poly_w11_d2_lag1,2.3736311066139663e-06,0.00996732026143791,118.68154999999972
local_poly_w11_d2_lag1,2.521276932816547e-05,0.009977578475336323,41.0535
local_poly_w11_d2_lag1,2.5547619696544518e-05,0.009973890339425587,47.28756000000001
local_poly_w11_d2_lag1,2.7870644659637864e-06,0.00997245179063361,69.4755
local_poly_w11_d2_lag1,2.848665938694882e-05,0.009970760233918128,125.0005299999999
local_poly_w11_d2_lag1,2.905568175332464e-06,0.00997732426303855,55.900000000000475
local_poly_w11_d2_lag1,2.951424189209254e-05,0.00997566909975669,85.46249999999999
local_poly_w11_d2_lag1,3.046836647233354e-05,0.009968847352024923,109.54980000000005
local_poly_w11_d2_lag1,3.0848881163058765e-05,0.009974554707379134,56.68999999999986
local_poly_w11_d2_lag1,3.090864057069641e-06,0.009969969969969971,71.6286800000002
local_poly_w11_d2_lag1,3.1330324391589104e-05,0.009973262032085562,40.604339999999986
local_poly_w11_d2_lag1,3.4819013601767593e-05,0.009966777408637873,99.0
local_poly_w11_d2_lag1,3.6587694687297176e-05,0.009970674486803518,39.65040000000001
local_poly_w11_d2_lag1,3.66344853780398e-05,0.009971910112359551,96.24984999999982
local_poly_w11_d2_lag1,4.5097447767783614e-06,0.009968253968253968,40.70338
local_poly_w11_d2_lag1,4.639050239437024e-06,0.00997282608695652,47.19124999999972
local_poly_w11_d2_lag1,5.072557007799754e-06,0.009974025974025974,50.52827999999957
local_poly_w11_d2_lag1,5.1016623440144576e-06,0.009973474801061009,55.28016000000011
local_poly_w11_d2_lag1,5.353423291543407e-06,0.00996923076923077,124.3137599999999
local_poly_w11_d2_lag1,5.504974624262335e-06,0.009963636363636364,41.13708
local_poly_w11_d2_lag1,5.797151478790164e-07,0.009977011494252874,55.32699999999997
local_poly_w11_d2_lag1,5.952455184581635e-06,0.00997716894977169,80.26341999999985
local_poly_w11_d2_lag1,6.0733611852577024e-06,0.009969040247678019,62.677739999999964
local_poly_w11_d2_lag1,6.7459762582353595e-06,0.009967213114754098,64.4279999999996
local_poly_w11_d2_lag1,6.9114973583010115e-06,0.009973474801061009,43.62508000000001
local_poly_w11_d2_lag1,7.304590320240307e-06,0.009971988795518208,99.63351999999992
local_poly_w11_d2_lag1,7.58835908768653e-06,0.009966329966329967,77.87532000000004
local_poly_w11_d2_lag1,7.64206316623426e-08,0.009977678571428571,55.17699999999988
local_poly_w11_d2_lag1,7.861368873488639e-06,0.009967532467532469,39.935810000000004
local_poly_w11_d2_lag1,8.081881696608697e-05,0.009965635738831614,82.62050000000035
local_poly_w11_d2_lag1,8.144403279413965e-05,0.009975124378109452,126.54691000000004
local_poly_w11_d2_lag1,8.441186849830584e-05,0.009966329966329967,148.42968000000036
local_poly_w11_d2_lag1,9.108300828882033e-06,0.009961977186311788,41.032579999999996
local_poly_w11_d2_lag1,9.243042772048423e-05,0.00997093023255814,83.36913
local_poly_w11_d2_lag1,9.850495212700722e-06,0.009961977186311788,94.762
local_poly_w11_d2_lag1,9.899307341160313e-06,0.009976798143851507,56.603899999999996
local_poly_w11_d2_lag1,9.950552757602324e-06,0.009960317460317461,61.12200000000004
local_poly_w11_d3_lag1,0.00012967375146756972,0.009975124378109452,46.19592000000001
local_poly_w11_d3_lag1,1.0419231033700096e-06,0.009966329966329967,42.96636
local_poly_w11_d3_lag1,1.1238788615866897e-07,0.009974293059125963,53.35196000000003
local_poly_w11_d3_lag1,1.1467254986184144e-05,0.009976798143851507,86.02499999999992
local_poly_w11_d3_lag1,1.1544614954305218e-05,0.009962121212121212,43.05654
local_poly_w11_d3_lag1,1.176197075135155e-05,0.009973753280839895,124.98319999999987
local_poly_w11_d3_lag1,1.3560635040330762e-06,0.009967213114754098,42.83232
local_poly_w11_d3_lag1,1.3631046201790993e-08,0.009963235294117648,92.66061000000006
local_poly_w11_d3_lag1,1.3748989025951647e-06,0.00997716894977169,120.72245999999997
local_poly_w11_d3_lag1,1.3858621676243716e-07,0.009965034965034964,45.94819999999994
local_poly_w11_d3_lag1,1.4279500273219655e-06,0.009976635514018693,46.04575000000003
local_poly_w11_d3_lag1,1.4638405750488136e-07,0.00997732426303855,45.05000000000001
local_poly_w11_d3_lag1,1.4640149033205622e-05,0.00996168582375479,56.13379999999954
local_poly_w11_d3_lag1,1.772167382900341e-06,0.009976689976689978,40.78147999999999
local_poly_w11_d3_lag1,1.791083255439952e-07,0.009969969969969971,76.32488000000006
local_poly_w11_d3_lag1,1.832748457497493e-06,0.009973474801061009,58.023160000000104
local_poly_w11_d3_lag1,1.979650148655743e-06,0.009969135802469135,42.51302
local_poly_w11_d3_lag1,2.040968198219324e-06,0.009971988795518208,44.055
local_poly_w11_d3_lag1,2.1635434944455718e-05,0.009968847352024923,53.441200000000045
local_poly_w11_d3_lag1,2.442193501566628e-06,0.00996732026143791,91.05834999999996
local_poly_w11_d3_lag1,2.7747521882735565e-05,0.009966777408637873,43.0
local_poly_w11_d3_lag1,2.8056753865972386e-06,0.009973474801061009,47.62816000000001
local_poly_w11_d3_lag1,2.841661600563244e-06,0.009963636363636364,43.586419999999976
local_poly_w11_d3_lag1,3.044458230657614e-06,0.009975550122249389,44.20200000000002
local_poly_w11_d3_lag1,3.0725870637239205e-05,0.009971910112359551,43.971349999999994
local_poly_w11_d3_lag1,3.1330172587020582e-06,0.00997245179063361,87.29403999999994
local_poly_w11_d3_lag1,3.2175438111419215e-06,0.009974025974025974,44.12971999999999
local_poly_w11_d3_lag1,3.4127194065736974e-06,0.00997282608695652,45.49124999999996
local_poly_w11_d3_lag1,3.5855440926431673e-07,0.00996923076923077,43.349999999999994
local_poly_w11_d3_lag1,3.6274805377610275e-07,0.009969040247678019,45.928479999999915
local_poly_w11_d3_lag1,3.8042512536612293e-06,0.00997596153846154,77.41875000000043
local_poly_w11_d3_lag1,4.289190099823629e-09,0.009977678571428571,84.36346999999998
local_poly_w11_d3_lag1,4.464767534340878e-05,0.009975124378109452,49.22334000000002
local_poly_w11_d3_lag1,4.8799295468885205e-06,0.009977578475336323,45.28925000000003
local_poly_w11_d3_lag1,5.0393501452195775e-06,0.009973262032085562,73.52633999999965
local_poly_w11_d3_lag1,5.24945865202714e-06,0.009970674486803518,44.38340000000003
local_poly_w11_d3_lag1,5.478931893721275e-09,0.009975845410628018,83.19046
local_poly_w11_d3_lag1,5.995189257928452e-06,0.009967532467532469,43.1905
local_poly_w11_d3_lag1,6.042883359799157e-07,0.009968253968253968,43.16026
local_poly_w11_d3_lag1,6.0686546260053e-07,0.009977011494252874,87.81571999999998
local_poly_w11_d3_lag1,6.166102596351834e-05,0.009965635738831614,64.51280000000006
local_poly_w11_d3_lag1,6.465535866351026e-07,0.009960317460317461,62.07841000000006
local_poly_w11_d3_lag1,6.625088685425366e-05,0.009966329966329967,42.066960000000016
local_poly_w11_d3_lag1,6.663886912265047e-08,0.00997275204359673,43.5425
local_poly_w11_d3_lag1,6.674819200513667e-07,0.009961977186311788,44.945499999999996
local_poly_w11_d3_lag1,6.686891245272798e-06,0.009961977186311788,42.96208
local_poly_w11_d3_lag1,6.700762991125754e-06,0.009973890339425587,44.060120000000005
local_poly_w11_d3_lag1,6.7786597345687266e-06,0.00996732026143791,42.641999999999996
local_poly_w11_d3_lag1,7.245083000359013e-06,0.00997566909975669,44.099999999999994
local_poly_w11_d3_lag1,7.28639127173103e-08,0.009977777777777778,43.792
local_poly_w11_d3_lag1,7.3305451570986935e-06,0.009973544973544973,49.20784000000008
local_poly_w11_d3_lag1,7.586823111407428e-06,0.009965277777777778,51.03970999999994
local_poly_w11_d3_lag1,7.64245171602941e-05,0.00997093023255814,43.09519
local_poly_w11_d3_lag1,7.88225411968209e-06,0.009974554707379134,43.33972
local_poly_w11_d3_lag1,8.233605506032611e-06,0.009970760233918128,46.21761999999994
local_poly_w11_d3_lag1,9.118914694420426e-08,0.00996969696969697,47.21375
local_poly_w11_d3_lag1,9.335304941410799e-05,0.0099625468164794,227.87843999999677
local_poly_w11_d3_lag1,9.48396568792972e-09,0.00997506234413965,65.625
local_poly_w11_d3_lag1,9.641683250631644e-08,0.009960937500000001,94.36889999999985
local_poly_w11_d3_lag1,9.737453377675136e-05,0.009973262032085562,44.96317999999996
local_poly_w5_d2_lag1,1.0185320548234367e-05,0.009968847352024923,53.04940000000002
local_poly_w5_d2_lag1,1.0286582553536178e-05,0.009974554707379134,41.00135999999999
local_poly_w5_d2_lag1,1.0395858964766727e-06,0.009969969969969971,38.43144
local_poly_w5_d2_lag1,1.0440956902495923e-05,0.009973262032085562,40.289999999999964
local_poly_w5_d2_lag1,1.1739680658906014e-05,0.009966777408637873,95.458
local_poly_w5_d2_lag1,1.2200498276087396e-05,0.009970674486803518,39.691200000000016
local_poly_w5_d2_lag1,1.2395913525097118e-05,0.009971910112359551,41.59344999999999
local_poly_w5_d2_lag1,1.505995981388773e-06,0.009968253968253968,42.233880000000006
local_poly_w5_d2_lag1,1.6457238221897193e-06,0.00997282608695652,38.0
local_poly_w5_d2_lag1,1.7253310329456544e-06,0.009973474801061009,41.23200000000003
local_poly_w5_d2_lag1,1.7316771034035667e-06,0.009974025974025974,51.75599999999963
local_poly_w5_d2_lag1,1.784312266946972e-06,0.00996923076923077,61.03367999999998
local_poly_w5_d2_lag1,1.8238563572387326e-06,0.00997245179063361,46.37499999999997
local_poly_w5_d2_lag1,1.858677960015547e-06,0.009963636363636364,37.06358
local_poly_w5_d2_lag1,1.9849064500963133e-06,0.00997716894977169,40.69332999999999
local_poly_w5_d2_lag1,2.0421085154445707e-07,0.009977011494252874,48.377999999999815
