dt_s,q,branch,jerk_rad_s3,acceleration_rad_s2,direction,rho,critical_velocity_rad_s,reference_velocity_rad_s,velocity_limit_inactive,completed,failure_layer,failure_reason,valid_cycles,total_cycles,rest_to_rest_pulse_fraction,stop_go_event_rate_hz,endpoint_stop_fraction,profile_peak_velocity_to_reference_median,profile_velocity_ripple_to_reference_median,profile_velocity_ripple_to_reference_p95,profile_min_abs_velocity_to_reference_p05,profile_near_zero_cycle_fraction,position_rmse,lag_s,profile_exact_fraction,profile_constraint_violation_count,fallback_rate,solver_failure_count,deadline_miss_rate,evidence_role,required,analysis_failure
0.0050000000000000001,4,jerk_limited,4000,20,-1,1,0.0031250000000000002,-0.0031250000000000002,true,true,,,200,200,1,199.99999999999983,1,1.9999999999999512,2.0000000000001128,2.0000000000002736,0,1,1.5625000000000051e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,1,1,0.0031250000000000002,0.0031250000000000002,true,true,,,200,200,1,199.99999999999983,1,1.9999999999999512,2.0000000000001128,2.0000000000002736,0,1,1.5625000000000051e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,-1,1.0049999999999999,0.0031250000000000002,-0.0031406249999999998,true,true,,,200,200,0,0,0,1.9966777347471629,1.9966777347471611,1.9966777347473099,0,0.97520661157024791,1.6210006835176324e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,1,1.0049999999999999,0.0031250000000000002,0.0031406249999999998,true,true,,,200,200,0,0,0,1.9966777347471629,1.9966777347471611,1.9966777347473099,0,0.97520661157024791,1.6210006835176324e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,-1,1.01,0.0031250000000000002,-0.0031562500000000002,true,true,,,200,200,0,0,0,1.9933774349546489,1.9933774349546489,1.9933774349547582,0,0.73553719008264462,1.6869557348933899e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,1,1.01,0.0031250000000000002,0.0031562500000000002,true,true,,,200,200,0,0,0,1.9933774349546489,1.9933774349546489,1.9933774349547582,0,0.73553719008264462,1.6869557348933899e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,-1,1.02,0.0031250000000000002,-0.0031875000000000002,true,true,,,200,200,0,0,0,1.986841724317838,1.9868417243178385,1.9868417243180023,0,0.66942148760330578,1.7202084715162862e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,1,1.02,0.0031250000000000002,0.0031875000000000002,true,true,,,200,200,0,0,0,1.986841724317838,1.9868417243178385,1.9868417243180023,0,0.66942148760330578,1.7202084715162862e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,-1,1.05,0.0031250000000000002,-0.0032812500000000003,true,true,,,200,200,0,0,0,1.9677362936123166,1.9677362936123166,1.9677362936124927,0,0.60330578512396693,1.76525348999834e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,1,1.05,0.0031250000000000002,0.0032812500000000003,true,true,,,200,200,0,0,0,1.9677362936123166,1.9677362936123166,1.9677362936124927,0,0.60330578512396693,1.76525348999834e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,-1,1.1000000000000001,0.0031250000000000002,-0.0034375000000000005,true,true,,,200,200,0,0,0,1.937458612302853,1.9374586123028525,1.9374586123030333,0,0.63636363636363635,1.8423368305336661e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,1,1.1000000000000001,0.0031250000000000002,0.0034375000000000005,true,true,,,200,200,0,0,0,1.937458612302853,1.9374586123028525,1.9374586123030333,0,0.63636363636363635,1.8423368305336661e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,-1,1.2,0.0031250000000000002,-0.0037499999999999999,true,true,,,200,200,0,0,0,1.8820720577619994,1.8820720577619985,1.8820720577621715,0,0.62809917355371903,2.0096771576341063e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,1,1.2,0.0031250000000000002,0.0037499999999999999,true,true,,,200,200,0,0,0,1.8820720577619994,1.8820720577619985,1.8820720577621715,0,0.62809917355371903,2.0096771576341063e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,-1,2,0.0031250000000000002,-0.0062500000000000003,true,true,,,200,200,0,0,0,1.5874010519681736,1.5874010519680886,1.810943675758832,0,0.36363636363636365,3.5644922280090318e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.0050000000000000001,4,jerk_limited,4000,20,1,2,0.0031250000000000002,0.0062500000000000003,true,true,,,200,200,0,0,0,1.5874010519681736,1.5874010519680886,1.810943675758832,0,0.36363636363636365,3.5644922280090318e-05,0.0050000000000000044,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,0.5,0.0013671875000000001,-0.00068359375000000007,true,true,,,100,100,1,99.999999999999915,1,1.2485297677900951,1.2485297677900966,1.248529767790858,0,1,6.8359374999999773e-06,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,0.5,0.0013671875000000001,0.00068359375000000007,true,true,,,100,100,1,99.999999999999915,1,1.2485297677900951,1.2485297677900966,1.248529767790858,0,1,6.8359374999999773e-06,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,0.80000000000000004,0.0013671875000000001,-0.0010937500000000001,true,true,,,100,100,1,99.999999999999915,1,1.470076834593627,1.470076834593659,1.4700768345943815,0,1,1.0937499999999986e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,0.80000000000000004,0.0013671875000000001,0.0010937500000000001,true,true,,,100,100,1,99.999999999999915,1,1.470076834593627,1.470076834593659,1.4700768345943815,0,1,1.0937499999999986e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,0.90000000000000002,0.0013671875000000001,-0.0012304687500000002,true,true,,,100,100,1,99.999999999999915,1,1.6131183096858146,1.6131183096858428,1.6131183096861854,0,1,1.2304687499999988e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,0.90000000000000002,0.0013671875000000001,0.0012304687500000002,true,true,,,100,100,1,99.999999999999915,1,1.6131183096858146,1.6131183096858428,1.6131183096861854,0,1,1.2304687499999988e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,0.94999999999999996,0.0013671875000000001,-0.0012988281250000001,true,true,,,100,100,1,99.999999999999915,1,1.7303985204037591,1.7303985204037857,1.7303985204041197,0,1,1.2988281249999911e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,0.94999999999999996,0.0013671875000000001,0.0012988281250000001,true,true,,,100,100,1,99.999999999999915,1,1.7303985204037591,1.7303985204037857,1.7303985204041197,0,1,1.2988281249999911e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,0.97999999999999998,0.0013671875000000001,-0.0013398437500000001,true,true,,,100,100,1,99.999999999999915,1,1.8453440259264837,1.8453440259264844,1.8453440259265914,0,1,1.3398437499999915e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,0.97999999999999998,0.0013671875000000001,0.0013398437500000001,true,true,,,100,100,1,99.999999999999915,1,1.8453440259264837,1.8453440259264844,1.8453440259265914,0,1,1.3398437499999915e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,0.98999999999999999,0.0013671875000000001,-0.0013535156250000001,true,true,,,100,100,1,99.999999999999915,1,1.9047619047618332,1.9047619047618591,1.9047619047623152,0,1,1.3535156249999948e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,0.98999999999999999,0.0013671875000000001,0.0013535156250000001,true,true,,,100,100,1,99.999999999999915,1,1.9047619047618332,1.9047619047618591,1.9047619047623152,0,1,1.3535156249999948e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,0.995,0.0013671875000000001,-0.0013603515625,true,true,,,100,100,1,99.999999999999915,1,1.9445768876013838,1.9445768876013849,1.9445768876016511,0,1,1.3603515624999952e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,0.995,0.0013671875000000001,0.0013603515625,true,true,,,100,100,1,99.999999999999915,1,1.9445768876013838,1.9445768876013849,1.9445768876016511,0,1,1.3603515624999952e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,1,0.0013671875000000001,-0.0013671875000000001,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999658,2.0000000000000244,2.000000000000139,0,1,1.3671874999999966e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,1,0.0013671875000000001,0.0013671875000000001,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999658,2.0000000000000244,2.000000000000139,0,1,1.3671874999999966e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,1.0049999999999999,0.0013671875000000001,-0.0013740234375,true,true,,,100,100,0,0,0,1.9953409049399069,1.9952046320237793,1.9953499629492588,0,0.42622950819672129,1.3780624441602337e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,1.0049999999999999,0.0013671875000000001,0.0013740234375,true,true,,,100,100,0,0,0,1.9953409049399069,1.9952046320237793,1.9953499629492588,0,0.42622950819672129,1.3780624441602337e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,1.01,0.0013671875000000001,-0.0013808593750000001,true,true,,,100,100,0,0,0,1.9898864521352828,1.9764949732956598,1.9907329206463682,0,0.27868852459016391,1.3853577824559431e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,1.01,0.0013671875000000001,0.0013808593750000001,true,true,,,100,100,0,0,0,1.9898864521352828,1.9764949732956598,1.9907329206463682,0,0.27868852459016391,1.3853577824559431e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,1.02,0.0013671875000000001,-0.0013945312500000002,true,true,,,100,100,0,0,0,1.9794781149739797,1.9425348582403719,1.9815962597758876,0,0.31147540983606559,1.3995165928023094e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,1.02,0.0013671875000000001,0.0013945312500000002,true,true,,,100,100,0,0,0,1.9794781149739797,1.9425348582403719,1.9815962597758876,0,0.31147540983606559,1.3995165928023094e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,1.05,0.0013671875000000001,-0.0014355468750000002,true,true,,,100,100,0,0,0,1.9509704757824031,1.8588640505535636,1.9549387160205389,0,0.37704918032786883,1.4424081186868027e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,1.05,0.0013671875000000001,0.0014355468750000002,true,true,,,100,100,0,0,0,1.9509704757824031,1.8588640505535636,1.9549387160205389,0,0.37704918032786883,1.4424081186868027e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,1.1000000000000001,0.0013671875000000001,-0.0015039062500000003,true,true,,,100,100,0,0,0,1.9095623515626878,1.7853946737194666,1.9128511938735056,0,0.36065573770491804,1.5151489901345708e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,1.1000000000000001,0.0013671875000000001,0.0015039062500000003,true,true,,,100,100,0,0,0,1.9095623515626878,1.7853946737194666,1.9128511938735056,0,0.36065573770491804,1.5151489901345708e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,1.2,0.0013671875000000001,-0.0016406250000000002,true,true,,,100,100,0,0,0,1.833367906383605,1.6653042244447835,1.6859777238165512,0.14697458670707611,0,1.6592225494220809e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,1.2,0.0013671875000000001,0.0016406250000000002,true,true,,,100,100,0,0,0,1.833367906383605,1.6653042244447835,1.6859777238165512,0.14697458670707611,0,1.6592225494220809e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,-1,2,0.0013671875000000001,-0.0027343750000000003,true,true,,,100,100,0,0,0,1.4999999999999536,0.99999999999995826,1.0000000017398873,0.49999999760758596,0,2.9307047535540817e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,1000,0.625,1,2,0.0013671875000000001,0.0027343750000000003,true,true,,,100,100,0,0,0,1.4999999999999536,0.99999999999995826,1.0000000017398873,0.49999999760758596,0,2.9307047535540817e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,0.5,0.0054687500000000005,-0.0027343750000000003,true,true,,,100,100,1,99.999999999999915,1,1.2485297677900951,1.2485297677900966,1.248529767790858,0,1,2.7343749999999909e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,0.5,0.0054687500000000005,0.0027343750000000003,true,true,,,100,100,1,99.999999999999915,1,1.2485297677900951,1.2485297677900966,1.248529767790858,0,1,2.7343749999999909e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,0.80000000000000004,0.0054687500000000005,-0.0043750000000000004,true,true,,,100,100,1,99.999999999999915,1,1.470076834593627,1.470076834593659,1.4700768345943815,0,1,4.3749999999999945e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,0.80000000000000004,0.0054687500000000005,0.0043750000000000004,true,true,,,100,100,1,99.999999999999915,1,1.470076834593627,1.470076834593659,1.4700768345943815,0,1,4.3749999999999945e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,0.90000000000000002,0.0054687500000000005,-0.0049218750000000009,true,true,,,100,100,1,99.999999999999915,1,1.6131183096858146,1.6131183096858428,1.6131183096861854,0,1,4.9218749999999953e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,0.90000000000000002,0.0054687500000000005,0.0049218750000000009,true,true,,,100,100,1,99.999999999999915,1,1.6131183096858146,1.6131183096858428,1.6131183096861854,0,1,4.9218749999999953e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,0.94999999999999996,0.0054687500000000005,-0.0051953125000000003,true,true,,,100,100,1,99.999999999999915,1,1.7303985204037591,1.7303985204037857,1.7303985204041197,0,1,5.1953124999999645e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,0.94999999999999996,0.0054687500000000005,0.0051953125000000003,true,true,,,100,100,1,99.999999999999915,1,1.7303985204037591,1.7303985204037857,1.7303985204041197,0,1,5.1953124999999645e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,0.97999999999999998,0.0054687500000000005,-0.0053593750000000004,true,true,,,100,100,1,99.999999999999915,1,1.8453440259264837,1.8453440259264844,1.8453440259265914,0,1,5.3593749999999659e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,0.97999999999999998,0.0054687500000000005,0.0053593750000000004,true,true,,,100,100,1,99.999999999999915,1,1.8453440259264837,1.8453440259264844,1.8453440259265914,0,1,5.3593749999999659e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,0.98999999999999999,0.0054687500000000005,-0.0054140625000000005,true,true,,,100,100,1,99.999999999999915,1,1.9047619047618332,1.9047619047618591,1.9047619047623152,0,1,5.4140624999999793e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,0.98999999999999999,0.0054687500000000005,0.0054140625000000005,true,true,,,100,100,1,99.999999999999915,1,1.9047619047618332,1.9047619047618591,1.9047619047623152,0,1,5.4140624999999793e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,0.995,0.0054687500000000005,-0.0054414062500000001,true,true,,,100,100,1,99.999999999999915,1,1.9445768876013838,1.9445768876013849,1.9445768876016511,0,1,5.4414062499999809e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,0.995,0.0054687500000000005,0.0054414062500000001,true,true,,,100,100,1,99.999999999999915,1,1.9445768876013838,1.9445768876013849,1.9445768876016511,0,1,5.4414062499999809e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,1,0.0054687500000000005,-0.0054687500000000005,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999658,2.0000000000000244,2.000000000000139,0,1,5.4687499999999866e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,1,0.0054687500000000005,0.0054687500000000005,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999658,2.0000000000000244,2.000000000000139,0,1,5.4687499999999866e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,1.0049999999999999,0.0054687500000000005,-0.0054960937500000001,true,true,,,100,100,0,0,0,1.9953409049399069,1.9952046320237793,1.9953499629492588,0,0.42622950819672129,5.5122497766409347e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,1.0049999999999999,0.0054687500000000005,0.0054960937500000001,true,true,,,100,100,0,0,0,1.9953409049399069,1.9952046320237793,1.9953499629492588,0,0.42622950819672129,5.5122497766409347e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,1.01,0.0054687500000000005,-0.0055234375000000006,true,true,,,100,100,0,0,0,1.9898864521352828,1.9764949732956598,1.9907329206463682,0,0.27868852459016391,5.5414311298237725e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,1.01,0.0054687500000000005,0.0055234375000000006,true,true,,,100,100,0,0,0,1.9898864521352828,1.9764949732956598,1.9907329206463682,0,0.27868852459016391,5.5414311298237725e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,1.02,0.0054687500000000005,-0.0055781250000000006,true,true,,,100,100,0,0,0,1.9794781149739797,1.9425348582403719,1.9815962597758876,0,0.31147540983606559,5.5980663712092375e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,1.02,0.0054687500000000005,0.0055781250000000006,true,true,,,100,100,0,0,0,1.9794781149739797,1.9425348582403719,1.9815962597758876,0,0.31147540983606559,5.5980663712092375e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,1.05,0.0054687500000000005,-0.0057421875000000008,true,true,,,100,100,0,0,0,1.9509704757824031,1.8588640505535636,1.9549387160205389,0,0.37704918032786883,5.7696324747472109e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,1.05,0.0054687500000000005,0.0057421875000000008,true,true,,,100,100,0,0,0,1.9509704757824031,1.8588640505535636,1.9549387160205389,0,0.37704918032786883,5.7696324747472109e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,1.1000000000000001,0.0054687500000000005,-0.006015625000000001,true,true,,,100,100,0,0,0,1.9095623515626878,1.7853946737194666,1.9128511938735056,0,0.36065573770491804,6.0605959605382833e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,1.1000000000000001,0.0054687500000000005,0.006015625000000001,true,true,,,100,100,0,0,0,1.9095623515626878,1.7853946737194666,1.9128511938735056,0,0.36065573770491804,6.0605959605382833e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,1.2,0.0054687500000000005,-0.0065625000000000006,true,true,,,100,100,0,0,0,1.833367906383605,1.6653042244447835,1.6859777238165512,0.14697458670707611,0,6.6368901976883237e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,1.2,0.0054687500000000005,0.0065625000000000006,true,true,,,100,100,0,0,0,1.833367906383605,1.6653042244447835,1.6859777238165512,0.14697458670707611,0,6.6368901976883237e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,-1,2,0.0054687500000000005,-0.010937500000000001,true,true,,,100,100,0,0,0,1.4999999999999536,0.99999999999995826,1.0000000017398873,0.49999999760758596,0,0.00011722819014216327,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.25,acceleration_limited,4000,2.5,1,2,0.0054687500000000005,0.010937500000000001,true,true,,,100,100,0,0,0,1.4999999999999536,0.99999999999995826,1.0000000017398873,0.49999999760758596,0,0.00011722819014216327,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,-1,0.5,0.0023437500000000003,-0.0011718750000000002,true,true,,,100,100,1,99.999999999999915,1,1.3333333333332764,1.3333333333336315,2.0000000000000364,0,1,1.1718750000000029e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,1,0.5,0.0023437500000000003,0.0011718750000000002,true,true,,,100,100,1,99.999999999999915,1,1.3333333333332764,1.3333333333336315,2.0000000000000364,0,1,1.1718750000000029e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,-1,0.80000000000000004,0.0023437500000000003,-0.0018750000000000004,true,true,,,100,100,1,99.999999999999915,1,1.560098283658333,1.5600982836583692,1.5600982836585913,0,1,1.8750000000000053e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,1,0.80000000000000004,0.0023437500000000003,0.0018750000000000004,true,true,,,100,100,1,99.999999999999915,1,1.560098283658333,1.5600982836583692,1.5600982836585913,0,1,1.8750000000000053e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,-1,0.90000000000000002,0.0023437500000000003,-0.0021093750000000006,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931306,1.7006226237931625,1.7006226237933599,0,1,2.1093750000000049e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,1,0.90000000000000002,0.0023437500000000003,0.0021093750000000006,true,true,,,100,100,1,99.999999999999915,1,1.7006226237931306,1.7006226237931625,1.7006226237933599,0,1,2.1093750000000049e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,-1,0.94999999999999996,0.0023437500000000003,-0.0022265625000000002,true,true,,,100,100,1,99.999999999999915,1,1.809154774926816,1.8091547749268169,1.809154774927155,0,1,2.2265625000000065e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,1,0.94999999999999996,0.0023437500000000003,0.0022265625000000002,true,true,,,100,100,1,99.999999999999915,1,1.809154774926816,1.8091547749268169,1.809154774927155,0,1,2.2265625000000065e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,-1,0.97999999999999998,0.0023437500000000003,-0.0022968750000000003,true,true,,,100,100,1,99.999999999999915,1,1.9047619047618956,1.9047619047619564,1.9047619047623794,0,1,2.2968750000000084e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,1,0.97999999999999998,0.0023437500000000003,0.0022968750000000003,true,true,,,100,100,1,99.999999999999915,1,1.9047619047618956,1.9047619047619564,1.9047619047623794,0,1,2.2968750000000084e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,-1,0.98999999999999999,0.0023437500000000003,-0.0023203125000000003,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984382,1.9472887184985608,1.9472887184989764,0,1,2.3203125000000176e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,1,0.98999999999999999,0.0023437500000000003,0.0023203125000000003,true,true,,,100,100,1,99.999999999999915,1,1.9472887184984382,1.9472887184985608,1.9472887184989764,0,1,2.3203125000000176e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,-1,0.995,0.0023437500000000003,-0.0023320312500000003,true,true,,,100,100,1,99.999999999999915,1,1.9720090879176133,1.9720090879176728,1.9720090879180299,0,1,2.3320312500000195e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,1,0.995,0.0023437500000000003,0.0023320312500000003,true,true,,,100,100,1,99.999999999999915,1,1.9720090879176133,1.9720090879176728,1.9720090879180299,0,1,2.3320312500000195e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,-1,1,0.0023437500000000003,-0.0023437500000000003,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999722,2.00000000000002,2.0000000000000759,0,1,2.3437499999999967e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,1,1,0.0023437500000000003,0.0023437500000000003,true,true,,,100,100,1,99.999999999999915,1,1.9999999999999722,2.00000000000002,2.0000000000000759,0,1,2.3437499999999967e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,-1,1.0049999999999999,0.0023437500000000003,-0.0023554687499999999,true,true,,,100,100,0,0,0,1.9957286624011619,1.9957286624011616,1.9957286624012209,0,0.80327868852459017,2.3747063986016594e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
0.01,0.5,acceleration_limited,1000,1.25,1,1.0049999999999999,0.0023437500000000003,0.0023554687499999999,true,true,,,100,100,0,0,0,1.9957286624011619,1.9957286624011616,1.9957286624012209,0,0.80327868852459017,2.3747063986016594e-05,0.010000000000000009,1,0,0,0,0,required_grid,true,
