plant,method,position_rmse
servo_b4_z0.7_d0,previous_command,0.0026585926174946526
servo_b4_z0.7_d0,previous_command,0.0031624109905011026
servo_b4_z0.7_d0,previous_command,0.004023677351966733
servo_b4_z0.7_d0,previous_command,0.005570285843612849
servo_b4_z0.7_d0,previous_command,0.006636183782818918
servo_b4_z0.7_d0,previous_command,0.0071139194972014135
servo_b4_z0.7_d0,previous_command,0.00845134813826777
servo_b4_z0.7_d0,previous_command,0.009212740602190997
servo_b4_z0.7_d0,previous_command,0.010037973948836633
servo_b4_z0.7_d0,previous_command,0.010605035145747836
servo_b4_z0.7_d0,previous_command,0.011267191819919921
servo_b4_z0.7_d0,previous_command,0.012439721235758719
servo_b4_z0.7_d0,previous_command,0.013671620054665642
servo_b4_z0.7_d0,previous_command,0.013706850806977389
servo_b4_z0.7_d0,previous_command,0.01483869670619422
servo_b4_z0.7_d0,previous_command,0.015703561718199706
servo_b4_z0.7_d0,previous_command,0.01692539716629086
servo_b4_z0.7_d0,previous_command,0.017612452601146994
servo_b4_z0.7_d0,previous_command,0.03949350915970787
servo_b4_z0.7_d0,previous_command,0.049213252362937
servo_b4_z0.7_d0,previous_command,0.10567017063325246
servo_b4_z0.7_d0,previous_command,0.11296218853744144
servo_b4_z0.7_d10,hybrid,0.0070637390200792086
servo_b4_z0.7_d10,hybrid,0.008166350990527517
servo_b4_z0.7_d10,hybrid,0.012468730457807988
servo_b4_z0.7_d10,hybrid,0.01680463174327063
servo_b4_z0.7_d10,hybrid,0.019379905266671524
servo_b4_z0.7_d10,hybrid,0.01982109901453878
servo_b4_z0.7_d10,hybrid,0.03346860868451006
servo_b4_z0.7_d10,hybrid,0.035101055198796124
servo_b4_z0.7_d10,hybrid,0.03724930226085596
servo_b4_z0.7_d10,hybrid,0.039498449947851295
servo_b4_z0.7_d10,hybrid,0.06763972290902577
servo_b4_z0.7_d10,hybrid,0.08009874840907802
servo_b4_z0.7_d10,hybrid,0.1375240776621352
servo_b4_z0.7_d10,hybrid,0.14615401643814835
servo_b4_z0.7_d10,hybrid,0.33817951620994846
servo_b4_z0.7_d10,hybrid,0.4536910206153293
servo_b4_z0.7_d10,hybrid,0.6011164760338971
servo_b4_z0.7_d10,hybrid,0.691546013575161
servo_b4_z0.7_d10,hybrid,0.962773423495032
servo_b4_z0.7_d10,hybrid,1.3354857945064955
servo_b4_z0.7_d10,hybrid,1.8041754252304136
servo_b4_z0.7_d10,hybrid,1.959082409335766
servo_b4_z0.7_d10,hybrid,3.216561591638184
servo_b4_z0.7_d10,hybrid,4.434155363715958
servo_b4_z0.7_d10,measured,0.007056882346710459
servo_b4_z0.7_d10,measured,0.008333097364944102
servo_b4_z0.7_d10,measured,0.012475781483989149
servo_b4_z0.7_d10,measured,0.01790298374470221
servo_b4_z0.7_d10,measured,0.019818249886260405
servo_b4_z0.7_d10,measured,0.02001437078711315
servo_b4_z0.7_d10,measured,0.03347288519017183
servo_b4_z0.7_d10,measured,0.034951498090051665
servo_b4_z0.7_d10,measured,0.03747235382258964
servo_b4_z0.7_d10,measured,0.0396775753787602
servo_b4_z0.7_d10,measured,0.06763097905881922
servo_b4_z0.7_d10,measured,0.08017300731343607
servo_b4_z0.7_d10,measured,0.13752818972757697
servo_b4_z0.7_d10,measured,0.14616323683794244
servo_b4_z0.7_d10,measured,0.33804034962139873
servo_b4_z0.7_d10,measured,0.45386260146471824
servo_b4_z0.7_d10,measured,0.6011837662774986
servo_b4_z0.7_d10,measured,0.6916044398647746
servo_b4_z0.7_d10,measured,0.9630898727201682
servo_b4_z0.7_d10,measured,1.3356769953575327
servo_b4_z0.7_d10,measured,1.8042342797786224
servo_b4_z0.7_d10,measured,1.9590834435430111
servo_b4_z0.7_d10,measured,3.2165627122600244
servo_b4_z0.7_d10,measured,4.434156521999469
servo_b4_z0.7_d10,previous_command,0.003700920562570598
servo_b4_z0.7_d10,previous_command,0.0037443696618014418
servo_b4_z0.7_d10,previous_command,0.004036047475917407
servo_b4_z0.7_d10,previous_command,0.005990673129075321
servo_b4_z0.7_d10,previous_command,0.0069580875037832
servo_b4_z0.7_d10,previous_command,0.007368910871989926
servo_b4_z0.7_d10,previous_command,0.00842744317102537
servo_b4_z0.7_d10,previous_command,0.010151556342354866
servo_b4_z0.7_d10,previous_command,0.010807475094773419
servo_b4_z0.7_d10,previous_command,0.013345985503987363
servo_b4_z0.7_d10,previous_command,0.014899621291886966
servo_b4_z0.7_d10,previous_command,0.015234351472756178
servo_b4_z0.7_d10,previous_command,0.017590148789157906
servo_b4_z0.7_d10,previous_command,0.01765531189897438
servo_b4_z0.7_d10,previous_command,0.017775249686373538
servo_b4_z0.7_d10,previous_command,0.021423130963417913
servo_b4_z0.7_d10,previous_command,0.02481570562428338
servo_b4_z0.7_d10,previous_command,0.029331875729078402
servo_b4_z0.7_d10,previous_command,0.029495614976995117
servo_b4_z0.7_d10,previous_command,0.03725140778590067
servo_b4_z0.7_d10,previous_command,0.048840156045290344
servo_b4_z0.7_d10,previous_command,0.049226551425833355
servo_b4_z0.7_d10,previous_command,0.10602606055280316
servo_b4_z0.7_d10,previous_command,0.11297087269664081
servo_b4_z0.7_d20,hybrid,0.008264354947636214
servo_b4_z0.7_d20,hybrid,0.008280337794396684
servo_b4_z0.7_d20,hybrid,0.012638613103494166
servo_b4_z0.7_d20,hybrid,0.017651060001454437
servo_b4_z0.7_d20,hybrid,0.021690731595701788
servo_b4_z0.7_d20,hybrid,0.023400771003063488
servo_b4_z0.7_d20,hybrid,0.03171163623692366
servo_b4_z0.7_d20,hybrid,0.03676549590941864
servo_b4_z0.7_d20,hybrid,0.03897601719542412
servo_b4_z0.7_d20,hybrid,0.039324960999873954
servo_b4_z0.7_d20,hybrid,0.0749862650982582
servo_b4_z0.7_d20,hybrid,0.07884504795455458
servo_b4_z0.7_d20,hybrid,0.13467430218186166
servo_b4_z0.7_d20,hybrid,0.14383371825975472
servo_b4_z0.7_d20,hybrid,0.4003114140370501
servo_b4_z0.7_d20,hybrid,0.44841265739217884
servo_b4_z0.7_d20,hybrid,0.8138818472401032
servo_b4_z0.7_d20,hybrid,0.8588827789767675
servo_b4_z0.7_d20,hybrid,1.0878708337990337
servo_b4_z0.7_d20,hybrid,1.5401345077204416
servo_b4_z0.7_d20,hybrid,2.0032204565245015
servo_b4_z0.7_d20,hybrid,2.373305627690166
servo_b4_z0.7_d20,hybrid,3.5811956379499503
servo_b4_z0.7_d20,hybrid,4.851792440274137
servo_b4_z0.7_d20,measured,0.007894153592191637
servo_b4_z0.7_d20,measured,0.00827442283160562
servo_b4_z0.7_d20,measured,0.012639279738020317
servo_b4_z0.7_d20,measured,0.017372685169704503
servo_b4_z0.7_d20,measured,0.022055964590481793
servo_b4_z0.7_d20,measured,0.023406183880242758
servo_b4_z0.7_d20,measured,0.03171352955510481
servo_b4_z0.7_d20,measured,0.03681260990008835
servo_b4_z0.7_d20,measured,0.03811882496248726
servo_b4_z0.7_d20,measured,0.039126412368737984
servo_b4_z0.7_d20,measured,0.07498129496784382
servo_b4_z0.7_d20,measured,0.0788615082365165
servo_b4_z0.7_d20,measured,0.13468464765373114
servo_b4_z0.7_d20,measured,0.1438330112568475
servo_b4_z0.7_d20,measured,0.3997173691757194
servo_b4_z0.7_d20,measured,0.44843765180195155
servo_b4_z0.7_d20,measured,0.8138980839548589
servo_b4_z0.7_d20,measured,0.8588938791382719
servo_b4_z0.7_d20,measured,1.087875742108842
servo_b4_z0.7_d20,measured,1.5402349263142665
servo_b4_z0.7_d20,measured,2.003228915451193
servo_b4_z0.7_d20,measured,2.373306137134671
servo_b4_z0.7_d20,measured,3.581196144239977
servo_b4_z0.7_d20,measured,4.8517929530757495
servo_b4_z0.7_d20,previous_command,0.004054424097969231
servo_b4_z0.7_d20,previous_command,0.0043805748744288565
servo_b4_z0.7_d20,previous_command,0.005093748537622213
servo_b4_z0.7_d20,previous_command,0.006521611870880291
servo_b4_z0.7_d20,previous_command,0.010284398185894396
servo_b4_z0.7_d20,previous_command,0.010762917324024656
servo_b4_z0.7_d20,previous_command,0.011643818090958073
servo_b4_z0.7_d20,previous_command,0.012551965721658394
servo_b4_z0.7_d20,previous_command,0.013195199603815723
servo_b4_z0.7_d20,previous_command,0.014978467849278197
servo_b4_z0.7_d20,previous_command,0.01641370177607709
servo_b4_z0.7_d20,previous_command,0.01709596215923212
servo_b4_z0.7_d20,previous_command,0.017723138342682774
servo_b4_z0.7_d20,previous_command,0.02864462939721641
servo_b4_z0.7_d20,previous_command,0.028692521947201035
servo_b4_z0.7_d20,previous_command,0.029068147169854352
servo_b4_z0.7_d20,previous_command,0.03968211532930888
servo_b4_z0.7_d20,previous_command,0.04298618374254915
servo_b4_z0.7_d20,previous_command,0.048973982380376986
servo_b4_z0.7_d20,previous_command,0.04931232766704563
servo_b4_z0.7_d20,previous_command,0.05912848552464112
servo_b4_z0.7_d20,previous_command,0.06143135298771005
servo_b4_z0.7_d20,previous_command,0.10657991668128139
servo_b4_z0.7_d20,previous_command,0.11306702995678258
servo_b4_z1_d0,hybrid,0.09385798420452868
servo_b4_z1_d0,hybrid,0.09659991124178377
servo_b4_z1_d0,hybrid,0.13846286790882573
servo_b4_z1_d0,hybrid,0.16699815413258107
servo_b4_z1_d0,hybrid,0.2504282256654218
servo_b4_z1_d0,hybrid,0.29483475457094843
servo_b4_z1_d0,hybrid,0.323720486887281
servo_b4_z1_d0,hybrid,0.3424909056746368
servo_b4_z1_d0,hybrid,0.4019232587597197
servo_b4_z1_d0,hybrid,0.4349907869810294
servo_b4_z1_d0,hybrid,0.6261893623916432
servo_b4_z1_d0,hybrid,0.6825098039621653
servo_b4_z1_d0,hybrid,0.7321855466396981
servo_b4_z1_d0,hybrid,0.7744129382567823
servo_b4_z1_d0,hybrid,0.9779743248497149
servo_b4_z1_d0,hybrid,1.4061802259177794
servo_b4_z1_d0,hybrid,1.6077811577881211
servo_b4_z1_d0,hybrid,1.7403974064681293
servo_b4_z1_d0,hybrid,1.8592470848653548
servo_b4_z1_d0,hybrid,2.4673514959830105
servo_b4_z1_d0,hybrid,2.779826068332978
servo_b4_z1_d0,hybrid,3.679185056970743
servo_b4_z1_d0,hybrid,4.585355661614313
servo_b4_z1_d0,hybrid,6.655035248345109
servo_b4_z1_d0,measured,0.09504028047215145
servo_b4_z1_d0,measured,0.13520360698184394
servo_b4_z1_d0,measured,0.16775277900148922
servo_b4_z1_d0,measured,0.2585991904252925
servo_b4_z1_d0,measured,0.27278233563922993
servo_b4_z1_d0,measured,0.2756355129899481
servo_b4_z1_d0,measured,0.2992813309969792
servo_b4_z1_d0,measured,0.32762157732965896
servo_b4_z1_d0,measured,0.4077559344274585
servo_b4_z1_d0,measured,0.4307417924639187
servo_b4_z1_d0,measured,0.6370136118301952
servo_b4_z1_d0,measured,0.6740572477036301
servo_b4_z1_d0,measured,0.817408088196812
servo_b4_z1_d0,measured,0.9737082317125924
servo_b4_z1_d0,measured,1.4061691049200533
servo_b4_z1_d0,measured,1.6043945779617224
servo_b4_z1_d0,measured,1.859234381353759
servo_b4_z1_d0,measured,1.8698457465532325
servo_b4_z1_d0,measured,2.224893193488472
servo_b4_z1_d0,measured,2.608462510688495
servo_b4_z1_d0,measured,2.8085234561828303
servo_b4_z1_d0,measured,3.6791701141178863
servo_b4_z1_d0,measured,4.585160835698975
servo_b4_z1_d0,measured,6.692291955526481
servo_b4_z1_d0,previous_command,0.002323855955507103
servo_b4_z1_d0,previous_command,0.002436855341789545
servo_b4_z1_d0,previous_command,0.0026491565527441132
servo_b4_z1_d0,previous_command,0.0030428130138020265
servo_b4_z1_d0,previous_command,0.004020681306183479
servo_b4_z1_d0,previous_command,0.005564069324067523
servo_b4_z1_d0,previous_command,0.006658117586468319
servo_b4_z1_d0,previous_command,0.006952999493905578
servo_b4_z1_d0,previous_command,0.0077020437529026105
servo_b4_z1_d0,previous_command,0.00915955907975433
servo_b4_z1_d0,previous_command,0.010031043261059367
servo_b4_z1_d0,previous_command,0.010677452184782938
servo_b4_z1_d0,previous_command,0.010935989814424755
servo_b4_z1_d0,previous_command,0.01230397599291677
servo_b4_z1_d0,previous_command,0.013603875229428911
servo_b4_z1_d0,previous_command,0.013775081754918926
servo_b4_z1_d0,previous_command,0.014827781077808692
servo_b4_z1_d0,previous_command,0.015611976174775694
servo_b4_z1_d0,previous_command,0.016937398857135355
servo_b4_z1_d0,previous_command,0.017599401583402955
servo_b4_z1_d0,previous_command,0.03975446409597434
servo_b4_z1_d0,previous_command,0.049142156491214825
servo_b4_z1_d0,previous_command,0.10561301996613787
servo_b4_z1_d0,previous_command,0.11256725928491694
servo_b4_z1_d10,hybrid,0.006660756968876714
servo_b4_z1_d10,hybrid,0.007776198288816461
servo_b4_z1_d10,hybrid,0.012454525131771097
servo_b4_z1_d10,hybrid,0.016775801882252587
servo_b4_z1_d10,hybrid,0.01867628343356235
servo_b4_z1_d10,hybrid,0.019056027389200193
servo_b4_z1_d10,hybrid,0.03378410695791715
servo_b4_z1_d10,hybrid,0.034100786131433906
servo_b4_z1_d10,hybrid,0.0364643423009246
servo_b4_z1_d10,hybrid,0.03848299062789633
servo_b4_z1_d10,hybrid,0.06514614956044215
servo_b4_z1_d10,hybrid,0.0789572400284548
servo_b4_z1_d10,hybrid,0.13695186797307674
servo_b4_z1_d10,hybrid,0.14595415010868357
servo_b4_z1_d10,hybrid,0.3112362883426405
servo_b4_z1_d10,hybrid,0.44538782518483816
servo_b4_z1_d10,hybrid,0.5110449398078589
servo_b4_z1_d10,hybrid,0.6380364921637954
servo_b4_z1_d10,hybrid,0.8995406172743203
servo_b4_z1_d10,hybrid,1.2365892935355054
servo_b4_z1_d10,hybrid,1.7065462002577916
servo_b4_z1_d10,hybrid,1.7627380871723817
servo_b4_z1_d10,hybrid,3.0405764354708116
servo_b4_z1_d10,hybrid,4.232480069011988
servo_b4_z1_d10,measured,0.006654686983345043
servo_b4_z1_d10,measured,0.00843382091114715
servo_b4_z1_d10,measured,0.012469871608135955
servo_b4_z1_d10,measured,0.017875942551249864
servo_b4_z1_d10,measured,0.01867314449577597
servo_b4_z1_d10,measured,0.01941729292405767
servo_b4_z1_d10,measured,0.033756672604968334
servo_b4_z1_d10,measured,0.033787816469852704
servo_b4_z1_d10,measured,0.036695017812399526
servo_b4_z1_d10,measured,0.038937946688904435
servo_b4_z1_d10,measured,0.06513893683383541
servo_b4_z1_d10,measured,0.07911699523392304
servo_b4_z1_d10,measured,0.13695115666621693
servo_b4_z1_d10,measured,0.14605021668418683
servo_b4_z1_d10,measured,0.3111319387011482
servo_b4_z1_d10,measured,0.4453919628524012
servo_b4_z1_d10,measured,0.5110997505641505
servo_b4_z1_d10,measured,0.6381490426157478
servo_b4_z1_d10,measured,0.9006548398088038
servo_b4_z1_d10,measured,1.236776214441137
servo_b4_z1_d10,measured,1.706614156329348
servo_b4_z1_d10,measured,1.7627388691393664
servo_b4_z1_d10,measured,3.040577349823918
servo_b4_z1_d10,measured,4.232481025158586
servo_b4_z1_d10,previous_command,0.003630529449908573
servo_b4_z1_d10,previous_command,0.0037150961447667274
servo_b4_z1_d10,previous_command,0.00403315619801382
servo_b4_z1_d10,previous_command,0.005992647879893821
servo_b4_z1_d10,previous_command,0.006968901419467427
servo_b4_z1_d10,previous_command,0.007386868156862137
servo_b4_z1_d10,previous_command,0.008331910878523743
servo_b4_z1_d10,previous_command,0.01011822129303994
servo_b4_z1_d10,previous_command,0.010145114330526886
servo_b4_z1_d10,previous_command,0.013101395648067856
servo_b4_z1_d10,previous_command,0.014888901953978177
servo_b4_z1_d10,previous_command,0.015127343934791827
servo_b4_z1_d10,previous_command,0.017632106571544806
servo_b4_z1_d10,previous_command,0.017642619663564
servo_b4_z1_d10,previous_command,0.01779758426985692
servo_b4_z1_d10,previous_command,0.021468049713224625
servo_b4_z1_d10,previous_command,0.02486732658346463
servo_b4_z1_d10,previous_command,0.029349978766691483
servo_b4_z1_d10,previous_command,0.029587336956163737
servo_b4_z1_d10,previous_command,0.03737570820749353
servo_b4_z1_d10,previous_command,0.04912220860401911
servo_b4_z1_d10,previous_command,0.04914999274680479
servo_b4_z1_d10,previous_command,0.10598392251803697
servo_b4_z1_d10,previous_command,0.11257655500208114
servo_b4_z1_d20,hybrid,0.007825999813673615
servo_b4_z1_d20,hybrid,0.008335255578913873
servo_b4_z1_d20,hybrid,0.012276645269827706
servo_b4_z1_d20,hybrid,0.017742330328312895
servo_b4_z1_d20,hybrid,0.02116015179076047
servo_b4_z1_d20,hybrid,0.022064357910156887
servo_b4_z1_d20,hybrid,0.031891102997664025
servo_b4_z1_d20,hybrid,0.036841749232712044
servo_b4_z1_d20,hybrid,0.037683220834821604
servo_b4_z1_d20,hybrid,0.039011936468146505
servo_b4_z1_d20,hybrid,0.07233101815575255
servo_b4_z1_d20,hybrid,0.07850166408670789
servo_b4_z1_d20,hybrid,0.13427903870081861
servo_b4_z1_d20,hybrid,0.14331402162811996
servo_b4_z1_d20,hybrid,0.3828855147627981
servo_b4_z1_d20,hybrid,0.4460483701217493
servo_b4_z1_d20,hybrid,0.7599343066341107
servo_b4_z1_d20,hybrid,0.8087812532787677
servo_b4_z1_d20,hybrid,1.0562665409135916
servo_b4_z1_d20,hybrid,1.4891405116566003
servo_b4_z1_d20,hybrid,1.9540272007362014
servo_b4_z1_d20,hybrid,2.2776385848197984
servo_b4_z1_d20,hybrid,3.4961612543197247
servo_b4_z1_d20,hybrid,4.755694549095553
servo_b4_z1_d20,measured,0.007815337653274388
servo_b4_z1_d20,measured,0.007945050473641604
servo_b4_z1_d20,measured,0.012277052346580806
servo_b4_z1_d20,measured,0.017427585970380202
servo_b4_z1_d20,measured,0.02134621842770178
servo_b4_z1_d20,measured,0.02206413833032847
servo_b4_z1_d20,measured,0.03189288028807221
servo_b4_z1_d20,measured,0.03682009603813265
servo_b4_z1_d20,measured,0.03691260193234355
servo_b4_z1_d20,measured,0.039098833482175084
servo_b4_z1_d20,measured,0.07233020121460898
servo_b4_z1_d20,measured,0.07855013766991188
servo_b4_z1_d20,measured,0.13428147659238723
servo_b4_z1_d20,measured,0.14332292953602607
servo_b4_z1_d20,measured,0.3823276353496324
servo_b4_z1_d20,measured,0.4460503807332312
servo_b4_z1_d20,measured,0.7599542539779433
servo_b4_z1_d20,measured,0.8087947402272976
servo_b4_z1_d20,measured,1.0562504186688364
servo_b4_z1_d20,measured,1.4892560740123342
servo_b4_z1_d20,measured,1.954040390933643
servo_b4_z1_d20,measured,2.2776390519122045
servo_b4_z1_d20,measured,3.4961617214530536
servo_b4_z1_d20,measured,4.755695022847559
servo_b4_z1_d20,previous_command,0.004051640834196953
servo_b4_z1_d20,previous_command,0.004269361174688441
servo_b4_z1_d20,previous_command,0.005117263995977394
servo_b4_z1_d20,previous_command,0.0065297144041972545
servo_b4_z1_d20,previous_command,0.010278434346029834
servo_b4_z1_d20,previous_command,0.010713128619181124
servo_b4_z1_d20,previous_command,0.011655237917469145
servo_b4_z1_d20,previous_command,0.01252725567610083
servo_b4_z1_d20,previous_command,0.012570978915537665
servo_b4_z1_d20,previous_command,0.014967960507158418
servo_b4_z1_d20,previous_command,0.016234101622785338
servo_b4_z1_d20,previous_command,0.01697814505361315
servo_b4_z1_d20,previous_command,0.017710824599344685
servo_b4_z1_d20,previous_command,0.02875384817589589
servo_b4_z1_d20,previous_command,0.028760703549139576
servo_b4_z1_d20,previous_command,0.029089969394080803
servo_b4_z1_d20,previous_command,0.039785235429877046
servo_b4_z1_d20,previous_command,0.04300405868923292
servo_b4_z1_d20,previous_command,0.04906869809516502
servo_b4_z1_d20,previous_command,0.049227394763291486
servo_b4_z1_d20,previous_command,0.05941779670101319
servo_b4_z1_d20,previous_command,0.061558983037464175
servo_b4_z1_d20,previous_command,0.10655127000295736
servo_b4_z1_d20,previous_command,0.11266788679257071
servo_b8_z0.7_d0,hybrid,2.242683100133521
servo_b8_z0.7_d0,hybrid,2.509827675729798
servo_b8_z0.7_d0,hybrid,2.7791855293169503
servo_b8_z0.7_d0,hybrid,3.7818511571905002
servo_b8_z0.7_d0,hybrid,3.79566683510798
servo_b8_z0.7_d0,hybrid,4.076042896468712
servo_b8_z0.7_d0,hybrid,4.219776205231269
servo_b8_z0.7_d0,hybrid,4.485591800805955
servo_b8_z0.7_d0,hybrid,4.556811135912685
servo_b8_z0.7_d0,hybrid,4.561751578795159
servo_b8_z0.7_d0,hybrid,4.646680250274437
servo_b8_z0.7_d0,hybrid,4.757246928931985
servo_b8_z0.7_d0,hybrid,4.861227073730739
servo_b8_z0.7_d0,hybrid,5.200258312249637
servo_b8_z0.7_d0,hybrid,5.225204196571897
servo_b8_z0.7_d0,hybrid,5.254992093174462
servo_b8_z0.7_d0,hybrid,5.3123883097433895
servo_b8_z0.7_d0,hybrid,5.416158579487759
servo_b8_z0.7_d0,hybrid,5.768975070805079
servo_b8_z0.7_d0,hybrid,6.061899002236177
servo_b8_z0.7_d0,hybrid,6.268735821501757
servo_b8_z0.7_d0,hybrid,6.777513955406166
servo_b8_z0.7_d0,hybrid,7.361607209228557
servo_b8_z0.7_d0,hybrid,7.956215234004421
servo_b8_z0.7_d0,measured,2.2424371477576295
servo_b8_z0.7_d0,measured,2.4900070515773285
servo_b8_z0.7_d0,measured,2.778927161503953
servo_b8_z0.7_d0,measured,3.606015931965201
servo_b8_z0.7_d0,measured,3.7645223510735786
servo_b8_z0.7_d0,measured,3.842555566240299
servo_b8_z0.7_d0,measured,4.0768192351088555
servo_b8_z0.7_d0,measured,4.219129263196189
servo_b8_z0.7_d0,measured,4.486211108714078
servo_b8_z0.7_d0,measured,4.561192773653019
servo_b8_z0.7_d0,measured,4.621619973779724
servo_b8_z0.7_d0,measured,4.7642331357886105
servo_b8_z0.7_d0,measured,4.791678025507808
servo_b8_z0.7_d0,measured,4.981137949367924
servo_b8_z0.7_d0,measured,5.195889316025976
servo_b8_z0.7_d0,measured,5.256001864436051
servo_b8_z0.7_d0,measured,5.414588620082321
servo_b8_z0.7_d0,measured,5.415882859325369
servo_b8_z0.7_d0,measured,5.521730251630391
servo_b8_z0.7_d0,measured,6.140490916939792
servo_b8_z0.7_d0,measured,6.260550836369718
servo_b8_z0.7_d0,measured,6.74834208907557
servo_b8_z0.7_d0,measured,7.361373122430276
servo_b8_z0.7_d0,measured,7.955514291558619
servo_b8_z0.7_d0,previous_command,0.0020846525957685575
servo_b8_z0.7_d0,previous_command,0.0024685751982251565
servo_b8_z0.7_d0,previous_command,0.002484505669947403
servo_b8_z0.7_d0,previous_command,0.0026950830642089637
servo_b8_z0.7_d0,previous_command,0.003964093755158219
servo_b8_z0.7_d0,previous_command,0.005094020439685712
servo_b8_z0.7_d0,previous_command,0.005404873983205136
servo_b8_z0.7_d0,previous_command,0.005522232406296991
servo_b8_z0.7_d0,previous_command,0.007015931020589148
servo_b8_z0.7_d0,previous_command,0.008850972944302518
servo_b8_z0.7_d0,previous_command,0.008905386771101077
servo_b8_z0.7_d0,previous_command,0.00986788074499053
servo_b8_z0.7_d0,previous_command,0.010157581977866021
servo_b8_z0.7_d0,previous_command,0.011184726576617555
servo_b8_z0.7_d0,previous_command,0.012367541414486524
servo_b8_z0.7_d0,previous_command,0.012493316263459026
servo_b8_z0.7_d0,previous_command,0.013412636547398292
servo_b8_z0.7_d0,previous_command,0.014624782775822551
servo_b8_z0.7_d0,previous_command,0.01641415839114633
servo_b8_z0.7_d0,previous_command,0.017347481341710193
servo_b8_z0.7_d0,previous_command,0.03829979657785128
servo_b8_z0.7_d0,previous_command,0.04840867805548163
servo_b8_z0.7_d0,previous_command,0.10408784693801507
servo_b8_z0.7_d0,previous_command,0.1116629639327927
servo_b8_z0.7_d10,hybrid,0.007745401421679061
servo_b8_z0.7_d10,hybrid,0.007786642742023221
servo_b8_z0.7_d10,hybrid,0.01183876125114768
servo_b8_z0.7_d10,hybrid,0.017262552363819232
servo_b8_z0.7_d10,hybrid,0.021603432513006067
servo_b8_z0.7_d10,hybrid,0.021835650419029733
servo_b8_z0.7_d10,hybrid,0.031088738844873048
servo_b8_z0.7_d10,hybrid,0.036071577431494944
servo_b8_z0.7_d10,hybrid,0.03706584790499454
servo_b8_z0.7_d10,hybrid,0.03832391745291445
servo_b8_z0.7_d10,hybrid,0.07358975456734305
servo_b8_z0.7_d10,hybrid,0.07726523465265912
servo_b8_z0.7_d10,hybrid,0.13233093796955606
servo_b8_z0.7_d10,hybrid,0.14162380668680796
servo_b8_z0.7_d10,hybrid,0.38451938306346334
servo_b8_z0.7_d10,hybrid,0.43868670613744376
servo_b8_z0.7_d10,hybrid,0.7765224651217277
servo_b8_z0.7_d10,hybrid,0.8219783629344259
servo_b8_z0.7_d10,hybrid,1.0633671800245654
servo_b8_z0.7_d10,hybrid,1.5032842629863858
servo_b8_z0.7_d10,hybrid,1.9678564011160897
servo_b8_z0.7_d10,hybrid,2.314711392524194
servo_b8_z0.7_d10,hybrid,3.527547107103971
servo_b8_z0.7_d10,hybrid,4.792780179619591
servo_b8_z0.7_d10,measured,0.007788846851577601
servo_b8_z0.7_d10,measured,0.007801037333374005
servo_b8_z0.7_d10,measured,0.011831703860326382
servo_b8_z0.7_d10,measured,0.01715294342315165
servo_b8_z0.7_d10,measured,0.0215660409155545
servo_b8_z0.7_d10,measured,0.021843322258289184
servo_b8_z0.7_d10,measured,0.03100604441842296
servo_b8_z0.7_d10,measured,0.03613510145544778
servo_b8_z0.7_d10,measured,0.03703878243304463
servo_b8_z0.7_d10,measured,0.03841465529287058
servo_b8_z0.7_d10,measured,0.07353253136963436
servo_b8_z0.7_d10,measured,0.07726200976824821
servo_b8_z0.7_d10,measured,0.13232791786019865
servo_b8_z0.7_d10,measured,0.14164317290215034
servo_b8_z0.7_d10,measured,0.38442419837960523
servo_b8_z0.7_d10,measured,0.4386691721739761
servo_b8_z0.7_d10,measured,0.7765697298078816
servo_b8_z0.7_d10,measured,0.8219922645126275
servo_b8_z0.7_d10,measured,1.0633849629472145
servo_b8_z0.7_d10,measured,1.503389202430017
servo_b8_z0.7_d10,measured,1.9678554995443494
servo_b8_z0.7_d10,measured,2.3147124501573693
servo_b8_z0.7_d10,measured,3.527548168814605
servo_b8_z0.7_d10,measured,4.792781256821983
servo_b8_z0.7_d10,previous_command,0.0029753654141585996
servo_b8_z0.7_d10,previous_command,0.003193880488304182
servo_b8_z0.7_d10,previous_command,0.003976357088939007
servo_b8_z0.7_d10,previous_command,0.00578162830762955
servo_b8_z0.7_d10,previous_command,0.006899402347076066
servo_b8_z0.7_d10,previous_command,0.0071798019494032665
servo_b8_z0.7_d10,previous_command,0.007518279230260799
servo_b8_z0.7_d10,previous_command,0.007805143548452289
servo_b8_z0.7_d10,previous_command,0.009981442205168807
servo_b8_z0.7_d10,previous_command,0.011045299332789546
servo_b8_z0.7_d10,previous_command,0.013695921512779338
servo_b8_z0.7_d10,previous_command,0.014685995578631402
servo_b8_z0.7_d10,previous_command,0.01738999140285978
servo_b8_z0.7_d10,previous_command,0.017869383374916677
servo_b8_z0.7_d10,previous_command,0.018229479827294143
servo_b8_z0.7_d10,previous_command,0.019494097962750607
servo_b8_z0.7_d10,previous_command,0.02410189857097877
servo_b8_z0.7_d10,previous_command,0.029193492506649613
servo_b8_z0.7_d10,previous_command,0.02926242716681366
servo_b8_z0.7_d10,previous_command,0.03611247130921797
servo_b8_z0.7_d10,previous_command,0.04776087458801094
servo_b8_z0.7_d10,previous_command,0.048350542213092124
servo_b8_z0.7_d10,previous_command,0.10439272954965996
servo_b8_z0.7_d10,previous_command,0.1115930201766611
servo_b8_z0.7_d20,hybrid,0.007869505943643421
servo_b8_z0.7_d20,hybrid,0.009113730367699581
servo_b8_z0.7_d20,hybrid,0.013421364575773803
