method,estimator_p_rmse,posterior_lag_s,estimator_p99_us
cj_kf_q10000,9.696041224873557e-06,0.0,36.52441999999999
cj_kf_q10000,9.822992564916802e-06,0.0,37.833
delay_one_centered_difference,1.0821226311264749e-17,0.009972067039106147,24.292690000000004
delay_one_centered_difference,1.1055203745131569e-16,0.009974811083123425,24.360320000000037
delay_one_centered_difference,1.1181632215551172e-16,0.009964912280701755,24.582000000000008
delay_one_centered_difference,1.1718977870169945e-18,0.009967532467532469,25.197500000000005
delay_one_centered_difference,1.2395974923984409e-17,0.009973262032085562,26.203839999999996
delay_one_centered_difference,1.3021801777048178e-18,0.009969969969969971,28.23656
delay_one_centered_difference,1.3725312464326652e-18,0.009975609756097561,26.106279999999995
delay_one_centered_difference,1.3883955691595496e-17,0.009974874371859297,24.915019999999963
delay_one_centered_difference,1.4133118152621889e-16,0.009976635514018693,23.910090000000007
delay_one_centered_difference,1.4310430149758243e-17,0.009971264367816092,24.233249999999998
delay_one_centered_difference,1.4320864812715367e-16,0.009961240310077519,26.620500000000007
delay_one_centered_difference,1.4731034455185002e-17,0.009973474801061009,23.95492
delay_one_centered_difference,1.5960673388967425e-18,0.009976190476190477,26.17646
delay_one_centered_difference,1.6561957155661243e-18,0.009974874371859297,27.417
delay_one_centered_difference,1.7071078379119997e-18,0.009975124378109452,24.451330000000006
delay_one_centered_difference,1.7114964501942e-18,0.009970588235294118,25.404380000000007
delay_one_centered_difference,1.7392709345305543e-17,0.009971509971509971,24.7285
delay_one_centered_difference,1.7991092199829085e-18,0.00997275204359673,24.431779999999996
delay_one_centered_difference,1.830247477344695e-16,0.009971590909090909,25.958489999999998
delay_one_centered_difference,1.845788751086922e-18,0.009964412811387902,28.1752
delay_one_centered_difference,1.9256723823043585e-18,0.009969788519637464,28.1876
delay_one_centered_difference,2.050774827005836e-18,0.009964285714285714,26.743069999999996
delay_one_centered_difference,2.089362394161477e-18,0.00996309963099631,28.446200000000005
delay_one_centered_difference,2.2325048633028532e-17,0.009975845410628018,25.245000000000005
delay_one_centered_difference,2.3425483285595113e-18,0.009962121212121212,26.206580000000002
delay_one_centered_difference,2.3854197526192732e-18,0.009961089494163425,24.688559999999995
delay_one_centered_difference,2.5636251569428672e-17,0.009961389961389962,23.27221999999998
delay_one_centered_difference,2.5700662041710077e-18,0.009972972972972973,26.622230000000002
delay_one_centered_difference,2.6023961609066268e-18,0.009972602739726028,27.357120000000027
delay_one_centered_difference,2.6242887992971342e-17,0.00996389891696751,25.917
delay_one_centered_difference,2.8380307990638924e-19,0.009967637540453074,26.243000000000016
delay_one_centered_difference,2.882474969806373e-17,0.009961538461538461,24.648470000000017
delay_one_centered_difference,3.0883600127795666e-18,0.00997275204359673,24.78571999999997
delay_one_centered_difference,3.3148511072686326e-17,0.009976905311778292,27.173000000000002
delay_one_centered_difference,3.4105698218326355e-17,0.00996415770609319,26.52173999999998
delay_one_centered_difference,3.5079121376385825e-18,0.009973118279569893,25.827540000000003
delay_one_centered_difference,3.538754198816917e-18,0.009971264367816092,34.029759999999996
delay_one_centered_difference,3.6403846354911185e-18,0.009966777408637873,28.083
delay_one_centered_difference,3.6957820746511134e-18,0.00997282608695652,25.089359999999964
delay_one_centered_difference,4.0333059225744464e-19,0.009976190476190477,28.20102
delay_one_centered_difference,4.053983252093733e-18,0.009971590909090909,25.078000000000003
delay_one_centered_difference,4.286079715325938e-18,0.009962686567164179,25.81738999999999
delay_one_centered_difference,4.412508955786746e-19,0.009972527472527472,27.424080000000004
delay_one_centered_difference,4.617557033310553e-17,0.009963636363636364,27.642079999999993
delay_one_centered_difference,5.130962177733418e-19,0.00997289972899729,26.045439999999996
delay_one_centered_difference,5.5353392380310116e-18,0.009970845481049562,23.831999999999994
delay_one_centered_difference,5.589565101681738e-17,0.00996282527881041,28.15156
delay_one_centered_difference,5.60082908143646e-19,0.009975369458128078,26.635699999999993
delay_one_centered_difference,5.81785652232269e-17,0.009970238095238096,25.28914999999996
delay_one_centered_difference,6.531946365654739e-17,0.009976635514018693,25.535090000000007
delay_one_centered_difference,6.745216960115466e-17,0.009970326409495548,28.19324
delay_one_centered_difference,6.778406439050795e-17,0.00996078431372549,24.172500000000003
delay_one_centered_difference,7.292472155235811e-19,0.009965277777777778,25.652169999999998
delay_one_centered_difference,7.342484518059262e-19,0.009972299168975069,25.308599999999995
delay_one_centered_difference,8.131657126059781e-17,0.009974025974025974,24.233559999999986
delay_one_centered_difference,8.2240261247965e-17,0.009963235294117648,23.812000000000012
delay_one_centered_difference,8.509478115224215e-18,0.009963369963369963,24.99151999999996
delay_one_centered_difference,8.728184827360115e-17,0.009960937500000001,28.414549999999995
delay_one_centered_difference,8.847628334742313e-19,0.00997289972899729,26.83
delay_one_centered_difference,9.66325173005882e-18,0.00997737556561086,27.101939999999985
jerk_limited_f1,0.003933547557154142,0.0,38.77272000000003
jerk_limited_f1,0.0046845013104091174,0.0,38.014230000000005
jerk_limited_f1,0.007814565041803912,0.0,38.81358
jerk_limited_f1,0.007891574831986957,0.0,41.453
jerk_limited_f1,0.008915275090364723,0.0,41.42464999999999
jerk_limited_f1,0.013107732363331782,0.0,41.13987999999999
jerk_limited_f1,0.0153330553110484,0.0,39.77499999999998
jerk_limited_f1,0.015435107568989054,0.0,36.739999999999995
jerk_limited_f1,0.017882792036017933,0.0,37.45313
jerk_limited_f1,0.018713573090381158,0.0,37.4504
jerk_limited_f1,0.018847298954254955,0.0,38.11499999999995
jerk_limited_f1,0.02315105973577448,0.0,41.762630000000016
jerk_limited_f1,0.025156545341811574,0.0,37.483799999999995
jerk_limited_f1,0.029780590594164016,0.0,41.32956
jerk_limited_f1,0.030311755956712438,0.0,39.19072999999998
jerk_limited_f1,0.030842553918373657,0.0,38.15748000000001
jerk_limited_f1,0.03208402684506725,0.0,61.01250000000014
jerk_limited_f1,0.03383877240926052,0.0,41.41007
jerk_limited_f1,0.0357797456615262,0.0,37.917
jerk_limited_f1,0.036445540612866104,0.0,37.82612000000001
jerk_limited_f1,0.03979211446834117,0.0,37.78842
jerk_limited_f1,0.04144238011959488,0.0,38.404959999999996
jerk_limited_f1,0.041818440942718284,0.0,42.31592000000001
jerk_limited_f1,0.04890561678199853,0.0,40.1675
jerk_limited_f1,0.05068123207004024,0.0,37.209
jerk_limited_f1,0.05512352802369367,0.0,40.207480000000004
jerk_limited_f1,0.05546592352489531,0.0,38.749680000000026
jerk_limited_f1,0.0718792668158403,0.0,45.764779999999995
jerk_limited_f1,0.0790925808260069,0.0,36.834
jerk_limited_f1,0.07996883443841289,0.0,37.526889999999995
jerk_limited_f1,0.08655756079015033,0.0,37.53999999999999
jerk_limited_f1,0.12046808347626164,0.0,36.623419999999996
jerk_limited_f1,0.1400154932631037,0.0,38.59299999999999
jerk_limited_f1,0.141886951516967,0.0,38.46808
jerk_limited_f1,0.1524919970920068,0.0,39.669779999999996
jerk_limited_f1,0.15758603036936536,0.0,39.15035999999999
jerk_limited_f1,0.16001370743041565,0.0,37.40371999999999
jerk_limited_f1,0.17547891024807283,0.0,36.90716
jerk_limited_f1,0.197909293646341,0.0,37.119690000000006
jerk_limited_f1,0.20946761467920702,0.0,44.82772000000001
jerk_limited_f1,0.23263177073889602,0.0,41.942499999999974
jerk_limited_f1,0.23514013929644306,0.0,37.52723999999999
jerk_limited_f1,0.2380142375198662,0.0,37.479
jerk_limited_f1,0.23913323181031015,0.0,46.32656000000002
jerk_limited_f1,0.24111303741509513,0.0,37.41154
jerk_limited_f1,0.35452224072491106,0.0,38.138000000000005
jerk_limited_f1,0.46119540811812687,0.0,38.03608
jerk_limited_f1,0.5224795986091137,0.0,40.33589999999998
jerk_limited_f1,0.5366395796065787,0.0,84.10019999999982
jerk_limited_f1,0.5807778315849587,0.0,42.56607
jerk_limited_f1,0.6299379318509061,0.0,38.13443999999998
jerk_limited_f1,0.6481932203732486,0.0,38.1725
jerk_limited_f1,0.7482075463168184,0.0,38.85393000000001
jerk_limited_f1,0.7559256122188966,0.0,40.103559999999995
jerk_limited_f1,0.7924880851650866,0.0,59.06844000000003
jerk_limited_f1,0.8941874963375528,0.0,40.00332
jerk_limited_f1,0.9731130736260417,0.0,76.59144000000006
jerk_limited_f1,1.0078420281602058,0.0,38.864999999999995
jerk_limited_f1,1.0125055114837147,0.0,47.2655
jerk_limited_f1,1.2692182432267631,0.0,38.68041000000001
jerk_limited_f2,0.0022467209029840367,0.0,37.483360000000005
jerk_limited_f2,0.002558556594538567,0.0,36.95881
jerk_limited_f2,0.004211147651032878,0.0,41.88579
jerk_limited_f2,0.004878128933136057,0.0,37.66395
jerk_limited_f2,0.008453711656281157,0.0,38.535210000000006
jerk_limited_f2,0.00961875269961853,0.0,38.85624000000001
jerk_limited_f2,0.010071301539351422,0.0,36.749599999999994
jerk_limited_f2,0.010249163752830703,0.0,40.28052999999998
jerk_limited_f2,0.012837885867782117,0.0,37.116319999999995
jerk_limited_f2,0.01328651134488716,0.0,37.33168
jerk_limited_f2,0.014310150686136695,0.0,37.187599999999996
jerk_limited_f2,0.015027097925894711,0.0,37.6752
jerk_limited_f2,0.019648303425598587,0.0,38.916
jerk_limited_f2,0.020483266346745615,0.0,38.46824000000003
jerk_limited_f2,0.024987860724545195,0.0,39.62437000000001
jerk_limited_f2,0.027258950176391218,0.0,37.22625
jerk_limited_f2,0.03040205216848507,0.0,37.753
jerk_limited_f2,0.030419872988262313,0.0,37.95624999999998
jerk_limited_f2,0.03232111553324837,0.0,38.95
jerk_limited_f2,0.03268563289740616,0.0,37.721019999999996
jerk_limited_f2,0.03285004220742437,0.0,39.01500000000007
jerk_limited_f2,0.033733547691274506,0.0,38.049499999999995
jerk_limited_f2,0.034862800908902244,0.0,37.26621
jerk_limited_f2,0.03596922177264836,0.0,37.43443
jerk_limited_f2,0.0376590527431122,0.0,38.28948
jerk_limited_f2,0.0394371445511083,0.0,37.41617
jerk_limited_f2,0.045701679317995916,0.0,36.612719999999996
jerk_limited_f2,0.050774388811672184,0.0,37.68094
jerk_limited_f2,0.056272309445971815,0.0,37.05957
jerk_limited_f2,0.0696530653363387,0.0,36.98564
jerk_limited_f2,0.0749995038540425,0.0,37.22253
jerk_limited_f2,0.077796393562459,0.0,37.26876000000001
jerk_limited_f2,0.0816326844090372,0.0,39.82014
jerk_limited_f2,0.08285985340050292,0.0,36.93143
jerk_limited_f2,0.08919521972598302,0.0,38.073229999999974
jerk_limited_f2,0.09048817645401729,0.0,37.18047999999998
jerk_limited_f2,0.10072197905803723,0.0,37.264939999999996
jerk_limited_f2,0.10523790183250126,0.0,37.213719999999995
jerk_limited_f2,0.10748484338910036,0.0,38.02875000000001
jerk_limited_f2,0.11787863828315728,0.0,38.994019999999985
jerk_limited_f2,0.11813222716852527,0.0,39.120380000000004
jerk_limited_f2,0.11880628438529175,0.0,37.36188
jerk_limited_f2,0.14000637987535097,0.0,37.375
jerk_limited_f2,0.14111244143051108,0.0,39.90048999999998
jerk_limited_f2,0.142592668026892,0.0,40.354
jerk_limited_f2,0.20233614808313488,0.0,37.46616
jerk_limited_f2,0.24957750210007168,0.0,37.02516
jerk_limited_f2,0.2684552180846773,0.0,38.05624999999997
jerk_limited_f2,0.2706728779451733,0.0,37.79419999999999
jerk_limited_f2,0.2947775416266338,0.0,38.04000000000002
jerk_limited_f2,0.3230893501077329,0.0,37.19827999999998
jerk_limited_f2,0.35970737227130345,0.0,39.794140000000006
jerk_limited_f2,0.39076497133933136,0.0,39.92559000000001
jerk_limited_f2,0.40386279991308194,0.0,37.42288
jerk_limited_f2,0.4070582286583618,0.0,37.47144
jerk_limited_f2,0.44545932857207066,0.0,37.440320000000014
jerk_limited_f2,0.49965465135748194,0.0,36.95926000000001
jerk_limited_f2,0.5052361592466847,0.0,38.513750000000016
jerk_limited_f2,0.5732025776593278,0.0,38.22012
jerk_limited_f2,0.6365943323434675,0.0,36.86750000000001
jerk_limited_f4,0.001143105305151138,0.0,37.556360000000005
jerk_limited_f4,0.0012686994470477158,0.0,37.50625
jerk_limited_f4,0.0020854936973838355,0.0,36.91296
jerk_limited_f4,0.002415685457728097,0.0,37.12295
jerk_limited_f4,0.004779503808639306,0.0,36.56911
jerk_limited_f4,0.004975104962946934,0.0,37.35859999999998
jerk_limited_f4,0.0050593270085298545,0.0,37.78421999999998
jerk_limited_f4,0.00651937826643541,0.0,37.03958
jerk_limited_f4,0.00725439836611591,0.0,39.849999999999994
jerk_limited_f4,0.007954615536704974,0.0,38.05855999999999
jerk_limited_f4,0.009182422288252504,0.0,37.104879999999994
jerk_limited_f4,0.009848269782791028,0.0,41.458
jerk_limited_f4,0.01007056454695195,0.0,37.516799999999996
jerk_limited_f4,0.010265522640933009,0.0,36.628
jerk_limited_f4,0.015920554399093314,0.0,36.790249999999986
jerk_limited_f4,0.016711133250638784,0.0,38.44848
jerk_limited_f4,0.016976020778188466,0.0,37.555730000000004
jerk_limited_f4,0.017048495226829666,0.0,37.00643
jerk_limited_f4,0.020417703594245742,0.0,36.36912
jerk_limited_f4,0.021269283291393038,0.0,36.84
jerk_limited_f4,0.02229091524050007,0.0,37.3001
jerk_limited_f4,0.02246909622960422,0.0,37.45196
jerk_limited_f4,0.024230235331620012,0.0,37.752999999999986
jerk_limited_f4,0.02525862091914229,0.0,37.424519999999994
jerk_limited_f4,0.025586541480586224,0.0,36.70634
jerk_limited_f4,0.027109732352142868,0.0,36.552499999999995
jerk_limited_f4,0.027391778667971,0.0,36.6519799999999
jerk_limited_f4,0.030938450802683412,0.0,41.225750000000005
jerk_limited_f4,0.03643536011925281,0.0,37.02143999999997
jerk_limited_f4,0.038951523938095325,0.0,36.93692
jerk_limited_f4,0.040142133880904776,0.0,36.9695
jerk_limited_f4,0.042096115571042286,0.0,36.79007999999999
jerk_limited_f4,0.04298512388526617,0.0,38.473839999999974
jerk_limited_f4,0.04519389541995951,0.0,38.11499999999995
jerk_limited_f4,0.04594622966901055,0.0,37.25252
jerk_limited_f4,0.04606260936779158,0.0,36.643519999999974
jerk_limited_f4,0.05131957296947701,0.0,36.827339999999985
jerk_limited_f4,0.052094004764209695,0.0,37.5185
jerk_limited_f4,0.056890054822039425,0.0,36.50325999999998
jerk_limited_f4,0.05703023756496148,0.0,37.56512000000001
jerk_limited_f4,0.061614629364742414,0.0,36.786120000000004
jerk_limited_f4,0.06366754646363128,0.0,38.67372
jerk_limited_f4,0.07181041191636361,0.0,36.32767
jerk_limited_f4,0.07383373478753748,0.0,36.83628999999998
jerk_limited_f4,0.07452907025051977,0.0,36.646
jerk_limited_f4,0.10359846094215369,0.0,36.568160000000006
jerk_limited_f4,0.12530838853711052,0.0,37.900919999999985
jerk_limited_f4,0.13016523050687148,0.0,36.78124999999999
jerk_limited_f4,0.1304990990619816,0.0,36.93979999999999
jerk_limited_f4,0.14232767588286013,0.0,37.080610000000014
jerk_limited_f4,0.1575234244943502,0.0,38.40055999999999
jerk_limited_f4,0.18447235137235082,0.0,38.50932
jerk_limited_f4,0.19253316449440602,0.0,38.40700000000001
jerk_limited_f4,0.1953223729568285,0.0,36.63156
jerk_limited_f4,0.20319819268009098,0.0,37.711439999999996
jerk_limited_f4,0.21398654983691331,0.0,38.06200000000001
jerk_limited_f4,0.24221291207309092,0.0,36.64963
jerk_limited_f4,0.24283504510951892,0.0,37.06857
jerk_limited_f4,0.3064746300396504,0.0,39.34192000000001
jerk_limited_f4,0.6099221056617455,0.0,37.28135999999999
local_poly_w11_d2_lag1,0.00010501906818284411,0.009964285714285714,36.87667999999999
local_poly_w11_d2_lag1,0.00011928751769036059,0.00997275204359673,38.25633999999997
local_poly_w11_d2_lag1,0.0001224828629132786,0.009967532467532469,36.82432
local_poly_w11_d2_lag1,0.00014577725541779928,0.009974874371859297,35.79975999999999
local_poly_w11_d2_lag1,1.036008425478612e-05,0.009971590909090909,35.62283
local_poly_w11_d2_lag1,1.0534536974445816e-05,0.009961240310077519,35.439500000000024
local_poly_w11_d2_lag1,1.0619784214208907e-05,0.009963636363636364,36.62076
local_poly_w11_d2_lag1,1.1919930388962115e-05,0.009970326409495548,35.951359999999994
local_poly_w11_d2_lag1,1.2980381045303743e-05,0.009966777408637873,35.084
local_poly_w11_d2_lag1,1.4657329355159367e-05,0.00996389891696751,35.43692
local_poly_w11_d2_lag1,1.474413712270618e-05,0.00997737556561086,37.91999999999999
local_poly_w11_d2_lag1,1.5744028261486393e-05,0.009971590909090909,35.51925
local_poly_w11_d2_lag1,1.6356625695468677e-05,0.009974874371859297,36.98925999999997
local_poly_w11_d2_lag1,1.6709524601754122e-05,0.00996078431372549,34.34882000000001
local_poly_w11_d2_lag1,1.740182485804791e-05,0.009973262032085562,35.170089999999995
local_poly_w11_d2_lag1,1.7531579664433343e-06,0.00996415770609319,34.891259999999974
local_poly_w11_d2_lag1,2.0651220044682747e-06,0.009965277777777778,37.863749999999996
local_poly_w11_d2_lag1,2.2060248090466636e-05,0.009972299168975069,36.41679999999997
local_poly_w11_d2_lag1,2.226364477019081e-05,0.009962686567164179,34.01386
local_poly_w11_d2_lag1,2.2305903939916025e-06,0.009961538461538461,39.21125000000003
local_poly_w11_d2_lag1,2.3170262596335413e-05,0.00997289972899729,39.43655999999999
local_poly_w11_d2_lag1,2.3485959026097898e-05,0.00997282608695652,35.49799999999999
local_poly_w11_d2_lag1,2.361016243125545e-05,0.009975845410628018,34.82942
local_poly_w11_d2_lag1,2.3647650455831198e-05,0.009962121212121212,38.5505
local_poly_w11_d2_lag1,2.446394932318333e-06,0.009963369963369963,43.43899999999999
local_poly_w11_d2_lag1,2.598116617654673e-06,0.009969788519637464,35.8207
local_poly_w11_d2_lag1,2.7214078935905637e-05,0.009972067039106147,35.78638
local_poly_w11_d2_lag1,2.958856549870037e-05,0.009972527472527472,36.54021
local_poly_w11_d2_lag1,3.2011946231851434e-05,0.009961089494163425,34.93796
local_poly_w11_d2_lag1,3.253453259619972e-06,0.009974811083123425,36.846320000000006
local_poly_w11_d2_lag1,3.3376281833711943e-06,0.009970238095238096,35.289249999999996
local_poly_w11_d2_lag1,3.4437777148776155e-05,0.009970845481049562,36.875
local_poly_w11_d2_lag1,3.453347655301349e-05,0.009971509971509971,37.7295
local_poly_w11_d2_lag1,3.483216496690636e-05,0.009971264367816092,35.686509999999984
local_poly_w11_d2_lag1,3.83335780871424e-06,0.009976635514018693,37.53234000000001
local_poly_w11_d2_lag1,4.1304680976226345e-08,0.009976190476190477,35.24196
local_poly_w11_d2_lag1,4.211001878954368e-06,0.009972602739726028,35.135000000000005
local_poly_w11_d2_lag1,4.351531026499815e-06,0.009973474801061009,37.05500000000001
local_poly_w11_d2_lag1,4.5747941222232155e-06,0.009963235294117648,35.62639000000001
local_poly_w11_d2_lag1,4.637047854987754e-06,0.00997275204359673,35.416
local_poly_w11_d2_lag1,5.306036224752369e-05,0.009975124378109452,36.57842
local_poly_w11_d2_lag1,5.758815455324528e-06,0.009960937500000001,36.066849999999995
local_poly_w11_d2_lag1,5.850565944239832e-06,0.009976635514018693,43.10459000000004
local_poly_w11_d2_lag1,5.8997231118013666e-08,0.009967637540453074,34.35600000000001
local_poly_w11_d2_lag1,5.983192586457283e-05,0.00996309963099631,38.242000000000004
local_poly_w11_d2_lag1,6.181929008918733e-05,0.009969969969969971,38.78644000000001
local_poly_w11_d2_lag1,6.247233888935822e-06,0.00997289972899729,34.94631999999999
local_poly_w11_d2_lag1,6.330434426197961e-06,0.009970588235294118,36.03375000000001
local_poly_w11_d2_lag1,6.529222090595837e-06,0.009961389961389962,35.456219999999995
local_poly_w11_d2_lag1,6.9811615924526465e-06,0.009964912280701755,36.44900000000004
local_poly_w11_d2_lag1,7.014674364939234e-06,0.009973118279569893,35.47661
local_poly_w11_d2_lag1,7.04351394042245e-06,0.009972972972972973,34.90175
local_poly_w11_d2_lag1,7.3023972269875105e-06,0.00996282527881041,36.35699999999999
local_poly_w11_d2_lag1,7.359491075687252e-07,0.009976905311778292,37.21
local_poly_w11_d2_lag1,7.453461835525515e-06,0.009974025974025974,43.97127999999999
local_poly_w11_d2_lag1,7.4717252575586085e-06,0.009971264367816092,36.254979999999996
local_poly_w11_d2_lag1,7.824174330589471e-07,0.009964412811387902,35.3838
local_poly_w11_d2_lag1,8.545214540412869e-07,0.009975609756097561,38.61821999999999
local_poly_w11_d2_lag1,8.994221497170166e-08,0.009975369458128078,36.52945
local_poly_w11_d2_lag1,9.376589891636334e-06,0.009976190476190477,36.06804
local_poly_w11_d3_lag1,0.00010732531074351293,0.009974874371859297,36.965529999999994
local_poly_w11_d3_lag1,1.0398725145957146e-05,0.00996078431372549,42.929140000000004
local_poly_w11_d3_lag1,1.1735414543814715e-05,0.009972299168975069,39.974799999999995
local_poly_w11_d3_lag1,1.2116089363320365e-07,0.00996415770609319,45.84224
local_poly_w11_d3_lag1,1.2548698187324782e-05,0.00996389891696751,41.22008000000001
local_poly_w11_d3_lag1,1.3112758968338375e-06,0.00997289972899729,40.276559999999996
local_poly_w11_d3_lag1,1.3116548482100615e-05,0.00997289972899729,39.36056
local_poly_w11_d3_lag1,1.3619406516053657e-08,0.009967637540453074,38.61836
local_poly_w11_d3_lag1,1.4538865048898656e-05,0.009966777408637873,37.5
local_poly_w11_d3_lag1,1.5821595205547984e-07,0.009974811083123425,38.116360000000014
local_poly_w11_d3_lag1,1.5887142679793756e-06,0.009976190476190477,38.12648
local_poly_w11_d3_lag1,1.6522085522434344e-09,0.009976190476190477,39.507000000000005
local_poly_w11_d3_lag1,1.6921558341424065e-06,0.009971590909090909,34.72075000000001
local_poly_w11_d3_lag1,1.7295597981749278e-06,0.009963369963369963,37.841999999999985
local_poly_w11_d3_lag1,1.830439686253935e-07,0.009961538461538461,36.97581
local_poly_w11_d3_lag1,1.89060453928493e-06,0.009973118279569893,39.60300000000001
local_poly_w11_d3_lag1,1.901161064197503e-06,0.009972972972972973,36.77604
local_poly_w11_d3_lag1,1.997624227878559e-07,0.009976635514018693,37.94873000000001
local_poly_w11_d3_lag1,2.0372900056567542e-06,0.009973474801061009,39.37900000000002
local_poly_w11_d3_lag1,2.0671629813446908e-05,0.009972527472527472,35.79691000000001
local_poly_w11_d3_lag1,2.1267880609311725e-06,0.009971264367816092,39.10973999999992
local_poly_w11_d3_lag1,2.165681337950747e-07,0.009970238095238096,36.65229999999994
local_poly_w11_d3_lag1,2.5105939446077764e-06,0.009965277777777778,38.71078999999999
local_poly_w11_d3_lag1,2.790686966375977e-05,0.009975124378109452,37.32967
local_poly_w11_d3_lag1,2.8164597143546495e-06,0.009969788519637464,36.92499999999998
local_poly_w11_d3_lag1,3.2420160933727795e-07,0.009963235294117648,37.732040000000026
local_poly_w11_d3_lag1,3.2826747171576935e-08,0.009976905311778292,38.811440000000005
local_poly_w11_d3_lag1,3.375499535460307e-06,0.00997737556561086,38.34853
local_poly_w11_d3_lag1,3.432109633128806e-05,0.00996309963099631,36.97060000000001
local_poly_w11_d3_lag1,3.476372554722024e-06,0.009962686567164179,37.45792
local_poly_w11_d3_lag1,3.5555730722579106e-06,0.009976635514018693,36.44075000000001
local_poly_w11_d3_lag1,3.663015750447737e-05,0.009969969969969971,40.19688
local_poly_w11_d3_lag1,3.895507266558503e-09,0.009975369458128078,38.12224999999999
local_poly_w11_d3_lag1,3.963851012377216e-06,0.00997282608695652,37.08292
local_poly_w11_d3_lag1,4.119913838542543e-06,0.009974874371859297,40.91726
local_poly_w11_d3_lag1,4.438012109283078e-06,0.009961389961389962,39.534859999999995
local_poly_w11_d3_lag1,4.641506420628163e-06,0.009973262032085562,43.13499999999999
local_poly_w11_d3_lag1,4.805755158945005e-07,0.009960937500000001,41.68329999999998
local_poly_w11_d3_lag1,4.910567634637403e-06,0.009972602739726028,37.44688
local_poly_w11_d3_lag1,5.30889484072899e-07,0.009964912280701755,45.46556
local_poly_w11_d3_lag1,5.501875602254333e-06,0.009974025974025974,38.269999999999996
local_poly_w11_d3_lag1,5.512768269141974e-07,0.00997275204359673,45.821059999999996
local_poly_w11_d3_lag1,5.611234749586987e-06,0.009963636363636364,38.944079999999985
local_poly_w11_d3_lag1,5.664678611735534e-07,0.009970326409495548,37.13312
local_poly_w11_d3_lag1,5.7442436312205474e-06,0.009975845410628018,38.34796
local_poly_w11_d3_lag1,5.804181449267554e-06,0.009970845481049562,36.71249999999997
local_poly_w11_d3_lag1,5.893222319803949e-06,0.009962121212121212,40.352000000000004
local_poly_w11_d3_lag1,6.05488586311178e-07,0.009964412811387902,36.38339999999998
local_poly_w11_d3_lag1,6.179135083944502e-06,0.00996282527881041,43.55287999999999
local_poly_w11_d3_lag1,6.762256953805226e-05,0.009964285714285714,38.177499999999995
local_poly_w11_d3_lag1,7.440682648756702e-06,0.009970588235294118,36.34025000000001
local_poly_w11_d3_lag1,7.473146045905492e-05,0.00997275204359673,38.25249999999999
local_poly_w11_d3_lag1,7.541509886666471e-06,0.009972067039106147,37.31787000000001
local_poly_w11_d3_lag1,7.800705115597216e-06,0.009971590909090909,40.702670000000005
local_poly_w11_d3_lag1,7.88282887799426e-06,0.009961089494163425,36.13844
local_poly_w11_d3_lag1,7.89629746409692e-07,0.009975609756097561,37.89818999999999
local_poly_w11_d3_lag1,8.706876999922414e-07,0.009961240310077519,45.10163
local_poly_w11_d3_lag1,9.34444583429122e-05,0.009967532467532469,43.77000000000001
local_poly_w11_d3_lag1,9.791399431911148e-06,0.009971509971509971,37.875
local_poly_w11_d3_lag1,9.955032120738832e-06,0.009971264367816092,38.963749999999976
local_poly_w5_d2_lag1,1.0096800797099628e-06,0.009965277777777778,34.24137
local_poly_w5_d2_lag1,1.0662688575743125e-05,0.009961089494163425,33.71148
local_poly_w5_d2_lag1,1.0926238876011042e-06,0.009974811083123425,31.72564000000001
local_poly_w5_d2_lag1,1.1124497586981608e-06,0.009970238095238096,33.92545
local_poly_w5_d2_lag1,1.1485983258248846e-05,0.009970845481049562,34.417779999999986
local_poly_w5_d2_lag1,1.1515276275833995e-05,0.009971509971509971,33.8335
local_poly_w5_d2_lag1,1.1614760123076504e-05,0.009971264367816092,32.07896999999996
local_poly_w5_d2_lag1,1.2777097745244484e-06,0.009976635514018693,31.69491000000001
local_poly_w5_d2_lag1,1.3793377090971907e-08,0.009976190476190477,32.39702
local_poly_w5_d2_lag1,1.46698107648757e-06,0.009973474801061009,37.21692
local_poly_w5_d2_lag1,1.5417929218971625e-06,0.009963235294117648,31.949860000000015
local_poly_w5_d2_lag1,1.552633288374378e-06,0.00997275204359673,35.64061999999999
local_poly_w5_d2_lag1,1.631048432559819e-06,0.009972602739726028,35.11664000000002
local_poly_w5_d2_lag1,1.765791573612287e-05,0.009975124378109452,36.74825000000004
local_poly_w5_d2_lag1,1.9193275054460494e-06,0.009960937500000001,40.245799999999996
local_poly_w5_d2_lag1,1.9718383100551732e-08,0.009967637540453074,34.68808
local_poly_w5_d2_lag1,1.9835252043587944e-06,0.009976635514018693,33.06434000000002
local_poly_w5_d2_lag1,1.9945808300611132e-05,0.00996309963099631,37.8706
local_poly_w5_d2_lag1,2.0605451774387204e-05,0.009969969969969971,34.089560000000006
local_poly_w5_d2_lag1,2.1007740156022766e-06,0.00997289972899729,34.616679999999995
local_poly_w5_d2_lag1,2.229789520239164e-06,0.009961389961389962,33.29121999999999
local_poly_w5_d2_lag1,2.3267493745478942e-06,0.009964912280701755,32.10316
local_poly_w5_d2_lag1,2.338452742004701e-06,0.009973118279569893,35.25375000000002
local_poly_w5_d2_lag1,2.34888617879814e-06,0.009972972972972973,35.192730000000005
local_poly_w5_d2_lag1,2.4700973982428624e-07,0.009976905311778292,34.26644
local_poly_w5_d2_lag1,2.4931210971738553e-06,0.009971264367816092,34.19125
local_poly_w5_d2_lag1,2.5705757546537205e-06,0.009974025974025974,35.005559999999996
