run_id,dataset_id,session_id,trajectory_id,split,seed,scenario_id,method_id,n_samples,n_joints,output_field,event_id,event_type,event_time_s,joint_index,joint_id,lag_samples,lag_s,lag_aligned_rmse,window_before_s,window_after_s,max_lag_s
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,jerk_qp_pva_ruckig,311,1,command_p,stop-j0-k163,stop,1.6300000000000001,0,joint_0,5,0.050000000000000044,0.04524704626029482,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,jerk_qp_pva_ruckig,311,1,command_p,stop-j0-k188,stop,1.8800000000000001,0,joint_0,-5,-0.050000000000000044,0.04267090337525212,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,jerk_qp_pva_ruckig,311,1,command_p,stop-j0-k214,stop,2.14,0,joint_0,5,0.04999999999999982,0.038460552468118255,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,jerk_qp_pva_ruckig,311,1,command_p,stop-j0-k239,stop,2.39,0,joint_0,-5,-0.04999999999999982,0.03651962811838587,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,jerk_qp_pva_ruckig,311,1,command_p,stop-j0-k264,stop,2.64,0,joint_0,5,0.04999999999999982,0.03200589130117717,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__001,test,6456423977188847503,clean,jerk_qp_pva_ruckig,311,1,command_p,stop-j0-k290,stop,2.9,0,joint_0,-2,-0.020000000000000018,0.03131579463853622,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k24,stop,0.24,0,joint_0,2,0.01999999999999999,0.001493235722323062,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k48,stop,0.48,0,joint_0,2,0.020000000000000018,0.0003548781852152604,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k72,stop,0.72,0,joint_0,2,0.020000000000000018,0.001275675948209848,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,reversal-j0-k96,reversal,0.9550000000000001,0,joint_0,2,0.020000000000000018,0.0004681362596853415,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k119,stop,1.19,0,joint_0,2,0.020000000000000018,0.0011753008800212883,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k143,stop,1.43,0,joint_0,2,0.020000000000000018,0.0005151869028079685,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k167,stop,1.67,0,joint_0,2,0.020000000000000018,0.0011179923014365343,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k190,stop,1.9000000000000001,0,joint_0,2,0.020000000000000018,0.0005604633360100186,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k214,stop,2.14,0,joint_0,2,0.020000000000000018,0.001078798656763619,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k238,stop,2.38,0,joint_0,2,0.020000000000000018,0.0005973069761527403,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k262,stop,2.62,0,joint_0,2,0.020000000000000018,0.0010384528370186881,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k285,stop,2.85,0,joint_0,2,0.020000000000000018,0.0006305703834297892,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k309,stop,3.09,0,joint_0,2,0.020000000000000018,0.0010113076537853565,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__002,test,2591292145192930604,clean,jerk_qp_pva_ruckig,359,1,command_p,stop-j0-k333,stop,3.33,0,joint_0,2,0.020000000000000018,0.0006569839315579884,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,jerk_qp_pva_ruckig,254,1,command_p,stop-j0-k16,stop,0.16,0,joint_0,-5,-0.05,0.051353384007912006,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,jerk_qp_pva_ruckig,254,1,command_p,stop-j0-k42,stop,0.42,0,joint_0,-5,-0.04999999999999999,0.10644456579138767,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,jerk_qp_pva_ruckig,254,1,command_p,stop-j0-k68,stop,0.68,0,joint_0,5,0.050000000000000044,0.11964788959605845,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,jerk_qp_pva_ruckig,254,1,command_p,stop-j0-k95,stop,0.9500000000000001,0,joint_0,5,0.050000000000000044,0.1213435602954485,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,jerk_qp_pva_ruckig,254,1,command_p,stop-j0-k121,stop,1.21,0,joint_0,5,0.050000000000000044,0.11042765747576463,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,jerk_qp_pva_ruckig,254,1,command_p,stop-j0-k147,stop,1.47,0,joint_0,-5,-0.050000000000000044,0.10418112400013897,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,jerk_qp_pva_ruckig,254,1,command_p,stop-j0-k174,stop,1.74,0,joint_0,5,0.050000000000000044,0.09432827742548536,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,jerk_qp_pva_ruckig,254,1,command_p,stop-j0-k200,stop,2.0,0,joint_0,-5,-0.04999999999999982,0.08897531127663431,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__003,test,164294863753972531,clean,jerk_qp_pva_ruckig,254,1,command_p,stop-j0-k226,stop,2.2600000000000002,0,joint_0,5,0.04999999999999982,0.07916250334387377,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,stop-j0-k40,stop,0.4,0,joint_0,-1,-0.010000000000000009,0.004542253995964449,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,stop-j0-k75,stop,0.75,0,joint_0,5,0.050000000000000044,0.00382084773317658,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,reversal-j0-k77,reversal,0.755,0,joint_0,5,0.050000000000000044,0.0039210508070788375,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,stop-j0-k110,stop,1.1,0,joint_0,-5,-0.050000000000000044,0.004437959814301582,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,reversal-j0-k112,reversal,1.105,0,joint_0,-2,-0.020000000000000018,0.0045766453616255115,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,stop-j0-k146,stop,1.46,0,joint_0,5,0.050000000000000044,0.0033024433815439375,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,stop-j0-k181,stop,1.81,0,joint_0,0,0.0,0.0038444618628349666,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,stop-j0-k216,stop,2.16,0,joint_0,3,0.029999999999999805,0.0025814090346665164,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,stop-j0-k251,stop,2.5100000000000002,0,joint_0,1,0.009999999999999787,0.0031849228024270764,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__004,test,3831280454153082782,clean,jerk_qp_pva_ruckig,266,1,command_p,reversal-j0-k253,reversal,2.515,0,joint_0,1,0.009999999999999787,0.0031849228024270764,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k22,stop,0.22,0,joint_0,2,0.01999999999999999,0.002790494959846623,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k47,stop,0.47000000000000003,0,joint_0,1,0.010000000000000009,0.0055730210721014,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k71,stop,0.71,0,joint_0,4,0.040000000000000036,0.0044278009735824984,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k96,stop,0.96,0,joint_0,1,0.010000000000000009,0.005802104697782427,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k120,stop,1.2,0,joint_0,3,0.030000000000000027,0.004250144098699288,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k145,stop,1.45,0,joint_0,1,0.010000000000000009,0.005179260545913823,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k169,stop,1.69,0,joint_0,3,0.030000000000000027,0.0035854092447891147,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k194,stop,1.94,0,joint_0,1,0.010000000000000009,0.004519986364300411,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k218,stop,2.18,0,joint_0,3,0.029999999999999805,0.0030617506616146236,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,reversal-j0-k220,reversal,2.185,0,joint_0,3,0.029999999999999805,0.0030617506616146236,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k243,stop,2.43,0,joint_0,2,0.020000000000000018,0.004030815133262504,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k268,stop,2.68,0,joint_0,2,0.020000000000000018,0.002596611282036601,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k292,stop,2.92,0,joint_0,1,0.010000000000000009,0.0034525100927553305,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k317,stop,3.17,0,joint_0,2,0.020000000000000018,0.002138968361647662,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__005,test,8034068435071612850,clean,jerk_qp_pva_ruckig,355,1,command_p,stop-j0-k341,stop,3.41,0,joint_0,1,0.009999999999999787,0.003041650289188007,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k25,stop,0.25,0,joint_0,1,0.010000000000000009,0.008906809202764905,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k46,stop,0.46,0,joint_0,3,0.030000000000000027,0.01019346701034999,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k67,stop,0.67,0,joint_0,1,0.010000000000000009,0.011900508191038986,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k88,stop,0.88,0,joint_0,4,0.040000000000000036,0.010454544762842329,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k109,stop,1.09,0,joint_0,1,0.010000000000000009,0.011373730306933671,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k130,stop,1.3,0,joint_0,4,0.040000000000000036,0.0092647959634588,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k151,stop,1.51,0,joint_0,1,0.010000000000000009,0.009938482737434572,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,reversal-j0-k173,reversal,1.725,0,joint_0,3,0.030000000000000027,0.008174483923540516,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,reversal-j0-k194,reversal,1.935,0,joint_0,1,0.010000000000000009,0.008847542453454654,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k215,stop,2.15,0,joint_0,3,0.030000000000000027,0.0072291278225286824,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k236,stop,2.36,0,joint_0,1,0.010000000000000009,0.007911319231352649,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k257,stop,2.57,0,joint_0,3,0.029999999999999805,0.006180346635430912,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__006,test,1169201831661088177,clean,jerk_qp_pva_ruckig,306,1,command_p,stop-j0-k278,stop,2.7800000000000002,0,joint_0,2,0.020000000000000018,0.007047216673216658,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k19,stop,0.19,0,joint_0,1,0.010000000000000009,0.01865600816539255,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k43,stop,0.43,0,joint_0,-1,-0.010000000000000009,0.03138800253412153,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k67,stop,0.67,0,joint_0,5,0.050000000000000044,0.03261374042393839,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k90,stop,0.9,0,joint_0,-5,-0.04999999999999993,0.03300638703924593,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k114,stop,1.1400000000000001,0,joint_0,5,0.050000000000000044,0.029831821856204088,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k138,stop,1.3800000000000001,0,joint_0,0,0.0,0.030647359234063212,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k162,stop,1.62,0,joint_0,5,0.050000000000000044,0.02647467225542956,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k185,stop,1.85,0,joint_0,-1,-0.010000000000000009,0.026106081867885437,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k209,stop,2.09,0,joint_0,5,0.04999999999999982,0.022048271432431373,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k233,stop,2.33,0,joint_0,1,0.009999999999999787,0.023014799131060745,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k257,stop,2.57,0,joint_0,4,0.040000000000000036,0.019386996509339945,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__007,test,7732473498039404107,clean,jerk_qp_pva_ruckig,304,1,command_p,stop-j0-k280,stop,2.8000000000000003,0,joint_0,1,0.009999999999999787,0.01986279891503452,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k13,stop,0.13,0,joint_0,-5,-0.05,0.009580135465535723,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k39,stop,0.39,0,joint_0,-5,-0.04999999999999999,0.02322288080994314,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k65,stop,0.65,0,joint_0,5,0.04999999999999999,0.026798231305833354,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k91,stop,0.91,0,joint_0,-5,-0.04999999999999993,0.02702267515968162,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k116,stop,1.16,0,joint_0,5,0.050000000000000044,0.024745864986258772,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k142,stop,1.42,0,joint_0,-5,-0.050000000000000044,0.023552767059881696,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k168,stop,1.68,0,joint_0,5,0.050000000000000044,0.021260412570966364,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k194,stop,1.94,0,joint_0,-5,-0.050000000000000044,0.02027049944967312,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k220,stop,2.2,0,joint_0,5,0.04999999999999982,0.018159443480904692,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__008,test,2278937470391603141,clean,jerk_qp_pva_ruckig,273,1,command_p,stop-j0-k245,stop,2.45,0,joint_0,-5,-0.04999999999999982,0.017113189984385855,0.1,0.1,0.05
paper-evidence-v3-locked-test::jerk_qp_pva_ruckig,synthetic-feasible-v3,synthetic,rapid_reversal__v3__test__009,test,5608387668850070574,clean,jerk_qp_pva_ruckig,336,1,command_p,stop-j0-k12,stop,0.12,0,joint_0,-5,-0.05,0.0171818939178287,0.1,0.1,0.05
