method,total_compute_us
jerk_qp_pva_ruckig,1488.584
jerk_qp_pva_ruckig,1488.584
jerk_qp_pva_ruckig,1488.625
jerk_qp_pva_ruckig,1488.625
jerk_qp_pva_ruckig,1488.625
jerk_qp_pva_ruckig,1488.667
jerk_qp_pva_ruckig,1488.75
jerk_qp_pva_ruckig,1488.833
jerk_qp_pva_ruckig,1488.834
jerk_qp_pva_ruckig,1488.875
jerk_qp_pva_ruckig,1488.917
jerk_qp_pva_ruckig,1488.959
jerk_qp_pva_ruckig,1489.0
jerk_qp_pva_ruckig,1489.0
jerk_qp_pva_ruckig,1489.0
jerk_qp_pva_ruckig,1489.042
jerk_qp_pva_ruckig,1489.042
jerk_qp_pva_ruckig,1489.042
jerk_qp_pva_ruckig,1489.042
jerk_qp_pva_ruckig,1489.083
jerk_qp_pva_ruckig,1489.083
jerk_qp_pva_ruckig,1489.084
jerk_qp_pva_ruckig,1489.125
jerk_qp_pva_ruckig,1489.125
jerk_qp_pva_ruckig,1489.209
jerk_qp_pva_ruckig,1489.25
jerk_qp_pva_ruckig,1489.25
jerk_qp_pva_ruckig,1489.333
jerk_qp_pva_ruckig,1489.334
jerk_qp_pva_ruckig,1489.417
jerk_qp_pva_ruckig,1489.417
jerk_qp_pva_ruckig,1489.417
jerk_qp_pva_ruckig,1489.458
jerk_qp_pva_ruckig,1489.458
jerk_qp_pva_ruckig,1489.458
jerk_qp_pva_ruckig,1489.459
jerk_qp_pva_ruckig,1489.5
jerk_qp_pva_ruckig,1489.5
jerk_qp_pva_ruckig,1489.542
jerk_qp_pva_ruckig,1489.583
jerk_qp_pva_ruckig,1489.583
jerk_qp_pva_ruckig,1489.583
jerk_qp_pva_ruckig,1489.667
jerk_qp_pva_ruckig,1489.75
jerk_qp_pva_ruckig,1489.75
jerk_qp_pva_ruckig,1489.75
jerk_qp_pva_ruckig,1489.792
jerk_qp_pva_ruckig,1489.792
jerk_qp_pva_ruckig,1489.833
jerk_qp_pva_ruckig,1489.875
jerk_qp_pva_ruckig,1489.875
jerk_qp_pva_ruckig,1489.875
jerk_qp_pva_ruckig,1489.875
jerk_qp_pva_ruckig,1489.875
jerk_qp_pva_ruckig,1489.916
jerk_qp_pva_ruckig,1490.0
jerk_qp_pva_ruckig,1490.0
jerk_qp_pva_ruckig,1490.042
jerk_qp_pva_ruckig,1490.125
jerk_qp_pva_ruckig,1490.166
jerk_qp_pva_ruckig,1490.25
jerk_qp_pva_ruckig,1490.25
jerk_qp_pva_ruckig,1490.25
jerk_qp_pva_ruckig,1490.25
jerk_qp_pva_ruckig,1490.291
jerk_qp_pva_ruckig,1490.292
jerk_qp_pva_ruckig,1490.333
jerk_qp_pva_ruckig,1490.333
jerk_qp_pva_ruckig,1490.334
jerk_qp_pva_ruckig,1490.375
jerk_qp_pva_ruckig,1490.458
jerk_qp_pva_ruckig,1490.459
jerk_qp_pva_ruckig,1490.5
jerk_qp_pva_ruckig,1490.541
jerk_qp_pva_ruckig,1490.541
jerk_qp_pva_ruckig,1490.542
jerk_qp_pva_ruckig,1490.625
jerk_qp_pva_ruckig,1490.625
jerk_qp_pva_ruckig,1490.667
jerk_qp_pva_ruckig,1490.667
jerk_qp_pva_ruckig,1490.667
jerk_qp_pva_ruckig,1490.667
jerk_qp_pva_ruckig,1490.708
jerk_qp_pva_ruckig,1490.75
jerk_qp_pva_ruckig,1490.75
jerk_qp_pva_ruckig,1490.75
jerk_qp_pva_ruckig,1490.792
jerk_qp_pva_ruckig,1490.833
jerk_qp_pva_ruckig,1490.875
jerk_qp_pva_ruckig,1490.875
jerk_qp_pva_ruckig,1491.0
jerk_qp_pva_ruckig,1491.042
jerk_qp_pva_ruckig,1491.125
jerk_qp_pva_ruckig,1491.25
jerk_qp_pva_ruckig,1491.25
jerk_qp_pva_ruckig,1491.291
jerk_qp_pva_ruckig,1491.333
jerk_qp_pva_ruckig,1491.334
jerk_qp_pva_ruckig,1491.375
jerk_qp_pva_ruckig,1491.375
jerk_qp_pva_ruckig,1491.375
jerk_qp_pva_ruckig,1491.417
jerk_qp_pva_ruckig,1491.417
jerk_qp_pva_ruckig,1491.417
jerk_qp_pva_ruckig,1491.417
jerk_qp_pva_ruckig,1491.5
jerk_qp_pva_ruckig,1491.5
jerk_qp_pva_ruckig,1491.5
jerk_qp_pva_ruckig,1491.5
jerk_qp_pva_ruckig,1491.5
jerk_qp_pva_ruckig,1491.5
jerk_qp_pva_ruckig,1491.5
jerk_qp_pva_ruckig,1491.541
jerk_qp_pva_ruckig,1491.542
jerk_qp_pva_ruckig,1491.584
jerk_qp_pva_ruckig,1491.584
jerk_qp_pva_ruckig,1491.625
jerk_qp_pva_ruckig,1491.667
jerk_qp_pva_ruckig,1491.709
jerk_qp_pva_ruckig,1491.75
jerk_qp_pva_ruckig,1491.75
jerk_qp_pva_ruckig,1491.75
jerk_qp_pva_ruckig,1491.792
jerk_qp_pva_ruckig,1491.792
jerk_qp_pva_ruckig,1491.875
jerk_qp_pva_ruckig,1491.875
jerk_qp_pva_ruckig,1491.875
jerk_qp_pva_ruckig,1491.917
jerk_qp_pva_ruckig,1491.958
jerk_qp_pva_ruckig,1491.958
jerk_qp_pva_ruckig,1491.958
jerk_qp_pva_ruckig,1492.0
jerk_qp_pva_ruckig,1492.0
jerk_qp_pva_ruckig,1492.0
jerk_qp_pva_ruckig,1492.0
jerk_qp_pva_ruckig,1492.041
jerk_qp_pva_ruckig,1492.042
jerk_qp_pva_ruckig,1492.084
jerk_qp_pva_ruckig,1492.125
jerk_qp_pva_ruckig,1492.125
jerk_qp_pva_ruckig,1492.166
jerk_qp_pva_ruckig,1492.167
jerk_qp_pva_ruckig,1492.209
jerk_qp_pva_ruckig,1492.209
jerk_qp_pva_ruckig,1492.25
jerk_qp_pva_ruckig,1492.25
jerk_qp_pva_ruckig,1492.25
jerk_qp_pva_ruckig,1492.291
jerk_qp_pva_ruckig,1492.333
jerk_qp_pva_ruckig,1492.333
jerk_qp_pva_ruckig,1492.334
jerk_qp_pva_ruckig,1492.334
jerk_qp_pva_ruckig,1492.375
jerk_qp_pva_ruckig,1492.416
jerk_qp_pva_ruckig,1492.416
jerk_qp_pva_ruckig,1492.417
jerk_qp_pva_ruckig,1492.417
jerk_qp_pva_ruckig,1492.458
jerk_qp_pva_ruckig,1492.458
jerk_qp_pva_ruckig,1492.5
jerk_qp_pva_ruckig,1492.5
jerk_qp_pva_ruckig,1492.5
jerk_qp_pva_ruckig,1492.583
jerk_qp_pva_ruckig,1492.584
jerk_qp_pva_ruckig,1492.625
jerk_qp_pva_ruckig,1492.625
jerk_qp_pva_ruckig,1492.666
jerk_qp_pva_ruckig,1492.666
jerk_qp_pva_ruckig,1492.667
jerk_qp_pva_ruckig,1492.667
jerk_qp_pva_ruckig,1492.708
jerk_qp_pva_ruckig,1492.709
jerk_qp_pva_ruckig,1492.75
jerk_qp_pva_ruckig,1492.75
jerk_qp_pva_ruckig,1492.791
jerk_qp_pva_ruckig,1492.792
jerk_qp_pva_ruckig,1492.792
jerk_qp_pva_ruckig,1492.792
jerk_qp_pva_ruckig,1492.833
jerk_qp_pva_ruckig,1492.834
jerk_qp_pva_ruckig,1492.875
jerk_qp_pva_ruckig,1492.875
jerk_qp_pva_ruckig,1492.875
jerk_qp_pva_ruckig,1492.917
jerk_qp_pva_ruckig,1492.917
jerk_qp_pva_ruckig,1492.959
jerk_qp_pva_ruckig,1493.0
jerk_qp_pva_ruckig,1493.083
jerk_qp_pva_ruckig,1493.125
jerk_qp_pva_ruckig,1493.125
jerk_qp_pva_ruckig,1493.167
jerk_qp_pva_ruckig,1493.208
jerk_qp_pva_ruckig,1493.208
jerk_qp_pva_ruckig,1493.209
jerk_qp_pva_ruckig,1493.25
jerk_qp_pva_ruckig,1493.25
jerk_qp_pva_ruckig,1493.333
jerk_qp_pva_ruckig,1493.333
jerk_qp_pva_ruckig,1493.334
jerk_qp_pva_ruckig,1493.375
jerk_qp_pva_ruckig,1493.375
jerk_qp_pva_ruckig,1493.375
jerk_qp_pva_ruckig,1493.416
jerk_qp_pva_ruckig,1493.416
jerk_qp_pva_ruckig,1493.417
jerk_qp_pva_ruckig,1493.417
jerk_qp_pva_ruckig,1493.417
jerk_qp_pva_ruckig,1493.458
jerk_qp_pva_ruckig,1493.459
jerk_qp_pva_ruckig,1493.5
jerk_qp_pva_ruckig,1493.5
jerk_qp_pva_ruckig,1493.5
jerk_qp_pva_ruckig,1493.541
jerk_qp_pva_ruckig,1493.541
jerk_qp_pva_ruckig,1493.541
jerk_qp_pva_ruckig,1493.541
jerk_qp_pva_ruckig,1493.583
jerk_qp_pva_ruckig,1493.583
jerk_qp_pva_ruckig,1493.583
jerk_qp_pva_ruckig,1493.583
jerk_qp_pva_ruckig,1493.584
jerk_qp_pva_ruckig,1493.625
jerk_qp_pva_ruckig,1493.625
jerk_qp_pva_ruckig,1493.666
jerk_qp_pva_ruckig,1493.667
jerk_qp_pva_ruckig,1493.667
jerk_qp_pva_ruckig,1493.708
jerk_qp_pva_ruckig,1493.708
jerk_qp_pva_ruckig,1493.708
jerk_qp_pva_ruckig,1493.75
jerk_qp_pva_ruckig,1493.75
jerk_qp_pva_ruckig,1493.75
jerk_qp_pva_ruckig,1493.833
jerk_qp_pva_ruckig,1493.875
jerk_qp_pva_ruckig,1493.916
jerk_qp_pva_ruckig,1493.958
jerk_qp_pva_ruckig,1493.958
jerk_qp_pva_ruckig,1493.959
jerk_qp_pva_ruckig,1494.0
jerk_qp_pva_ruckig,1494.042
jerk_qp_pva_ruckig,1494.042
jerk_qp_pva_ruckig,1494.042
jerk_qp_pva_ruckig,1494.042
jerk_qp_pva_ruckig,1494.083
jerk_qp_pva_ruckig,1494.083
jerk_qp_pva_ruckig,1494.083
jerk_qp_pva_ruckig,1494.125
jerk_qp_pva_ruckig,1494.167
jerk_qp_pva_ruckig,1494.167
jerk_qp_pva_ruckig,1494.208
jerk_qp_pva_ruckig,1494.208
jerk_qp_pva_ruckig,1494.25
jerk_qp_pva_ruckig,1494.25
jerk_qp_pva_ruckig,1494.25
jerk_qp_pva_ruckig,1494.25
jerk_qp_pva_ruckig,1494.291
jerk_qp_pva_ruckig,1494.333
jerk_qp_pva_ruckig,1494.333
jerk_qp_pva_ruckig,1494.334
jerk_qp_pva_ruckig,1494.375
jerk_qp_pva_ruckig,1494.417
jerk_qp_pva_ruckig,1494.417
jerk_qp_pva_ruckig,1494.417
jerk_qp_pva_ruckig,1494.458
jerk_qp_pva_ruckig,1494.458
jerk_qp_pva_ruckig,1494.459
jerk_qp_pva_ruckig,1494.459
jerk_qp_pva_ruckig,1494.5
jerk_qp_pva_ruckig,1494.5
jerk_qp_pva_ruckig,1494.542
jerk_qp_pva_ruckig,1494.584
jerk_qp_pva_ruckig,1494.584
jerk_qp_pva_ruckig,1494.625
jerk_qp_pva_ruckig,1494.625
jerk_qp_pva_ruckig,1494.667
jerk_qp_pva_ruckig,1494.833
jerk_qp_pva_ruckig,1494.875
jerk_qp_pva_ruckig,1494.958
jerk_qp_pva_ruckig,1494.958
jerk_qp_pva_ruckig,1495.0
jerk_qp_pva_ruckig,1495.0
jerk_qp_pva_ruckig,1495.042
jerk_qp_pva_ruckig,1495.042
jerk_qp_pva_ruckig,1495.083
jerk_qp_pva_ruckig,1495.084
jerk_qp_pva_ruckig,1495.125
jerk_qp_pva_ruckig,1495.167
jerk_qp_pva_ruckig,1495.167
jerk_qp_pva_ruckig,1495.208
jerk_qp_pva_ruckig,1495.209
jerk_qp_pva_ruckig,1495.25
jerk_qp_pva_ruckig,1495.333
jerk_qp_pva_ruckig,1495.375
jerk_qp_pva_ruckig,1495.416
jerk_qp_pva_ruckig,1495.458
jerk_qp_pva_ruckig,1495.458
jerk_qp_pva_ruckig,1495.5
jerk_qp_pva_ruckig,1495.542
jerk_qp_pva_ruckig,1495.542
jerk_qp_pva_ruckig,1495.583
jerk_qp_pva_ruckig,1495.625
jerk_qp_pva_ruckig,1495.666
jerk_qp_pva_ruckig,1495.708
jerk_qp_pva_ruckig,1495.75
jerk_qp_pva_ruckig,1495.75
jerk_qp_pva_ruckig,1495.792
jerk_qp_pva_ruckig,1495.916
jerk_qp_pva_ruckig,1495.917
jerk_qp_pva_ruckig,1495.917
jerk_qp_pva_ruckig,1495.959
jerk_qp_pva_ruckig,1496.0
jerk_qp_pva_ruckig,1496.042
jerk_qp_pva_ruckig,1496.125
jerk_qp_pva_ruckig,1496.125
jerk_qp_pva_ruckig,1496.125
jerk_qp_pva_ruckig,1496.166
jerk_qp_pva_ruckig,1496.167
jerk_qp_pva_ruckig,1496.25
jerk_qp_pva_ruckig,1496.25
jerk_qp_pva_ruckig,1496.25
jerk_qp_pva_ruckig,1496.25
jerk_qp_pva_ruckig,1496.291
jerk_qp_pva_ruckig,1496.292
jerk_qp_pva_ruckig,1496.292
jerk_qp_pva_ruckig,1496.333
jerk_qp_pva_ruckig,1496.416
jerk_qp_pva_ruckig,1496.417
jerk_qp_pva_ruckig,1496.417
jerk_qp_pva_ruckig,1496.458
jerk_qp_pva_ruckig,1496.458
jerk_qp_pva_ruckig,1496.459
jerk_qp_pva_ruckig,1496.5
jerk_qp_pva_ruckig,1496.541
jerk_qp_pva_ruckig,1496.542
jerk_qp_pva_ruckig,1496.542
jerk_qp_pva_ruckig,1496.709
jerk_qp_pva_ruckig,1496.792
jerk_qp_pva_ruckig,1496.792
jerk_qp_pva_ruckig,1496.833
jerk_qp_pva_ruckig,1496.834
jerk_qp_pva_ruckig,1496.834
jerk_qp_pva_ruckig,1496.875
jerk_qp_pva_ruckig,1496.916
jerk_qp_pva_ruckig,1496.917
jerk_qp_pva_ruckig,1496.917
jerk_qp_pva_ruckig,1497.0
jerk_qp_pva_ruckig,1497.0
jerk_qp_pva_ruckig,1497.125
jerk_qp_pva_ruckig,1497.125
jerk_qp_pva_ruckig,1497.167
jerk_qp_pva_ruckig,1497.25
jerk_qp_pva_ruckig,1497.292
jerk_qp_pva_ruckig,1497.333
jerk_qp_pva_ruckig,1497.333
jerk_qp_pva_ruckig,1497.334
jerk_qp_pva_ruckig,1497.375
jerk_qp_pva_ruckig,1497.417
jerk_qp_pva_ruckig,1497.417
jerk_qp_pva_ruckig,1497.458
jerk_qp_pva_ruckig,1497.5
jerk_qp_pva_ruckig,1497.5
jerk_qp_pva_ruckig,1497.5
jerk_qp_pva_ruckig,1497.542
jerk_qp_pva_ruckig,1497.542
jerk_qp_pva_ruckig,1497.583
jerk_qp_pva_ruckig,1497.583
jerk_qp_pva_ruckig,1497.584
jerk_qp_pva_ruckig,1497.584
jerk_qp_pva_ruckig,1497.625
jerk_qp_pva_ruckig,1497.625
jerk_qp_pva_ruckig,1497.667
jerk_qp_pva_ruckig,1497.667
jerk_qp_pva_ruckig,1497.708
jerk_qp_pva_ruckig,1497.708
jerk_qp_pva_ruckig,1497.709
jerk_qp_pva_ruckig,1497.709
jerk_qp_pva_ruckig,1497.75
jerk_qp_pva_ruckig,1497.75
jerk_qp_pva_ruckig,1497.75
jerk_qp_pva_ruckig,1497.792
jerk_qp_pva_ruckig,1497.875
jerk_qp_pva_ruckig,1497.875
jerk_qp_pva_ruckig,1497.875
jerk_qp_pva_ruckig,1497.916
jerk_qp_pva_ruckig,1497.917
jerk_qp_pva_ruckig,1498.041
jerk_qp_pva_ruckig,1498.042
jerk_qp_pva_ruckig,1498.084
jerk_qp_pva_ruckig,1498.167
jerk_qp_pva_ruckig,1498.208
jerk_qp_pva_ruckig,1498.209
jerk_qp_pva_ruckig,1498.209
jerk_qp_pva_ruckig,1498.25
jerk_qp_pva_ruckig,1498.25
jerk_qp_pva_ruckig,1498.292
jerk_qp_pva_ruckig,1498.334
jerk_qp_pva_ruckig,1498.375
jerk_qp_pva_ruckig,1498.375
jerk_qp_pva_ruckig,1498.375
jerk_qp_pva_ruckig,1498.416
jerk_qp_pva_ruckig,1498.417
jerk_qp_pva_ruckig,1498.459
jerk_qp_pva_ruckig,1498.459
jerk_qp_pva_ruckig,1498.5
jerk_qp_pva_ruckig,1498.5
jerk_qp_pva_ruckig,1498.5
jerk_qp_pva_ruckig,1498.542
jerk_qp_pva_ruckig,1498.584
jerk_qp_pva_ruckig,1498.584
jerk_qp_pva_ruckig,1498.625
jerk_qp_pva_ruckig,1498.667
jerk_qp_pva_ruckig,1498.667
jerk_qp_pva_ruckig,1498.75
jerk_qp_pva_ruckig,1498.792
jerk_qp_pva_ruckig,1498.833
jerk_qp_pva_ruckig,1498.833
jerk_qp_pva_ruckig,1498.834
jerk_qp_pva_ruckig,1498.916
jerk_qp_pva_ruckig,1498.916
jerk_qp_pva_ruckig,1498.917
jerk_qp_pva_ruckig,1499.0
jerk_qp_pva_ruckig,1499.0
jerk_qp_pva_ruckig,1499.0
jerk_qp_pva_ruckig,1499.0
jerk_qp_pva_ruckig,1499.0
jerk_qp_pva_ruckig,1499.041
jerk_qp_pva_ruckig,1499.042
jerk_qp_pva_ruckig,1499.084
jerk_qp_pva_ruckig,1499.084
jerk_qp_pva_ruckig,1499.125
jerk_qp_pva_ruckig,1499.125
jerk_qp_pva_ruckig,1499.166
jerk_qp_pva_ruckig,1499.208
jerk_qp_pva_ruckig,1499.25
jerk_qp_pva_ruckig,1499.292
jerk_qp_pva_ruckig,1499.292
jerk_qp_pva_ruckig,1499.333
jerk_qp_pva_ruckig,1499.333
jerk_qp_pva_ruckig,1499.375
jerk_qp_pva_ruckig,1499.416
jerk_qp_pva_ruckig,1499.416
jerk_qp_pva_ruckig,1499.416
jerk_qp_pva_ruckig,1499.416
jerk_qp_pva_ruckig,1499.5
jerk_qp_pva_ruckig,1499.5
jerk_qp_pva_ruckig,1499.5
jerk_qp_pva_ruckig,1499.5
jerk_qp_pva_ruckig,1499.5
jerk_qp_pva_ruckig,1499.542
jerk_qp_pva_ruckig,1499.542
jerk_qp_pva_ruckig,1499.542
jerk_qp_pva_ruckig,1499.584
jerk_qp_pva_ruckig,1499.625
jerk_qp_pva_ruckig,1499.708
jerk_qp_pva_ruckig,1499.709
jerk_qp_pva_ruckig,1499.791
jerk_qp_pva_ruckig,1499.791
jerk_qp_pva_ruckig,1499.791
jerk_qp_pva_ruckig,1499.792
jerk_qp_pva_ruckig,1499.834
jerk_qp_pva_ruckig,1499.834
jerk_qp_pva_ruckig,1499.834
jerk_qp_pva_ruckig,1499.875
jerk_qp_pva_ruckig,1499.875
jerk_qp_pva_ruckig,1499.917
jerk_qp_pva_ruckig,1499.958
jerk_qp_pva_ruckig,1499.958
jerk_qp_pva_ruckig,1500.0
jerk_qp_pva_ruckig,1500.0
jerk_qp_pva_ruckig,1500.041
jerk_qp_pva_ruckig,1500.041
jerk_qp_pva_ruckig,1500.083
jerk_qp_pva_ruckig,1500.083
jerk_qp_pva_ruckig,1500.084
jerk_qp_pva_ruckig,1500.167
jerk_qp_pva_ruckig,1500.25
jerk_qp_pva_ruckig,1500.25
jerk_qp_pva_ruckig,1500.291
jerk_qp_pva_ruckig,1500.292
jerk_qp_pva_ruckig,1500.458
jerk_qp_pva_ruckig,1500.5
jerk_qp_pva_ruckig,1500.5
jerk_qp_pva_ruckig,1500.625
jerk_qp_pva_ruckig,1500.625
jerk_qp_pva_ruckig,1500.667
jerk_qp_pva_ruckig,1500.708
jerk_qp_pva_ruckig,1500.709
jerk_qp_pva_ruckig,1500.75
jerk_qp_pva_ruckig,1500.791
jerk_qp_pva_ruckig,1500.792
jerk_qp_pva_ruckig,1500.792
jerk_qp_pva_ruckig,1500.792
jerk_qp_pva_ruckig,1500.833
jerk_qp_pva_ruckig,1500.875
jerk_qp_pva_ruckig,1500.875
jerk_qp_pva_ruckig,1500.917
jerk_qp_pva_ruckig,1501.0
jerk_qp_pva_ruckig,1501.0
jerk_qp_pva_ruckig,1501.083
jerk_qp_pva_ruckig,1501.083
jerk_qp_pva_ruckig,1501.125
jerk_qp_pva_ruckig,1501.167
jerk_qp_pva_ruckig,1501.209
jerk_qp_pva_ruckig,1501.25
jerk_qp_pva_ruckig,1501.25
jerk_qp_pva_ruckig,1501.291
jerk_qp_pva_ruckig,1501.292
jerk_qp_pva_ruckig,1501.292
jerk_qp_pva_ruckig,1501.292
jerk_qp_pva_ruckig,1501.334
jerk_qp_pva_ruckig,1501.417
jerk_qp_pva_ruckig,1501.417
jerk_qp_pva_ruckig,1501.417
jerk_qp_pva_ruckig,1501.541
jerk_qp_pva_ruckig,1501.625
jerk_qp_pva_ruckig,1501.625
jerk_qp_pva_ruckig,1501.667
jerk_qp_pva_ruckig,1501.667
jerk_qp_pva_ruckig,1501.959
jerk_qp_pva_ruckig,1502.0
jerk_qp_pva_ruckig,1502.042
jerk_qp_pva_ruckig,1502.042
jerk_qp_pva_ruckig,1502.083
jerk_qp_pva_ruckig,1502.083
jerk_qp_pva_ruckig,1502.125
jerk_qp_pva_ruckig,1502.208
jerk_qp_pva_ruckig,1502.25
jerk_qp_pva_ruckig,1502.25
jerk_qp_pva_ruckig,1502.25
jerk_qp_pva_ruckig,1502.25
jerk_qp_pva_ruckig,1502.291
jerk_qp_pva_ruckig,1502.375
jerk_qp_pva_ruckig,1502.375
jerk_qp_pva_ruckig,1502.416
jerk_qp_pva_ruckig,1502.417
jerk_qp_pva_ruckig,1502.458
jerk_qp_pva_ruckig,1502.458
jerk_qp_pva_ruckig,1502.459
jerk_qp_pva_ruckig,1502.459
jerk_qp_pva_ruckig,1502.459
jerk_qp_pva_ruckig,1502.5
jerk_qp_pva_ruckig,1502.542
jerk_qp_pva_ruckig,1502.542
jerk_qp_pva_ruckig,1502.625
jerk_qp_pva_ruckig,1502.625
jerk_qp_pva_ruckig,1502.666
jerk_qp_pva_ruckig,1502.666
jerk_qp_pva_ruckig,1502.708
jerk_qp_pva_ruckig,1502.75
jerk_qp_pva_ruckig,1502.75
jerk_qp_pva_ruckig,1502.75
jerk_qp_pva_ruckig,1502.792
jerk_qp_pva_ruckig,1502.833
jerk_qp_pva_ruckig,1502.916
jerk_qp_pva_ruckig,1502.917
jerk_qp_pva_ruckig,1502.917
jerk_qp_pva_ruckig,1502.917
jerk_qp_pva_ruckig,1502.917
jerk_qp_pva_ruckig,1502.917
jerk_qp_pva_ruckig,1502.958
jerk_qp_pva_ruckig,1503.0
jerk_qp_pva_ruckig,1503.0
jerk_qp_pva_ruckig,1503.166
jerk_qp_pva_ruckig,1503.167
jerk_qp_pva_ruckig,1503.292
jerk_qp_pva_ruckig,1503.333
jerk_qp_pva_ruckig,1503.333
jerk_qp_pva_ruckig,1503.334
jerk_qp_pva_ruckig,1503.334
jerk_qp_pva_ruckig,1503.375
jerk_qp_pva_ruckig,1503.416
jerk_qp_pva_ruckig,1503.458
jerk_qp_pva_ruckig,1503.458
jerk_qp_pva_ruckig,1503.541
jerk_qp_pva_ruckig,1503.541
jerk_qp_pva_ruckig,1503.583
jerk_qp_pva_ruckig,1503.625
jerk_qp_pva_ruckig,1503.666
jerk_qp_pva_ruckig,1503.708
jerk_qp_pva_ruckig,1503.792
jerk_qp_pva_ruckig,1503.875
jerk_qp_pva_ruckig,1503.917
jerk_qp_pva_ruckig,1504.0
jerk_qp_pva_ruckig,1504.041
jerk_qp_pva_ruckig,1504.125
jerk_qp_pva_ruckig,1504.125
jerk_qp_pva_ruckig,1504.125
jerk_qp_pva_ruckig,1504.125
jerk_qp_pva_ruckig,1504.166
jerk_qp_pva_ruckig,1504.167
jerk_qp_pva_ruckig,1504.167
jerk_qp_pva_ruckig,1504.208
jerk_qp_pva_ruckig,1504.208
jerk_qp_pva_ruckig,1504.375
jerk_qp_pva_ruckig,1504.5
jerk_qp_pva_ruckig,1504.5
jerk_qp_pva_ruckig,1504.792
jerk_qp_pva_ruckig,1504.833
jerk_qp_pva_ruckig,1504.834
jerk_qp_pva_ruckig,1504.958
jerk_qp_pva_ruckig,1505.0
jerk_qp_pva_ruckig,1505.041
jerk_qp_pva_ruckig,1505.083
jerk_qp_pva_ruckig,1505.25
jerk_qp_pva_ruckig,1505.291
jerk_qp_pva_ruckig,1505.334
jerk_qp_pva_ruckig,1505.416
jerk_qp_pva_ruckig,1505.417
jerk_qp_pva_ruckig,1505.5
jerk_qp_pva_ruckig,1505.583
jerk_qp_pva_ruckig,1505.625
jerk_qp_pva_ruckig,1505.625
jerk_qp_pva_ruckig,1505.666
jerk_qp_pva_ruckig,1505.667
jerk_qp_pva_ruckig,1505.667
jerk_qp_pva_ruckig,1505.708
jerk_qp_pva_ruckig,1505.708
jerk_qp_pva_ruckig,1505.75
jerk_qp_pva_ruckig,1505.792
jerk_qp_pva_ruckig,1505.875
jerk_qp_pva_ruckig,1505.916
jerk_qp_pva_ruckig,1506.041
jerk_qp_pva_ruckig,1506.042
jerk_qp_pva_ruckig,1506.083
jerk_qp_pva_ruckig,1506.125
jerk_qp_pva_ruckig,1506.125
jerk_qp_pva_ruckig,1506.167
jerk_qp_pva_ruckig,1506.208
jerk_qp_pva_ruckig,1506.25
jerk_qp_pva_ruckig,1506.25
jerk_qp_pva_ruckig,1506.291
jerk_qp_pva_ruckig,1506.334
jerk_qp_pva_ruckig,1506.375
jerk_qp_pva_ruckig,1506.416
jerk_qp_pva_ruckig,1506.458
jerk_qp_pva_ruckig,1506.5
jerk_qp_pva_ruckig,1506.5
jerk_qp_pva_ruckig,1506.5
jerk_qp_pva_ruckig,1506.541
jerk_qp_pva_ruckig,1506.583
jerk_qp_pva_ruckig,1506.583
jerk_qp_pva_ruckig,1506.584
jerk_qp_pva_ruckig,1506.584
jerk_qp_pva_ruckig,1506.584
jerk_qp_pva_ruckig,1506.708
jerk_qp_pva_ruckig,1506.75
jerk_qp_pva_ruckig,1506.75
jerk_qp_pva_ruckig,1506.792
jerk_qp_pva_ruckig,1506.833
jerk_qp_pva_ruckig,1506.833
jerk_qp_pva_ruckig,1506.834
jerk_qp_pva_ruckig,1506.875
jerk_qp_pva_ruckig,1506.875
jerk_qp_pva_ruckig,1506.917
jerk_qp_pva_ruckig,1506.917
jerk_qp_pva_ruckig,1506.959
jerk_qp_pva_ruckig,1507.0
jerk_qp_pva_ruckig,1507.083
jerk_qp_pva_ruckig,1507.083
jerk_qp_pva_ruckig,1507.083
jerk_qp_pva_ruckig,1507.084
jerk_qp_pva_ruckig,1507.125
jerk_qp_pva_ruckig,1507.291
jerk_qp_pva_ruckig,1507.292
jerk_qp_pva_ruckig,1507.292
jerk_qp_pva_ruckig,1507.292
jerk_qp_pva_ruckig,1507.292
jerk_qp_pva_ruckig,1507.583
jerk_qp_pva_ruckig,1507.625
jerk_qp_pva_ruckig,1507.792
jerk_qp_pva_ruckig,1507.875
jerk_qp_pva_ruckig,1508.125
jerk_qp_pva_ruckig,1508.167
jerk_qp_pva_ruckig,1508.25
jerk_qp_pva_ruckig,1508.333
jerk_qp_pva_ruckig,1508.333
jerk_qp_pva_ruckig,1508.458
jerk_qp_pva_ruckig,1508.459
jerk_qp_pva_ruckig,1508.5
jerk_qp_pva_ruckig,1508.5
jerk_qp_pva_ruckig,1508.542
jerk_qp_pva_ruckig,1508.625
jerk_qp_pva_ruckig,1508.708
jerk_qp_pva_ruckig,1508.75
jerk_qp_pva_ruckig,1508.792
jerk_qp_pva_ruckig,1508.958
jerk_qp_pva_ruckig,1509.0
jerk_qp_pva_ruckig,1509.042
jerk_qp_pva_ruckig,1509.083
jerk_qp_pva_ruckig,1509.125
jerk_qp_pva_ruckig,1509.167
jerk_qp_pva_ruckig,1509.208
jerk_qp_pva_ruckig,1509.25
jerk_qp_pva_ruckig,1509.291
jerk_qp_pva_ruckig,1509.292
jerk_qp_pva_ruckig,1509.292
jerk_qp_pva_ruckig,1509.292
jerk_qp_pva_ruckig,1509.375
jerk_qp_pva_ruckig,1509.375
