experiment,dataset,method_id,method,result_group,target_components,derivative_source,causal,future_samples,native_delay_samples,target_timing,evaluation_start_index,evaluation_stop_index_exclusive,sweep_type,sweep_value,max_velocity_limit,max_acceleration_limit,max_jerk_limit,minimum_duration_ms,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,raw_target_feasible_rate,target_projection_rate,projection_velocity_rmse,projection_acceleration_rmse,raw_target_max_velocity,raw_target_max_acceleration,raw_target_max_sampled_jerk,projected_target_max_velocity,projected_target_max_acceleration,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,reachable_within_10ms_rate,output_max_velocity,output_max_acceleration,output_max_new_jerk,output_max_sampled_jerk,output_velocity_saturation_rate,output_acceleration_saturation_rate,output_new_jerk_saturation_rate,ruckig_compute_p99_us,ruckig_compute_max_us,settle_time_to_1e3_ms,settle_max_error,settle_final_error
limit_sensitivity,cubic,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.003453279178591638,0.002718120256322292,0.005917486976376174,10.0,9.08510755438951e-11,1.0,0.0,0.0,0.0,0.5919494045934323,1.4708991238395612,7.531598180029551,0.5919494045934323,1.4708991238395612,10.0,10.0,10.0,1.0,0.5919494045934321,1.4708991238395612,0.0,7.5315981800295475,0.0,0.0,0.0,1.042,1.25,0.0,2.131073095767988e-13,0.0
limit_sensitivity,cubic,pva_central_causal,PVA · centered FD (causal delay-1),realtime_supplement,pva,centered_fd_causal_delay1,True,0,1,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.0034532791734155164,0.0027181202535839746,0.005917486976376174,10.0,4.558929850890993e-11,1.0,0.0,0.0,0.0,0.5919494045934323,1.4708991238395612,7.531598180029551,0.5919494045934323,1.4708991238395612,10.0,10.0,10.0,1.0,0.5919494045934324,1.4708991238395617,0.0,7.53159818002955,0.0,0.0,0.0,1.0855199999999976,1.334,0.0,1.0680345496894006e-13,5.551115123125783e-17
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,4.1,4.1,4.1,4000.0,10.0,0.10814731272512698,0.07306184908052127,0.2631505089933448,160.0,0.03191892583842208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.96806881491415,332.4877528311289,358.4998237551751,0.07718120805369127,1.4283634095269844,4.1,4000.0,819.9999999999999,0.0,0.9093959731543624,0.013422818791946308,1.541,1.542,0.0,1.3629518414359095e-16,1.3629518414359095e-16
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,6.0,4.1,6.0,4000.0,10.0,0.06400865584725135,0.04162488018803257,0.1759539263442821,90.0,0.019075216509041995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.14027765188757,207.0039707058353,242.75786734541265,0.08389261744966443,1.394120689530951,6.0,4000.0,819.3630760500026,0.0,0.8389261744966443,0.07718120805369127,1.460229999999999,1.542,0.0,2.324938183749459e-17,2.324938183749459e-17
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,8.2,4.1,8.2,4000.0,10.0,0.049705339993767486,0.03073852475999683,0.14553489621891358,70.0,0.015612474543044203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54652069812306,159.26437021934407,189.21379753161062,0.087248322147651,1.4649199374161719,8.2,4000.0,1300.9162137043652,0.0,0.7785234899328859,0.1342281879194631,1.54103,1.584,0.0,5.028172732924712e-17,5.028172732924712e-17
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,12.0,4.1,12.0,4000.0,10.0,0.03814587308642412,0.023005122403650383,0.11453254841759189,50.0,0.012027656503366513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.821873604450516,116.05447396626397,139.65888156840896,0.09060402684563758,1.5418117438990377,12.0,4000.0,1977.1538260007821,0.0,0.174496644295302,0.7348993288590604,1.5,1.666,0.0,2.0083740085955847e-16,2.0083740085955847e-16
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,acceleration,16.4,4.1,16.4,4000.0,10.0,0.030874924829775163,0.018617546136282682,0.09361065692557885,40.0,0.009261091833306164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89487295743083,89.70162547799586,109.12891896939585,0.09060402684563758,1.5911083924929563,16.4,4000.0,2451.380867994069,0.0,0.05704697986577181,0.8523489932885906,1.501259999999999,1.625,0.0,3.8655752175355606e-16,3.8655752175355606e-16
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,41.0,4.1,8.2,41.0,10.0,0.12358637915886536,0.08431157940015732,0.3217373913478696,190.0,0.024942652272387962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.11275060486506,387.679439409676,422.3555073726224,0.010067114093959731,1.4345815122453331,8.000762772371935,41.0,41.000000000000014,0.0,0.0,0.9899328859060402,0.625,1.334,0.0,2.590384699339595e-18,2.590384699339595e-18
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,200.0,4.1,8.2,200.0,10.0,0.06439853356825753,0.04142358245437178,0.1824836157036539,100.0,0.016415582550080438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.14084303839495,203.13651270756287,233.46697511093788,0.02348993288590604,1.5008725296137262,8.2,200.0,168.27533258532793,0.0,0.04697986577181208,0.9295302013422819,1.292,1.375,0.0,2.7326476001948122e-17,2.7326476001948122e-17
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,800.0,4.1,8.2,800.0,10.0,0.05231010069511582,0.0326652731346859,0.15193266115659212,80.0,0.015788309996508102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.08114954386105,167.64872934473328,197.702540339652,0.04697986577181208,1.4752372764282333,8.2,800.0,576.8020410353182,0.0,0.07046979865771812,0.8825503355704698,1.334259999999999,1.458,0.0,3.057880423617825e-16,3.057880423617825e-16
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,1600.0,4.1,8.2,1600.0,10.0,0.05051993675627199,0.0313647627443485,0.1474108578947689,70.0,0.015727219614728824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.20598454235628,162.25466448914875,192.03761376151667,0.06375838926174497,1.46972699414626,8.2,1600.0,1124.7991689450457,0.0,0.10738255033557047,0.8288590604026845,1.2944899999999977,1.458,0.0,5.028172732924712e-17,5.028172732924712e-17
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,3200.0,4.1,8.2,3200.0,10.0,0.04984056323609361,0.030868119222172582,0.1457472707022994,70.0,0.01561630368224384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0903025650163,159.722921984894,189.60461647001256,0.08053691275167785,1.4662113638936054,8.2,3200.0,1262.4311025171153,0.0,0.4798657718120805,0.4395973154362416,1.5049799999999955,1.834,0.0,2.5388319992783684e-17,2.5388319992783684e-17
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.049705339993767486,0.03073852475999683,0.14553489621891358,70.0,0.015612474543044203,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.54652069812306,159.26437021934407,189.21379753161062,0.087248322147651,1.4649199374161719,8.2,4000.0,1300.9162137043652,0.0,0.7785234899328859,0.1342281879194631,1.418229999999999,1.542,0.0,5.028172732924712e-17,5.028172732924712e-17
limit_sensitivity,sine,p,P,core,p,none,True,0,0,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.04924396213193126,0.030329266573503988,0.14442579917970289,70.0,0.015584172143257328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.00968719377569,158.16446901080658,187.9577106008349,0.1040268456375839,1.4585796563299616,8.2,8000.0,1639.9999999999998,0.0,0.8859060402684564,0.010067114093959731,1.458,1.541,0.0,1.6390043705913064e-17,1.6390043705913064e-17
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,4.1,4.1,4.1,4000.0,10.0,0.2521667328293117,0.15844940180947029,0.6262938434664753,390.0,0.10915263095917105,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,242.12230795413046,491.72786274258266,512.7314869042247,0.35906040268456374,1.8208963538786016,4.1,4000.0,819.9999999999999,0.0,0.62751677852349,0.013422818791946308,1.3774899999999977,2.083,0.0,2.0338602510181684e-15,2.0338602510181684e-15
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,6.0,4.1,6.0,4000.0,10.0,0.09606392968987028,0.050758370144074326,0.2875222252684117,130.0,0.04114944913821469,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,10.0,173.87236207407565,653.7903533434236,0.5033557046979866,2.0989959206179276,6.0,4000.0,1200.0,0.0,0.47651006711409394,0.020134228187919462,1.751229999999999,1.875,0.0,2.0282786689599154e-15,2.02119466521429e-15
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,8.2,4.1,8.2,4000.0,10.0,0.0067503059421152355,0.004966008196176311,0.01694482817664375,10.0,2.682149452118054e-14,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,10.0,10.0,10.0,1.0,1.6951510359994928,7.827072323607354e-15,0.0,1.0658141036401503e-12,0.0,0.0,0.0,2.125,2.333,0.0,2.0282786689599154e-15,2.02119466521429e-15
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,12.0,4.1,12.0,4000.0,10.0,0.006750305942115238,0.004966008196176314,0.01694482817664375,10.0,2.682149362953212e-14,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,10.0,10.0,10.0,1.0,1.6951510359994926,3.195915754261591e-13,0.0,4.877348525056391e-11,0.0,0.0,0.0,2.0432599999999987,2.5,0.0,2.0282786689599154e-15,2.02119466521429e-15
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,16.4,4.1,16.4,4000.0,10.0,0.006750305942115238,0.004966008196176314,0.01694482817664375,10.0,2.682149360776358e-14,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,10.0,10.0,10.0,1.0,1.6951510359994926,3.195915754261591e-13,0.0,4.877348525056391e-11,0.0,0.0,0.0,2.083,2.125,0.0,2.0282786689599154e-15,2.02119466521429e-15
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,41.0,4.1,8.2,41.0,10.0,0.22759387759884647,0.15496117877284404,0.5775490202516378,340.0,0.04336371049642171,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,339.9881556891337,403.8159442932616,1169.90779673145,0.040268456375838924,1.8225008590102367,8.2,41.0,41.000000000000014,0.0,0.08053691275167785,0.8791946308724832,1.3530099999999818,2.166,0.0,4.828120233101115e-19,4.828120233101115e-19
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,200.0,4.1,8.2,200.0,10.0,0.054980976692288325,0.03526096568442125,0.13575946907725417,70.0,0.02059757669197167,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,41.71922590437281,114.9805807635693,258.8532387626299,0.10738255033557047,1.8789844083635385,8.2,200.0,200.00000000000003,0.0,0.11409395973154363,0.7785234899328859,1.83303,2.458,0.0,3.7412173445686275e-14,3.7410454861271226e-14
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,800.0,4.1,8.2,800.0,10.0,0.013390689039607957,0.008841029010975185,0.03355990221914304,20.0,0.004760038879967202,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,11.09317282521907,32.16973605851017,227.18080822389203,0.4463087248322148,1.7202000464354716,8.2,800.0,800.0,0.0,0.09395973154362416,0.4597315436241611,1.958,2.042,0.0,9.856210176562229e-15,9.85535063699254e-15
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,1600.0,4.1,8.2,1600.0,10.0,0.007931821308330176,0.005651168469306262,0.020250758979498504,10.0,0.0014490852474988432,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,10.0,13.042680633316627,25.506256616837693,0.6543624161073825,1.6981128846072964,8.2,1600.0,1228.993260545703,0.0,0.02348993288590604,0.3221476510067114,2.3364899999999977,2.417,0.0,5.002994952187194e-15,4.9999885422922575e-15
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,3200.0,4.1,8.2,3200.0,10.0,0.05172945442074753,0.02384784031794412,0.17278649720446118,70.0,0.026314144053312987,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,10.0,91.23952325051283,143.97945822164976,0.6476510067114094,2.2155441458968834,8.2,3200.0,1639.9999999999998,0.0,0.2483221476510067,0.1040268456375839,1.8787499999999966,2.042,0.0,2.532066839940126e-15,2.532066839940126e-15
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.0067503059421152355,0.004966008196176311,0.01694482817664375,10.0,2.682149452118054e-14,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,10.0,10.0,10.0,1.0,1.6951510359994928,7.827072323607354e-15,0.0,1.0658141036401503e-12,0.0,0.0,0.0,2.084,2.25,0.0,2.0282786689599154e-15,2.02119466521429e-15
limit_sensitivity,sine,pv_truth,PV · analytic truth,core,pv,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.00675030594211524,0.004966008196179178,0.01694482817664375,10.0,1.401200194000469e-13,1.0,0.0,0.0,0.0,1.6951510359994926,0.0,0.0,1.6951510359994926,0.0,10.0,10.0,10.0,1.0,1.6951510359994926,4.440892098500626e-16,0.0,8.118505867571457e-14,0.0,0.0,0.0,1.334,1.459,0.0,1.0208385616086841e-15,1.0083873033867176e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,4.1,4.1,4.1,4000.0,10.0,0.187334816459512,0.11740844349008192,0.4726010766589792,320.0,0.10223317691788791,0.785234899328859,0.21476510067114093,0.08930787796000532,0.751217580803774,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,4.099999959,118.49801844986854,468.7136554055533,1002.7732907763723,0.37583892617449666,1.527342873162777,4.1,4000.0,819.9999999999999,0.0,0.6208053691275168,0.003355704697986577,1.001259999999999,2.458,0.0,2.0422275611210093e-15,2.0422275611210093e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,6.0,4.1,6.0,4000.0,10.0,0.1759209134180477,0.09735773569550277,0.4984633782145025,270.0,0.08341944579127827,0.912751677852349,0.087248322147651,0.007748572100241958,0.07585457004894304,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,5.9999999399999995,11.775054671942529,339.79447841942294,536.6199548043061,0.4798657718120805,1.9654145115816595,6.0,4000.0,1200.0,0.0,0.4966442953020134,0.026845637583892617,1.79103,2.208,0.0,2.040296284831404e-15,2.040296284831404e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,8.2,4.1,8.2,4000.0,10.0,0.00675030594211524,0.0049660081961763166,0.016944828176643754,10.0,2.6829358432412824e-14,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.6951510359994924,6.364585446404775,0.0,40.073043946224665,0.0,0.0,0.0,1.210229999999999,1.709,0.0,2.040296284831404e-15,2.040296284831404e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,12.0,4.1,12.0,4000.0,10.0,0.006750305942115239,0.004966008196176314,0.01694482817664375,10.0,2.6829356149092272e-14,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.6951510359994924,6.364585446404774,0.0,40.073043946224686,0.0,0.0,0.0,1.043229999999999,1.375,0.0,2.0415839484913777e-15,2.0415839484913777e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,acceleration,16.4,4.1,16.4,4000.0,10.0,0.00675030594211524,0.004966008196176316,0.01694482817664375,10.0,2.6829355315715902e-14,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.6951510359994924,6.364585446404775,0.0,40.073043946224686,0.0,0.0,0.0,1.043259999999999,1.375,0.0,2.028702919964495e-15,2.0166809629218285e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,41.0,4.1,8.2,41.0,10.0,0.006750305942115253,0.004966008196174768,0.016944828176644274,10.0,5.972155450347219e-17,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.695151035999406,6.364585446404918,0.0,40.07304394664975,0.0,0.0,0.0,2.085229999999999,2.375,0.0,2.1530370014945275e-19,2.1530370014945275e-19
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,200.0,4.1,8.2,200.0,10.0,0.006750305942115242,0.004966008196174766,0.01694482817664375,10.0,1.9462366715287907e-17,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.6951510359994924,6.364585446404748,0.0,40.073043946224686,0.0,0.0,0.0,2.0,2.083,0.0,3.75741377265169e-14,3.75741377265169e-14
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,800.0,4.1,8.2,800.0,10.0,0.00675030594211524,0.004966008196174762,0.01694482817664375,10.0,2.1264622022580766e-17,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.6951510359994926,6.364585446404756,0.0,40.073043946224686,0.0,0.0,0.0,2.085489999999998,2.417,0.0,9.868761063946392e-15,9.868761063946392e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,1600.0,4.1,8.2,1600.0,10.0,0.006750305942115236,0.004966008196174761,0.016944828176643754,10.0,2.2608154394556483e-17,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.6951510359994928,6.364585446404775,0.0,40.07304394622467,0.0,0.0,0.0,2.0012299999999987,2.042,0.0,5.0116333737772135e-15,5.0116333737772135e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,3200.0,4.1,8.2,3200.0,10.0,0.00675030594211524,0.004966008196176696,0.016944828176643754,10.0,3.3410790621623803e-14,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.6951510359994926,6.364585446404775,0.0,40.07304394622468,0.0,0.0,0.0,2.087719999999997,2.958,0.0,2.529293832597372e-15,2.5258590532280647e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,4000.0,4.1,8.2,4000.0,10.0,0.00675030594211524,0.0049660081961763166,0.016944828176643754,10.0,2.6829358432412824e-14,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.6951510359994924,6.364585446404775,0.0,40.073043946224665,0.0,0.0,0.0,1.0,1.292,0.0,2.040296284831404e-15,2.040296284831404e-15
limit_sensitivity,sine,pva_truth,PVA · analytic truth,core,pva,analytic_truth,True,0,0,target[k] -> output[k+1],3,301,jerk,8000.0,4.1,8.2,8000.0,10.0,0.00675030594211524,0.0049660081961791815,0.016944828176643747,10.0,1.4014783346799997e-13,1.0,0.0,0.0,0.0,1.6951510359994926,6.364585446404775,40.073043946224686,1.6951510359994926,6.364585446404775,10.0,10.0,10.0,1.0,1.6951510359994926,6.364585446404775,0.0,40.073043946224665,0.0,0.0,0.0,0.9627199999999966,1.292,0.0,1.031250061992888e-15,1.031250061992888e-15
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,acceleration,4.1,4.1,4.1,4000.0,10.0,0.2654276026467332,0.16732579004734024,0.656757650235055,430.0,0.11614488691822968,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,310.3392282889034,528.5900797159879,545.416914655358,0.23154362416107382,1.810454557516454,4.1,4000.0,819.9999999999999,0.0,0.6644295302013423,0.1040268456375839,1.25,1.75,0.0,3.054856312131655e-19,3.054856312131655e-19
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,acceleration,6.0,4.1,6.0,4000.0,10.0,0.009119525081907,0.006374509927386257,0.02429676305000443,10.0,0.0030749665403010467,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,10.0,50.070520969414154,577.9134861649882,0.5805369127516778,1.7138661193783973,6.0,4000.0,800.56247982094,0.0,0.3221476510067114,0.09731543624161074,1.3774899999999977,2.125,0.0,2.184880334388698e-19,1.4623097588577506e-19
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,acceleration,8.2,4.1,8.2,4000.0,10.0,0.007833220908921908,0.005532727425295915,0.021110630891914638,10.0,0.0013165690164735004,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,10.0,13.205328907696154,498.5116504290968,0.6140939597315436,1.7053302759562758,8.2,4000.0,1064.1576681823656,0.0,0.10067114093959731,0.28523489932885904,1.5444899999999977,2.209,0.0,2.184880334388698e-19,1.4623097588577506e-19
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,acceleration,12.0,4.1,12.0,4000.0,10.0,0.00844582665583336,0.006114535170088299,0.020926358446447614,10.0,0.002792874751749263,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,10.0,17.07847610683649,319.42516976925555,0.6140939597315436,1.7047739881233626,12.0,4000.0,2400.0,0.0,0.10067114093959731,0.28523489932885904,1.0927299999999922,2.042,0.0,2.184880334388698e-19,1.4623097588577506e-19
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,acceleration,16.4,4.1,16.4,4000.0,10.0,0.010360641711707195,0.006835071275875982,0.04307985591370672,10.0,0.005804383575019204,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,10.0,16.55760583265372,226.63935441343799,0.6073825503355704,1.704647227697483,16.4,4000.0,3279.9999999999995,0.0,0.10067114093959731,0.29194630872483224,1.209,1.833,0.0,2.184880334388698e-19,1.4623097588577506e-19
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,jerk,41.0,4.1,8.2,41.0,10.0,0.20958846730932393,0.1428323748162218,0.5346083066468811,310.0,0.03919873477057171,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,274.0664026052048,372.96850775186914,1213.0499582589362,0.026845637583892617,1.7910822799723736,8.2,41.0,41.000000000000014,0.0,0.06040268456375839,0.912751677852349,0.792,0.833,0.0,1.477890025113544e-14,1.837996951843606e-18
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,jerk,200.0,4.1,8.2,200.0,10.0,0.05129551753541845,0.028517969350124423,0.1554411840673422,70.0,0.02099801601379369,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,26.18498932437846,117.93880067428832,299.5280278089223,0.06040268456375839,1.9255004464430245,8.2,200.0,200.0,0.0,0.10738255033557047,0.8322147651006712,0.833,0.875,0.0,3.4625553271364143e-16,9.543452753273973e-22
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,jerk,800.0,4.1,8.2,800.0,10.0,0.012799333550554046,0.008972148852464185,0.03292567816831442,20.0,0.00376693230304273,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,13.689673821956646,42.06454240825295,194.35131412549208,0.1342281879194631,1.7187173984801087,8.2,800.0,800.0,0.0,0.10067114093959731,0.7651006711409396,1.001229999999999,1.5,0.0,1.1620516891088791e-17,7.865722479301817e-20
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,jerk,1600.0,4.1,8.2,1600.0,10.0,0.010373672799866384,0.007552447660636283,0.02469667960300654,10.0,0.004697632206668791,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,11.993358305469275,47.27575255650805,300.3878735811296,0.23825503355704697,1.7085787597989381,8.2,1600.0,1600.0,0.0,0.14429530201342283,0.6174496644295302,1.001229999999999,2.292,0.0,2.104633974848066e-18,1.5916889263275788e-19
limit_sensitivity,sine,pv_backward,PV · historical backward FD,core,pv,backward_fd,True,0,0,target[k] -> output[k+1],3,301,jerk,3200.0,4.1,8.2,3200.0,10.0,0.008010467472101157,0.00562226019226536,0.021614724157917438,10.0,0.001493217964112832,1.0,0.0,0.0,0.0,1.694482817664375,0.0,0.0,1.694482817664375,0.0,10.0,13.491698232215354,448.6055556350251,0.6040268456375839,1.7058021168635584,8.2,3200.0,1268.8431091018836,0.0,0.07718120805369127,0.3187919463087248,1.585229999999999,1.833,0.0,3.9858985787196513e-19,3.9858985787196513e-19
