dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us,estimator_family,duration_mode,prediction_position_rmse,prediction_position_mae,prediction_position_max_error
csv,Robust CA-KF (300 ms lookahead),0.0,300.0,10.0,full,0.24294214230975414,0.14603984014777024,1.0988729980299237,-90.0,0.23913512098992956,0.04871194379391101,4.092029187007453,8.199999918,263.9735701124864,217.60888471226883,558.5987925523804,1122.5166530535332,1252.3108932987675,0.6594315245478036,3.245988387976752,8.2,1639.9999999999998,12.292,40.34593999999997,2.152059999999994,CA-KF,control_cycle,0.21821822304794752,0.13254135489429184,1.242091355928707
csv,Robust CA-KF (300 ms lookahead),0.0,300.0,300.0,position_only,0.13525742620641207,0.07505792622834669,0.5026195963256425,-50.0,0.1329729591374882,0.0,0.0,0.0,0.0,300.0,490.6180327466299,851.2657293114528,1072.4580122777454,0.7064599483204135,2.9892179799490393,8.200000000000001,1639.9999999999998,12.167,22.925279999999898,1.6110599999999942,CA-KF,matched,0.21821822304794752,0.13254135489429184,1.242091355928707
csv,Robust CA-KF (300 ms lookahead),0.0,300.0,10.0,position_only,0.1702068225800273,0.1138866253537125,0.6577808181310416,-40.0,0.16924186172798197,0.0,0.0,0.0,0.0,249.26741586196235,546.6983953282178,825.6644182469419,1121.2374901238022,0.5974160206718346,2.859589221273606,8.2,1639.9999999999998,12.125,15.167,1.667,CA-KF,control_cycle,0.21821822304794752,0.13254135489429184,1.242091355928707
csv,Alpha-beta-gamma (50 ms lookahead),0.0,50.0,50.0,full,0.045322622685815835,0.01897744921195249,0.24738274220179596,40.0,0.041630462924481006,0.059484777517564404,2.172203300204712,8.199999918,260.5494581483729,50.0,248.6197618593543,537.2709632874272,895.137351195381,0.6723514211886304,2.0670334692219505,8.200000000000001,1639.9999999999998,3.167,4.042,1.818719999999994,ABG,matched,0.014007274573023686,0.00861565275672876,0.08179571640210992
csv,Alpha-beta-gamma (50 ms lookahead),0.0,50.0,10.0,full,0.058999778428039086,0.03125755779082182,0.2696880692193995,40.0,0.05623908860043881,0.059484777517564404,2.172203300204712,8.199999918,260.5494581483729,55.98443548884657,287.8407201230847,641.9667760430327,1077.1156646784095,0.475968992248062,2.6872073136871784,8.200000000000001,1639.9999999999998,3.166,3.7634399999999877,1.75,ABG,control_cycle,0.014007274573023686,0.00861565275672876,0.08179571640210992
csv,Alpha-beta-gamma (50 ms lookahead),0.0,50.0,50.0,position_only,0.030038072129490744,0.01327074466190186,0.20355580195943995,40.0,0.02585860713865056,0.0,0.0,0.0,0.0,50.0,177.07362048477643,323.96304964017617,404.3786870491378,0.5049095607235142,1.6853541483287962,8.200000000000001,1639.9999999999998,3.166,3.83366,1.5690599999999941,ABG,matched,0.014007274573023686,0.00861565275672876,0.08179571640210992
csv,Alpha-beta-gamma (50 ms lookahead),0.0,50.0,10.0,position_only,0.030141500298693988,0.01374360949774459,0.20344830596313418,30.0,0.026089790352458807,0.0,0.0,0.0,0.0,47.81578616580205,174.58620117156875,325.0065033634994,403.98366076850937,0.5152454780361757,1.6778067850772092,8.2,1639.9999999999998,3.167,3.875,1.708,ABG,control_cycle,0.014007274573023686,0.00861565275672876,0.08179571640210992
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,60.0,full,0.04606376375464808,0.01940296549644579,0.25369481692251244,40.0,0.04233780889215943,0.059484777517564404,2.208107298133537,8.199999918,260.5494581483729,60.0,247.31994550120578,497.18682501130087,844.9223170102595,0.6940568475452197,2.1834408660556064,8.200000000000001,1639.9999999999998,3.208,4.25,1.875,ABG,matched,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,10.0,full,0.06512387491745453,0.036075854579640604,0.298145127202268,50.0,0.06142571811868863,0.059484777517564404,2.208107298133537,8.199999918,260.5494581483729,67.39569191232057,293.0745077033679,660.599848673274,1065.3011764891526,0.4702842377260982,2.780330534053784,8.2,1639.9999999999998,3.167,4.166,1.875,ABG,control_cycle,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,60.0,position_only,0.028267183165872994,0.013027167800201583,0.18938509609476029,30.0,0.025739585861764308,0.0,0.0,0.0,0.0,60.0,185.9078183168492,320.0354462262812,410.6801280410313,0.524547803617571,1.6974937551860958,8.2,1639.9999999999998,3.167,3.54166,1.569719999999994,ABG,matched,0.017587333516748817,0.010808846870315128,0.10074756546522261
