dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us,estimator_family,duration_mode,prediction_position_rmse,prediction_position_mae,prediction_position_max_error
csv,Alpha-beta-gamma (50 ms lookahead),0.0,50.0,50.0,position_only,0.06376147473931429,0.036915718561567334,0.30990167988290374,140.0,0.02893774202277938,0.0,0.0,0.0,0.0,236.21578887048784,420.1881092563601,605.7405449271189,637.754965120044,0.03152454780361757,1.548331472460067,7.820222638319196,41.000000000000014,3.125,3.917,1.1940599999999941,ABG,matched,0.014007274573023686,0.00861565275672876,0.08179571640210992
csv,Alpha-beta-gamma (50 ms lookahead),0.0,50.0,10.0,position_only,0.06376130087772522,0.03691576997563078,0.3099016798829037,140.0,0.028938001612402786,0.0,0.0,0.0,0.0,235.9622543659615,420.1881092564907,605.7405449268618,637.7549651198192,0.03204134366925065,1.5483314724600665,7.820222638319335,41.000000000000014,3.125,3.91666,1.375,ABG,control_cycle,0.014007274573023686,0.00861565275672876,0.08179571640210992
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,60.0,full,0.10001068553448411,0.0600321686421582,0.3513601588749804,130.0,0.08626323735669444,0.059484777517564404,2.208107298133537,8.199999918,260.5494581483729,284.1937507130553,749.4729423923362,1429.3030532218045,1580.9998690812704,0.053746770025839795,2.0960731289754913,8.2,41.000000000000014,3.125,3.25,1.3877799999999878,ABG,matched,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,10.0,full,0.10593394922013047,0.06340950162060788,0.37938510435780026,120.0,0.0940919043900166,0.059484777517564404,2.208107298133537,8.199999918,260.5494581483729,283.2134803679417,748.3762996090317,1440.3037588660127,1624.3918708313938,0.05167958656330749,2.0958946157677043,8.2,41.000000000000014,3.125,3.333,1.485719999999994,ABG,control_cycle,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,60.0,position_only,0.0638514316199812,0.03696277127862274,0.3065762407281674,130.0,0.03135599144413459,0.0,0.0,0.0,0.0,256.11327810423046,447.386969336571,636.5884152663973,667.5038896207117,0.03462532299741602,1.5832150131554097,7.852969668041035,41.000000000000014,3.125,3.875,1.1666599999999998,ABG,matched,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (60 ms lookahead),0.0,60.0,10.0,position_only,0.06384945021329369,0.036950225475807966,0.3065762407281671,130.0,0.03136160234268847,0.0,0.0,0.0,0.0,256.1132781042306,447.3869693365708,636.5884152664336,667.5038896207492,0.03359173126614987,1.5832150131554092,7.852969668041057,41.000000000000014,3.125,3.485719999999994,1.375,ABG,control_cycle,0.017587333516748817,0.010808846870315128,0.10074756546522261
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,100.0,full,0.14416295554546263,0.08285449901912967,0.6099095052393984,120.0,0.13361166852090697,0.059484777517564404,2.464078229255487,8.199999918,260.5494581483729,350.0055280051646,814.6794487361057,1469.8423290229987,1657.6138096391385,0.059431524547803614,2.2360761757591145,8.2,41.000000000000014,3.125,3.429779999999988,1.416,ABG,matched,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,10.0,full,0.1488004739651245,0.08569172533514775,0.6065787378448089,120.0,0.13914965508632804,0.059484777517564404,2.464078229255487,8.199999918,260.5494581483729,350.07028179322396,830.0660983555539,1487.302662792159,1656.205573924647,0.07183462532299742,2.232693995503551,8.2,41.000000000000014,3.166,3.95866,1.5,ABG,control_cycle,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,100.0,position_only,0.07992160984418548,0.04314923458621119,0.3460252155542469,140.0,0.05368328266338699,0.0,0.0,0.0,0.0,315.35756035876665,550.8126201432073,741.092390373643,775.1862793939769,0.044444444444444446,1.7948544485760827,8.2,41.000000000000014,3.166,3.916,1.208,ABG,matched,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (100 ms lookahead),0.0,100.0,10.0,position_only,0.07995700262612301,0.04328611651266984,0.3460252153376777,140.0,0.053683340326452056,0.0,0.0,0.0,0.0,317.1433487200006,550.812620139299,741.0923905920531,775.1862801766239,0.04237726098191214,1.7948685752063525,8.2,41.000000000000014,3.125,3.29166,1.375,ABG,control_cycle,0.036253358129150065,0.02211779506525618,0.19276672795537655
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,150.0,full,0.18594434220196066,0.09689442515124537,0.7767447373514961,210.0,0.16219874852111438,0.059484777517564404,2.8740782251554866,8.199999918,260.5494581483729,390.3929992578614,829.5534866103874,1210.448336529921,1411.8519894410429,0.12661498708010335,2.181966032931719,8.2,41.000000000000014,3.125,3.292,1.652059999999994,ABG,matched,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,10.0,full,0.18679798248039262,0.10184298132810651,0.7373341448218367,310.0,0.13094838777718767,0.059484777517564404,2.8740782251554866,8.199999918,260.5494581483729,408.5723898917873,762.0545222771116,1111.7030540789776,1337.5317612986496,0.09560723514211886,2.160429500575762,8.2,41.000000000000014,3.166,3.91666,0.958,ABG,control_cycle,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,150.0,position_only,0.1232429062369906,0.06640649662132649,0.5440900513891619,170.0,0.09756942505180441,0.0,0.0,0.0,0.0,388.3589772107765,657.5021482505207,897.5183183125754,954.2412271856653,0.059948320413436694,2.06061639793494,8.2,41.000000000000014,3.125,3.833,1.2916599999999998,ABG,matched,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,10.0,position_only,0.1227389777361393,0.06712731198514198,0.5420072122230974,170.0,0.09715084546013332,0.0,0.0,0.0,0.0,397.2349142519658,663.2607832016068,897.1317334086025,953.862018587602,0.06511627906976744,1.9402161329461334,8.2,41.000000000000014,3.166,5.902059999999994,1.375,ABG,control_cycle,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,200.0,full,0.2317551588019145,0.1186436158215878,1.1145955171046227,250.0,0.20220647496854083,0.059484777517564404,3.281357905886048,8.199999918,260.5494581483729,413.06994624680783,814.9453197740636,1294.0823791292528,1556.4673433013593,0.15090439276485787,2.5120208723300426,8.2,41.000000000000014,3.125,3.333,1.777059999999994,ABG,matched,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,10.0,full,0.22817158690577527,0.11114735603047186,1.1982848405884758,190.0,0.2129188806103649,0.059484777517564404,3.281357905886048,8.199999918,260.5494581483729,431.29095588665217,841.2823661795976,1274.2645025061609,1595.0004287551983,0.13488372093023257,2.6158566391850004,8.2,41.000000000000014,3.166,4.042,0.944059999999994,ABG,control_cycle,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,200.0,position_only,0.1280847057403175,0.07987895745264764,0.5044602213023691,150.0,0.11071275363944655,0.0,0.0,0.0,0.0,469.0870273015398,749.6108616932562,978.7247345694227,1020.6871939521702,0.07751937984496124,1.9593090314431176,8.2,41.000000000000014,3.125,3.375,1.402719999999994,ABG,matched,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,10.0,position_only,0.12812109129640079,0.08034918062979612,0.5045808280635962,150.0,0.11083510291781558,0.0,0.0,0.0,0.0,468.7475549435137,749.9024014118,979.4446067043194,1020.9542123416595,0.08062015503875969,1.959323370390986,8.2,41.000000000000014,3.125,3.958,1.375,ABG,control_cycle,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,250.0,full,0.19065455667246883,0.11581986763862712,0.7802838291070191,130.0,0.17991533877036492,0.060421545667447306,3.48768045814511,8.199999918,260.5494581483729,474.35111988856505,887.6393160014119,1334.361807345224,1647.1837078012827,0.18449612403100776,2.481435607586253,8.2,41.000000000000014,3.125,3.333,1.777059999999994,ABG,matched,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,10.0,full,0.19306785102926086,0.11576308454036172,0.7909269120582021,20.0,0.1928677752314619,0.060421545667447306,3.48768045814511,8.199999918,260.5494581483729,467.924864223494,901.7331314128611,1414.6220541046196,1765.046090552474,0.1359173126614987,2.773927844102567,8.2,41.000000000000014,3.125,3.292,0.875,ABG,control_cycle,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,250.0,position_only,0.15609257945439567,0.0995002511525198,0.6449759850569285,-50.0,0.15445711797269923,0.0,0.0,0.0,0.0,489.3624701041308,799.4516478272467,1115.4654230022998,1285.971861956486,0.12093023255813953,2.0059330017096175,8.2,41.000000000000014,3.125,3.292,1.5690599999999941,ABG,matched,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,10.0,position_only,0.1695964917149902,0.10815017286458098,0.6340147364151413,40.0,0.1688024131133074,0.0,0.0,0.0,0.0,487.62311780142915,818.9437043046335,1146.8311923346155,1288.8690530831186,0.11989664082687339,2.175772386637991,8.2,41.000000000000014,3.125,3.25,1.333,ABG,control_cycle,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,300.0,full,0.26462215367590397,0.13871163811304235,1.0542818494171404,140.0,0.25731144478706186,0.06697892271662763,3.6127763473467036,8.199999918,259.1961942060027,467.5731121446499,926.7983664606783,1385.8010559307795,1804.166626660693,0.2248062015503876,2.819887953335308,8.2,41.000000000000014,3.125,3.958,1.834,ABG,matched,0.2338652610803002,0.14308802165032297,1.3997976591663785
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,10.0,full,0.30934970830742636,0.18859341478929487,0.9166959067929775,0.0,0.30934970830742636,0.06697892271662763,3.6127763473467036,8.199999918,259.1961942060027,506.6756608378317,1062.1109767886426,1583.232145422613,1838.8055323787294,0.17881136950904392,3.128429690810325,8.2,41.000000000000014,3.125,3.959,0.875,ABG,control_cycle,0.2338652610803002,0.14308802165032297,1.3997976591663785
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,300.0,position_only,0.23900151172796844,0.15298656664033927,0.8268887804028652,60.0,0.23764372238166884,0.0,0.0,0.0,0.0,565.9172637215494,918.3467745137781,1335.0834242647772,1625.2828613347199,0.16434108527131783,2.6036228393360474,8.2,41.000000000000014,3.125,3.959,1.5,ABG,matched,0.2338652610803002,0.14308802165032297,1.3997976591663785
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,10.0,position_only,0.2374412662003132,0.15307354098629253,0.8110779463320966,30.0,0.23717365597443166,0.0,0.0,0.0,0.0,554.0251929383575,905.6795401107415,1330.1687111411231,1563.3523504745192,0.1529715762273902,2.599023937784034,8.2,41.000000000000014,3.125,3.291,1.333,ABG,control_cycle,0.2338652610803002,0.14308802165032297,1.3997976591663785
