dataset,method,explicit_delay_ms,prediction_lookahead_ms,minimum_duration_ms,target_state_mode,rmse,mae,max_error,best_lag_ms,lag_aligned_rmse,target_projection_rate,target_max_velocity,target_max_acceleration,target_p99_jerk,trajectory_duration_p50_ms,trajectory_duration_p90_ms,trajectory_duration_p99_ms,trajectory_duration_max_ms,reachable_within_lookahead_rate,output_max_velocity,output_max_acceleration,output_max_jerk,estimator_compute_p50_us,estimator_compute_p99_us,ruckig_compute_p99_us,estimator_family,duration_mode,prediction_position_rmse,prediction_position_mae,prediction_position_max_error
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,10.0,full,0.10845491189292385,0.06439536391780414,0.47423897982817476,-50.0,0.10609718182147572,0.003747072599531616,3.862836407606068,15.99999984,274.2197766441911,85.27610809150099,262.68969931316326,468.98271493167994,728.3697523360614,0.7343669250645994,3.609185122623081,16.0,3200.0,3.125,5.47027999999997,1.902059999999994,ABG,control_cycle,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,150.0,position_only,0.06742442736226839,0.034103776513648945,0.37638437261574226,-40.0,0.06432221189585642,0.0,0.0,0.0,0.0,150.0,191.7523268649496,392.5709476610258,485.79873449098335,0.8217054263565892,2.816452086470539,16.0,3200.0,3.167,4.20866,1.6110599999999942,ABG,matched,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (150 ms lookahead),0.0,150.0,10.0,position_only,0.07620908557792211,0.04903387404511761,0.36279531480680366,-50.0,0.07199017211107339,0.0,0.0,0.0,0.0,89.76892031604851,211.5928897044745,378.70612249976955,497.09321894304406,0.7441860465116279,3.0913116801230394,16.000000000000004,3200.0,3.125,7.162999999999927,1.875,ABG,control_cycle,0.06946022379592594,0.04225672534868271,0.36026590943658043
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,200.0,full,0.034971964352948005,0.020567949604348212,0.20448643209733602,-10.0,0.03445726749655274,0.004215456674473068,4.0728053008942355,15.99999984,270.86565957992025,200.0,200.0,284.48661870697015,347.4368455924634,0.9534883720930233,2.120437413763567,16.000000000000004,3200.0,3.125,4.084,1.75,ABG,matched,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,10.0,full,0.15415109420980652,0.09359786673386573,0.6396587472436084,-70.0,0.15029617161803224,0.004215456674473068,4.0728053008942355,15.99999984,270.86565957992025,116.44163626523145,315.0046800976732,533.5117469014949,796.6943755079078,0.7555555555555555,4.1,16.0,3200.0,3.083,4.083,1.834,ABG,control_cycle,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,200.0,position_only,0.088954703624161,0.04604194772223423,0.4309641669558632,-70.0,0.0830943002922642,0.0,0.0,0.0,0.0,200.0,220.83771807853674,457.0138043873494,576.7755209219613,0.869250645994832,3.2867685867385315,16.0,3200.0,3.166,4.110719999999994,1.584,ABG,matched,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (200 ms lookahead),0.0,200.0,10.0,position_only,0.10992077254545854,0.07158743257376275,0.4369589520415528,-60.0,0.10519801965124756,0.0,0.0,0.0,0.0,122.34326168597555,287.34589556524276,457.163808155715,512.8244552089527,0.778811369509044,3.5856659557627086,16.0,3200.0,3.125,4.167,1.667,ABG,control_cycle,0.11337949883461199,0.06904731060131872,0.6236717201198635
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,250.0,full,0.04391148629024543,0.026547516595000275,0.23809264358429522,-30.0,0.041821424420289306,0.0117096018735363,4.085347368336158,15.962754085247726,268.6534053888836,250.0,250.0,313.52466174994026,432.6121531168211,0.9643410852713178,2.3824944521943636,16.000000000000004,3200.0,3.166,4.083,1.7360599999999942,ABG,matched,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,10.0,full,0.20707725115719422,0.12182277036462735,0.9137111752808649,-50.0,0.2052398030945055,0.0117096018735363,4.085347368336158,15.962754085247726,268.6534053888836,138.3376107926512,353.60424740231934,602.7928385544693,836.2765969065407,0.7746770025839793,4.1,16.0,3200.0,3.125,3.958,1.6666599999999998,ABG,control_cycle,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,250.0,position_only,0.10241761262508178,0.05616494543065723,0.4252509706756519,-90.0,0.09432341621915527,0.0,0.0,0.0,0.0,250.0,257.8826572675186,493.52737717212466,641.8491539996279,0.889405684754522,3.4741677870862024,16.0,3200.0,3.25,13.135619999999934,3.652059999999994,ABG,matched,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (250 ms lookahead),0.0,250.0,10.0,position_only,0.16081948197981522,0.10508458741174284,0.6273636703052745,-60.0,0.15801439164639683,0.0,0.0,0.0,0.0,151.73033096741773,355.1859209897938,548.4625805035666,628.6976822175155,0.7762273901808786,4.084778780075318,16.0,3200.0,3.125,5.624499999999982,1.777719999999994,ABG,control_cycle,0.16808647217548386,0.10248151283330123,0.9620800213596759
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,300.0,full,0.05366932947845526,0.03275586699596689,0.27927679662105914,-40.0,0.049746946461983785,0.02529274004683841,4.089567910073472,13.379269305334004,266.7532721040954,300.0,300.0,361.7516158256635,538.5947378855868,0.9710594315245478,2.6935122291301212,16.000000000000004,3200.0,3.167,4.664999999999964,1.860719999999994,ABG,matched,0.2338652610803002,0.14308802165032297,1.3997976591663785
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,10.0,full,0.24912270809288117,0.15613736558397376,0.9374918275700567,-50.0,0.2472046674965395,0.02529274004683841,4.089567910073472,13.379269305334004,266.7532721040954,158.47699535407259,420.2184346923937,630.0342149057294,834.3377223722548,0.7731266149870801,4.1,16.0,3200.0,3.125,4.042,1.7360599999999942,ABG,control_cycle,0.2338652610803002,0.14308802165032297,1.3997976591663785
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,300.0,position_only,0.12155643333137639,0.06852080549735316,0.47045383760147724,-100.0,0.11213651235094545,0.0,0.0,0.0,0.0,300.0,302.0448904498171,549.0326365713893,749.7692226079919,0.8971576227390181,3.539921793349452,16.0,3200.0,3.167,3.958,1.527059999999994,ABG,matched,0.2338652610803002,0.14308802165032297,1.3997976591663785
csv,Alpha-beta-gamma (300 ms lookahead),0.0,300.0,10.0,position_only,0.20465219809391647,0.13154097003307308,0.8309023076664557,-60.0,0.20181322698794438,0.0,0.0,0.0,0.0,181.53087245549006,408.43608393121553,648.3547475733959,753.8408425176235,0.7844961240310078,4.1,16.000000000000004,3200.0,3.167,4.125,1.792,ABG,control_cycle,0.2338652610803002,0.14308802165032297,1.3997976591663785
